Domingo_semana,Indicador,cod_region,Estimado,Inferior,Superior
2020-03-08,A2,1,2.5785852185157863,-0.9540319383878871,6.111202375419457
2020-03-08,A2,2,2.0632341120033,0.11091922050287426,4.015549003503727
2020-03-08,A2,3,3.15544273216364,-1.6440526289532442,7.954938093280524
2020-03-08,A2,4,2.1137924952207015,-0.138005611027001,4.365590601468402
2020-03-08,A2,5,2.011719036837641,0.7090377888034746,3.3144002848718084
2020-03-08,A2,6,2.073470239886977,-0.4267022520631874,4.573642731837144
2020-03-08,A2,7,1.9873028292185668,0.34759791136796864,3.6270077470691713
2020-03-08,A2,8,2.1160972901337542,1.045641990606067,3.18655258966144
2020-03-08,A2,9,2.266483466925377,1.0131078140308292,3.5198591198199227
2020-03-08,A2,10,2.1625717878677517,0.6427323250985232,3.682411250636984
2020-03-08,A2,11,3.3828744785648674,-1.6783432854594984,8.444092242589234
2020-03-08,A2,12,2.2233454984025043,-0.08458421075862506,4.5312752075636356
2020-03-08,A2,13,2.514426794727689,1.5860595731892686,3.44279401626611
2020-03-08,A2,14,2.129411391110357,-0.1041993897549273,4.36302217197564
2020-03-08,A2,15,2.1337242309365054,-0.43276760625818517,4.700216068131192
2020-03-08,A2,16,2.5096156046944373,0.9537855047597408,4.065445704629133
2020-03-08,B1,1,0.04627882769757974,0.0,0.0
2020-03-08,B1,2,0.015279854667933598,0.0,0.0
2020-03-08,B1,3,0.01080363129112922,0.0,0.0
2020-03-08,B1,4,0.024262422360248396,0.0,0.0
2020-03-08,B1,5,0.02507071179686306,0.0,0.0
2020-03-08,B1,6,0.018018171253636583,0.0,0.0
2020-03-08,B1,7,0.056161532177465855,0.0,0.0
2020-03-08,B1,8,0.034261066925688324,0.0,0.0
2020-03-08,B1,9,0.051828058725133914,0.0,0.0
2020-03-08,B1,10,0.02852527531698307,0.0,0.0
2020-03-08,B1,11,0.033285446670723015,0.0,0.0
2020-03-08,B1,12,0.040847906424654766,0.0,0.0
2020-03-08,B1,13,0.08973986410740199,0.0,0.0
2020-03-08,B1,14,0.01443232559326533,0.0,0.0
2020-03-08,B1,15,0.0502426189626221,0.0,0.0
2020-03-08,B1,16,0.05138434737829513,0.0,0.0
2020-03-08,B2,5,0.004699248120300729,0.0,0.0
2020-03-08,B2,7,0.08655472985415483,0.0,0.0
2020-03-08,B2,10,0.08073593073593066,0.0,0.0
2020-03-08,B2,13,0.07315894022215572,0.0,0.0
2020-03-08,C2,1,0.0732190394873224,0.0163636901996585,0.167779995467778
2020-03-08,C2,2,0.0560033386076405,0.0124964791412152,0.128201787804238
2020-03-08,C2,3,0.100814096027573,0.0231100874777548,0.221659127716221
2020-03-08,C2,4,0.0748013134449614,0.0176437633911221,0.165524105421174
2020-03-08,C2,5,0.0582155976389932,0.0135597378381641,0.127999206056809
2020-03-08,C2,6,0.078919869949698,0.0175202076176602,0.176405618560918
2020-03-08,C2,7,0.10158870273905,0.0329517168150962,0.197293533442281
2020-03-08,C2,8,0.0825746951311438,0.0268646234354548,0.160146385299266
2020-03-08,C2,9,0.0454190914969719,0.010147176668456,0.101344406482066
2020-03-08,C2,10,0.0614688833200259,0.0143036079890921,0.134450112717854
2020-03-08,C2,11,0.0873878566514765,0.0185695795286692,0.199868402241324
2020-03-08,C2,12,0.0489872718375556,0.0103059111205066,0.112498220469496
2020-03-08,C2,13,0.0331395056244217,0.015726940874166,0.0551870283253294
2020-03-08,C2,14,0.0809969750227237,0.0200777361633161,0.172757760731829
2020-03-08,C2,15,0.0783348998801441,0.0175213857927556,0.178169581156546
2020-03-08,C2,16,0.117660803330154,0.0568322968820595,0.192866442971303
2020-03-08,C3,13,0.0413703943115708,0.0,0.0
2020-03-08,C4,5,0.0571428571428571,0.0,0.0
2020-03-08,C4,8,0.11734693877551026,0.0,0.0
2020-03-08,C4,9,0.0052910052910053,0.0,0.0
2020-03-08,C4,13,0.1397885948637828,0.0,0.0
2020-03-08,C5,5,0.0,0.0,0.0
2020-03-08,C5,8,0.0476190476190476,0.0,0.0
2020-03-08,C5,9,0.0,0.0,0.0
2020-03-08,C5,13,0.0049501661129568,0.0,0.0
2020-03-15,A2,1,1.9645831800663085,0.15461056270624715,3.77455579742637
2020-03-15,A2,2,1.9439861781868844,0.896567070524024,2.9914052858497446
2020-03-15,A2,3,2.2961183850207427,-1.2768614372021496,5.869098207243636
2020-03-15,A2,4,1.7229552095572445,0.7611364330863328,2.6847739860281528
2020-03-15,A2,5,2.0437142313906573,1.250150718607387,2.8372777441739254
2020-03-15,A2,6,1.6303283252413256,0.7059414170330041,2.5547152334496412
2020-03-15,A2,7,1.6544132353672814,0.893236681660085,2.4155897890744784
2020-03-15,A2,8,2.0712517479009573,1.39354857566199,2.748954920139924
2020-03-15,A2,9,2.5243137821549184,1.599390482936024,3.4492370813738154
2020-03-15,A2,10,2.3879158754635283,1.3720562233479914,3.4037755275790724
2020-03-15,A2,11,2.5469928460714755,-1.5924427103576817,6.686428402500629
2020-03-15,A2,12,2.383117141278096,1.3095711920911648,3.4566630904650273
2020-03-15,A2,13,2.1285772675399355,1.547098806636843,2.7100557284430287
2020-03-15,A2,14,2.199791147989109,0.8976972639569459,3.501885032021273
2020-03-15,A2,15,1.7673143239042983,0.19204695365723637,3.3425816941513617
2020-03-15,A2,16,2.4143626999394714,1.5010278660821226,3.327697533796822
2020-03-15,B1,1,0.1791438491519218,0.0,0.0
2020-03-15,B1,2,0.16126441210346193,0.0,0.0
2020-03-15,B1,3,0.20926361450464664,0.0,0.0
2020-03-15,B1,4,0.17718402808153264,0.0,0.0
2020-03-15,B1,5,0.222939847054082,0.0,0.0
2020-03-15,B1,6,0.20843420506206825,0.0,0.0
2020-03-15,B1,7,0.198395345130284,0.0,0.0
2020-03-15,B1,8,0.3508539334796055,0.0,0.0
2020-03-15,B1,9,0.41265275017565906,0.0,0.0
2020-03-15,B1,10,0.3184254048025025,0.0,0.0
2020-03-15,B1,11,0.3128831987047967,0.0,0.0
2020-03-15,B1,12,0.5310227835205128,0.0,0.0
2020-03-15,B1,13,0.7917995768441894,0.0,0.0
2020-03-15,B1,14,0.20381259801221113,0.0,0.0
2020-03-15,B1,15,0.2515908588654612,0.0,0.0
2020-03-15,B1,16,1.0369026185630983,0.0,0.0
2020-03-15,B2,2,0.0824743636720886,0.0,0.0
2020-03-15,B2,3,0.07936507936507933,0.0,0.0
2020-03-15,B2,5,0.04905285238295088,0.0,0.0
2020-03-15,B2,6,0.0694833248024737,0.0,0.0
2020-03-15,B2,7,0.07525612748779578,0.0,0.0
2020-03-15,B2,8,0.05148151462245974,0.0,0.0
2020-03-15,B2,9,0.21579749769143225,0.0,0.0
2020-03-15,B2,10,0.12655272666548978,0.0,0.0
2020-03-15,B2,12,0.1437980216241085,0.0,0.0
2020-03-15,B2,13,0.08318687006033203,0.0,0.0
2020-03-15,B2,14,0.0408004868614112,0.0,0.0
2020-03-15,B2,16,0.14562790583242444,0.0,0.0
2020-03-15,C2,1,0.0732190394873224,0.0163636901996585,0.167779995467778
2020-03-15,C2,2,0.0560033386076405,0.0124964791412152,0.128201787804238
2020-03-15,C2,3,0.100814096027573,0.0231100874777548,0.221659127716221
2020-03-15,C2,4,0.0748013134449614,0.0176437633911221,0.165524105421174
2020-03-15,C2,5,0.0582155976389932,0.0135597378381641,0.127999206056809
2020-03-15,C2,6,0.078919869949698,0.0175202076176602,0.176405618560918
2020-03-15,C2,7,0.10158870273905,0.0329517168150962,0.197293533442281
2020-03-15,C2,8,0.0825746951311438,0.0268646234354548,0.160146385299266
2020-03-15,C2,9,0.0454190914969719,0.010147176668456,0.101344406482066
2020-03-15,C2,10,0.0614688833200259,0.0143036079890921,0.134450112717854
2020-03-15,C2,11,0.0873878566514765,0.0185695795286692,0.199868402241324
2020-03-15,C2,12,0.0489872718375556,0.0103059111205066,0.112498220469496
2020-03-15,C2,13,0.0331395056244217,0.015726940874166,0.0551870283253294
2020-03-15,C2,14,0.0809969750227237,0.0200777361633161,0.172757760731829
2020-03-15,C2,15,0.0783348998801441,0.0175213857927556,0.178169581156546
2020-03-15,C2,16,0.117660803330154,0.0568322968820595,0.192866442971303
2020-03-15,C3,8,0.24614845938375352,0.0,0.0
2020-03-15,C3,9,0.342229199372056,0.0,0.0
2020-03-15,C3,13,0.09826383938045903,0.0,0.0
2020-03-15,C3,16,0.2158730158730157,0.0,0.0
2020-03-15,C4,2,0.142857142857143,0.0,0.0
2020-03-15,C4,4,0.133333333333333,0.0,0.0
2020-03-15,C4,5,0.1738689881547027,0.0,0.0
2020-03-15,C4,7,0.357142857142857,0.0,0.0
2020-03-15,C4,8,0.14147678150579085,0.0,0.0
2020-03-15,C4,9,0.06920376958642264,0.0,0.0
2020-03-15,C4,10,0.11572356215213354,0.0,0.0
2020-03-15,C4,12,0.1004251700680273,0.0,0.0
2020-03-15,C4,13,0.2828951789912636,0.0,0.0
2020-03-15,C4,14,0.13690476190476208,0.0,0.0
2020-03-15,C4,16,0.5462121212121214,0.0,0.0
2020-03-15,C5,2,0.0,0.0,0.0
2020-03-15,C5,4,0.0285714285714286,0.0,0.0
2020-03-15,C5,5,0.021084697615309855,0.0,0.0
2020-03-15,C5,7,0.142857142857143,0.0,0.0
2020-03-15,C5,8,0.09726248211747687,0.0,0.0
2020-03-15,C5,9,0.03665617262556038,0.0,0.0
2020-03-15,C5,10,0.11375747268604408,0.0,0.0
2020-03-15,C5,12,0.0,0.0,0.0
2020-03-15,C5,13,0.05497934398411901,0.0,0.0
2020-03-15,C5,14,0.0238095238095238,0.0,0.0
2020-03-15,C5,16,0.18603896103896114,0.0,0.0
2020-03-22,A2,1,1.6306991354223757,0.6156099928556251,2.645788277989125
2020-03-22,A2,2,1.5632434799585944,1.0084646128965709,2.1180223470206245
2020-03-22,A2,3,2.122227220278023,-0.6068259198187045,4.851280360374751
2020-03-22,A2,4,1.3078452931862843,0.7270163397021097,1.88867424667046
2020-03-22,A2,5,1.5188265393161557,1.1354122115024805,1.902240867129833
