Domingo_semana,region,0,0.0275,0.975
2020-11-22,16,0.6,-10.2,9.7
2020-11-29,1,6.8,-0.2,15.9
2020-11-29,2,4.3,-1.5,11.2
2020-11-29,3,-2.2,-6.2,1.6
2020-11-29,4,4.1,-2.9,12.9
2020-11-29,5,15.5,4.3,26.6
2020-11-29,6,6.9,-1.7,16.5
2020-11-29,7,15.4,3.8,28.9
2020-11-29,8,45.9,19.8,73.0
2020-11-29,9,9.9,-9.0,29.9
2020-11-29,10,-0.0,-16.7,15.3
2020-11-29,11,1.2,-1.6,4.4
2020-11-29,12,3.7,-11.1,15.9
2020-11-29,13,72.0,49.4,104.1
2020-11-29,14,5.7,-6.0,20.1
2020-11-29,15,0.7,-3.6,5.6
2020-11-29,16,2.1,-6.7,12.2
2020-12-06,1,15.1,5.8,24.9
2020-12-06,2,17.9,10.2,26.0
2020-12-06,3,0.3,-3.7,4.1
2020-12-06,4,4.5,-2.7,12.4
2020-12-06,5,5.4,-8.0,20.2
2020-12-06,6,1.8,-7.5,12.6
2020-12-06,7,39.1,23.9,54.3
2020-12-06,8,25.2,0.9,54.2
2020-12-06,9,-1.2,-20.5,18.5
2020-12-06,10,0.5,-15.6,15.6
2020-12-06,11,0.9,-2.2,4.0
2020-12-06,12,0.8,-13.0,14.6
2020-12-06,13,56.7,27.1,88.0
2020-12-06,14,7.7,-4.8,19.9
2020-12-06,15,6.3,0.4,11.7
2020-12-06,16,3.4,-6.7,12.0
2020-12-13,1,20.6,10.6,31.7
2020-12-13,2,17.5,8.9,27.2
2020-12-13,3,4.7,-0.2,10.1
2020-12-13,4,5.8,-2.9,13.5
2020-12-13,5,29.2,10.8,44.6
2020-12-13,6,11.7,1.0,22.6
2020-12-13,7,46.9,30.9,65.4
2020-12-13,8,17.6,-6.6,41.9
2020-12-13,9,13.1,-6.6,34.0
2020-12-13,10,45.6,27.8,61.0
2020-12-13,11,4.1,0.1,9.0
2020-12-13,12,-10.3,-21.9,3.3
2020-12-13,13,46.0,16.2,81.9
2020-12-13,14,-0.2,-12.7,13.9
2020-12-13,15,0.4,-5.2,5.6
2020-12-13,16,5.9,-5.8,17.1
2020-12-20,1,23.3,10.8,35.7
2020-12-20,2,15.4,4.9,27.0
2020-12-20,3,1.1,-4.4,6.2
2020-12-20,4,-1.5,-9.5,6.9
2020-12-20,5,11.6,-7.8,29.3
2020-12-20,6,9.7,-0.4,22.0
2020-12-20,7,44.0,23.6,64.0
2020-12-20,8,-16.4,-42.3,9.3
2020-12-20,9,18.4,-1.4,37.0
2020-12-20,10,42.7,21.3,62.7
2020-12-20,11,8.6,3.4,14.4
2020-12-20,12,3.4,-7.3,14.7
2020-12-20,13,75.1,43.5,106.6
2020-12-20,14,7.4,-6.7,20.9
2020-12-20,15,3.1,-4.2,9.7
2020-12-20,16,20.9,8.3,30.9
2020-12-27,1,46.7,30.0,64.9
2020-12-27,2,65.2,51.5,79.0
2020-12-27,3,12.3,5.3,19.0
2020-12-27,4,15.2,6.0,24.2
2020-12-27,5,69.7,51.8,90.3
2020-12-27,6,33.2,20.8,45.7
2020-12-27,7,65.1,44.7,88.3
2020-12-27,8,60.7,31.7,87.5
2020-12-27,9,52.6,31.4,72.9
2020-12-27,10,101.8,75.6,125.2
2020-12-27,11,0.6,-5.2,6.6
2020-12-27,12,21.1,8.3,34.9
2020-12-27,13,132.6,96.1,168.6
2020-12-27,14,33.3,19.0,45.6
2020-12-27,15,9.3,1.9,16.9
2020-12-27,16,-5.0,-17.9,7.7
2021-01-03,1,74.2,56.0,93.5
2021-01-03,2,131.0,108.0,152.6
2021-01-03,3,27.5,18.4,36.9
2021-01-03,4,21.8,11.8,30.7
2021-01-03,5,69.4,49.0,93.1
2021-01-03,6,38.1,23.5,53.1
2021-01-03,7,59.4,36.8,81.2
2021-01-03,8,60.1,32.6,95.3
2021-01-03,9,50.1,28.3,76.3
2021-01-03,10,223.8,196.8,254.7
2021-01-03,11,13.5,6.4,21.2
2021-01-03,12,13.4,0.8,27.9
2021-01-03,13,100.7,63.1,141.5
2021-01-03,14,63.1,45.3,81.6
2021-01-03,15,29.8,21.9,38.9
2021-01-03,16,16.4,5.1,26.9
2021-01-10,1,-26.2,-45.8,-5.4
2021-01-10,2,19.4,-3.9,40.2
2021-01-10,3,13.3,2.0,26.0
2021-01-10,4,20.8,8.9,34.0
2021-01-10,5,-42.0,-64.9,-17.7
2021-01-10,6,14.2,-0.9,30.9
2021-01-10,7,2.7,-17.9,31.9
2021-01-10,8,-8.8,-37.7,20.7
2021-01-10,9,-5.2,-30.9,16.6
2021-01-10,10,28.9,-4.9,65.2
2021-01-10,11,2.3,-6.3,12.2
2021-01-10,12,-20.4,-35.2,-4.0
2021-01-10,13,-33.2,-75.8,8.1
2021-01-10,14,10.5,-10.2,30.6
2021-01-10,15,13.4,3.1,25.7
2021-01-10,16,14.3,0.2,27.9
2021-01-17,1,-33.3,-53.1,-16.5
2021-01-17,2,-28.7,-52.8,-3.0
2021-01-17,3,1.5,-10.9,14.6
2021-01-17,4,19.4,6.1,34.5
2021-01-17,5,-0.4,-23.4,24.8
2021-01-17,6,29.8,11.0,48.0
2021-01-17,7,-0.6,-28.6,25.4
2021-01-17,8,-32.2,-65.0,-1.5
2021-01-17,9,4.8,-20.2,31.7
2021-01-17,10,33.0,-2.1,64.6
2021-01-17,11,-3.6,-13.1,5.3
2021-01-17,12,1.6,-12.2,14.3
2021-01-17,13,44.2,-2.6,85.3
2021-01-17,14,13.1,-7.9,34.7
2021-01-17,15,12.3,0.6,24.1
2021-01-17,16,8.6,-5.8,22.5
2021-01-24,1,-7.7,-29.4,19.2
2021-01-24,2,-5.2,-32.0,23.3
2021-01-24,3,49.2,23.3,82.0
2021-01-24,4,6.3,-14.8,26.4
2021-01-24,5,0.4,-29.0,28.7
2021-01-24,6,-8.7,-29.5,14.9
2021-01-24,7,25.3,-11.2,70.6
2021-01-24,8,-11.6,-42.6,22.4
2021-01-24,9,85.1,26.3,145.1
2021-01-24,10,-44.6,-95.3,3.5
2021-01-24,11,-6.0,-14.4,1.7
2021-01-24,12,8.5,-9.7,25.6
2021-01-24,13,-78.3,-133.6,-23.2
2021-01-24,14,-22.0,-48.5,9.8
2021-01-24,15,-1.7,-15.8,13.0
2021-01-24,16,-14.5,-30.4,3.0
2021-01-31,1,-151.1,-174.9,-134.4
2021-01-31,2,-259.9,-280.8,-240.0
2021-01-31,3,-119.6,-149.4,-95.8
2021-01-31,4,-124.7,-143.1,-108.5
2021-01-31,5,-238.8,-266.9,-214.0
2021-01-31,6,-178.5,-199.3,-161.2
2021-01-31,7,-367.5,-402.2,-335.8
2021-01-31,8,-423.7,-452.3,-395.7
2021-01-31,9,-390.0,-451.8,-335.7
2021-01-31,10,-573.4,-621.4,-532.8
2021-01-31,11,-27.0,-34.2,-20.8
2021-01-31,12,-102.0,-118.2,-85.3
2021-01-31,13,-722.2,-770.4,-674.0
2021-01-31,14,-199.0,-226.3,-174.0
2021-01-31,15,-86.3,-96.4,-75.0
2021-01-31,16,-102.9,-116.1,-91.3
