fecha,cod_region,Estimado,Indicador,Inferior,Superior,Domingo_semana
2020-06-16,15,16.4491690135258,A1,10.7096108841379,23.0157470945222,2020-06-14
2020-06-17,15,15.0529530760382,A1,10.6996945777637,20.2292650033715,2020-06-14
2020-06-18,15,15.5725675300464,A1,9.89647376145333,21.4192217682758,2020-06-14
2020-06-19,15,16.9648169449843,A1,11.8995676490421,23.7991352980842,2020-06-14
2020-06-20,15,15.4634881599302,A1,10.3030423227956,21.0324858196819,2020-06-14
2020-06-21,15,14.8923089127762,A1,9.50973781285947,21.0225695133077,2020-06-21
2020-06-22,15,21.1951132442188,A1,15.0628693824124,29.3522668676371,2020-06-21
2020-06-23,15,19.5351235571774,A1,13.4762603625402,25.7823965729245,2020-06-21
2020-06-24,15,17.5855777240094,A1,11.8995676490421,24.1957875530522,2020-06-21
2020-06-25,15,19.2891991590972,A1,13.0895244139463,26.5856173892349,2020-06-21
2020-06-26,15,20.7627622863036,A1,15.0628693824124,27.378921899171,2020-06-21
2020-06-27,15,21.9963507992543,A1,15.4595216373805,29.3720994803856,2020-06-21
2020-06-28,15,20.3700765538852,A1,14.2794811788505,27.7755741541391,2020-06-28
2020-06-29,15,23.0950775455158,A1,16.2528261473166,30.5521399389156,2020-06-28
2020-06-30,15,24.4873269604538,A1,17.056046963627,32.1288326524136,2020-06-28
2020-07-01,15,26.6510650113046,A1,19.416127880687,35.3020506921582,2020-06-28
2020-07-02,15,23.3767006465432,A1,16.6494784022847,31.3355281424775,2020-06-28
2020-07-03,15,24.8066320257031,A1,17.8394351671889,32.1288326524136,2020-06-28
2020-07-04,15,25.9608900876601,A1,18.6327396771251,35.6987029471263,2020-06-28
2020-07-05,15,25.8458609337194,A1,19.0293919320931,32.932053468724,2020-07-05
2020-07-06,15,36.1013049859188,A1,27.7557415413907,44.0383166078299,2020-07-05
2020-07-07,15,31.4108920709214,A1,23.3925667367419,40.061877751775,2020-07-05
2020-07-08,15,36.9620403791996,A1,27.7458252350165,45.6249256277022,2020-07-05
2020-07-09,15,39.1257784300504,A1,30.1257387648249,49.2245448415374,2020-07-05
2020-07-10,15,45.1687755344889,A1,33.3187894173178,55.1644123596843,2020-07-05
2020-07-11,15,36.5574550791321,A1,27.3392566736742,46.4281464440125,2020-07-05
2020-07-12,15,33.8919519257467,A1,25.3758280115822,43.2450120978938,2020-07-12
2020-07-13,15,43.6297647852128,A1,33.3088731109436,55.5313156955297,2020-07-12
2020-07-14,15,38.4455198127801,A1,28.9456983062949,48.7882273610725,2020-07-12
2020-07-15,15,43.1815477370989,A1,34.112093927254,52.3680139621594,2020-07-12
2020-07-16,15,43.3560747292848,A1,33.3088731109436,53.9447066756575,2020-07-12
2020-07-17,15,49.0341517591527,A1,38.8620046804966,60.7175439292372,2020-07-12
2020-07-18,15,44.2306929514894,A1,34.112093927254,55.1445797469359,2020-07-12
2020-07-19,15,37.317044147396,A1,28.5391297449526,47.5982705961683,2020-07-19
2020-07-20,15,53.9823886398794,A1,43.205346872397,65.864106937448,2020-07-19
2020-07-21,15,46.3507992542938,A1,36.8886597120305,58.7144500416485,2020-07-19
2020-07-22,15,47.776764110904,A1,37.6819642219666,59.5077545515846,2020-07-19
2020-07-23,15,39.2011423584943,A1,30.5323073261671,49.1947959224148,2020-07-19
2020-07-24,15,35.1235571774226,A1,26.9624370314545,44.8217048113919,2020-07-19
2020-07-25,15,32.6226647098489,A1,23.7793026853358,42.074887945738,2020-07-19
2020-07-26,15,30.9111102296617,A1,23.4024830431161,39.6949744159296,2020-07-26
2020-07-27,15,45.4325492840427,A1,34.8954821308159,55.5511483082781,2020-07-26
2020-07-28,15,35.9347110388323,A1,26.5757010828607,46.8049660862322,2020-07-26
2020-07-29,15,28.5073975645552,A1,20.2193486969973,37.2952282733727,2020-07-26
2020-07-30,15,31.0320891674269,A1,22.5893459204316,40.061877751775,2020-07-26
2020-07-31,15,32.5790329618024,A1,24.9890920629884,42.0649716393638,2020-07-26
2020-08-01,15,33.1283963349332,A1,23.78921899171,41.2518345166792,2020-07-26
2020-08-02,15,31.2641307365832,A1,23.7991352980842,39.2685732418389,2020-08-02
2020-08-03,15,37.8822736107255,A1,29.7489191226052,47.6181032089168,2020-08-02
2020-08-04,15,36.5971203046289,A1,28.9556146126691,46.4182301376383,2020-08-02
2020-08-05,15,36.8370949188846,A1,28.9456983062949,46.0215778826703,2020-08-02
2020-08-06,15,36.4979572408869,A1,28.9357819999207,46.4182301376383,2020-08-02
2020-08-07,15,30.4787592717465,A1,22.9959144817738,41.2815834358018,2020-08-02
2020-08-08,15,28.6382928086946,A1,21.4093054619015,37.3051445797469,2020-08-02
2020-08-09,15,24.3068501844433,A1,17.0461306572528,32.148665265162,2020-08-09
2020-08-10,15,28.2218079409781,A1,20.2193486969973,36.8886597120305,2020-08-09
2020-08-11,15,29.3245012097894,A1,20.6160009519654,38.0786164769347,2020-08-09
2020-08-12,15,26.1314505572964,A1,19.0393082384673,33.7253579786601,2020-08-09
2020-08-13,15,24.2711514814962,A1,17.056046963627,32.148665265162,2020-08-09
2020-08-14,15,24.9990083693626,A1,17.8394351671889,32.932053468724,2020-08-09
2020-08-15,15,22.9284835984293,A1,16.2528261473166,30.1753202966959,2020-08-09
2020-08-16,15,20.7072309706081,A1,15.0727856887866,27.7755741541391,2020-08-16
2020-08-17,15,28.5668954028004,A1,20.2292650033715,37.6918805283408,2020-08-16
2020-08-18,15,29.7985006544762,A1,22.2125262782119,37.3150608861211,2020-08-16
2020-08-19,15,25.4353258498275,A1,18.6426559834993,34.112093927254,2020-08-16
2020-08-20,15,21.2526278211892,A1,15.0727856887866,29.7489191226052,2020-08-16
2020-08-21,15,20.8123438181746,A1,14.2794811788505,26.9822696442029,2020-08-16
2020-08-22,15,18.8846138590298,A1,12.682955852604,26.1889651342668,2020-08-16
2020-08-23,15,16.7744238625997,A1,11.502915394074,22.6190948395542,2020-08-23
2020-08-24,15,24.2473523461981,A1,17.8493514735631,30.1455713775733,2020-08-23
2020-08-25,15,23.8844155329023,A1,17.4427829122209,31.3454444488517,2020-08-23
2020-08-26,15,26.2702788465352,A1,18.9996430129705,34.5285787949704,2020-08-23
2020-08-27,15,26.4110903970489,A1,19.0293919320931,34.5285787949704,2020-08-23
2020-08-28,15,24.1521558050058,A1,17.0461306572528,32.9419697750982,2020-08-23
2020-08-29,15,18.8905636428543,A1,12.682955852604,26.1790488278926,2020-08-23
2020-08-30,15,15.1739320138035,A1,9.51965411923367,21.0324858196819,2020-08-30
2020-08-31,15,21.3517908849312,A1,14.6761334338186,27.7755741541391,2020-08-30
2020-09-01,15,22.5972789655309,A1,15.8660901987228,29.3621831740113,2020-08-30
2020-09-02,15,20.9214231882908,A1,15.4595216373805,27.3690055927968,2020-08-30
2020-09-03,15,22.1292293046686,A1,16.6494784022847,28.5688786640752,2020-08-30
2020-09-04,15,21.0860338741026,A1,14.6761334338186,28.1722264091071,2020-08-30
2020-09-05,15,18.3451667922732,A1,11.8599024235453,24.6023561143945,2020-08-30
2020-09-06,15,16.8676371425172,A1,11.502915394074,23.4123993494903,2020-09-06
2020-09-07,15,21.1078497481258,A1,14.2695648724763,27.378921899171,2020-09-06
2020-09-08,15,18.1230415294911,A1,12.6928721589782,24.5924398080203,2020-09-06
2020-09-09,15,16.2151441830947,A1,11.4929990876998,22.2224425845861,2020-09-06
2020-09-10,15,17.0223315219547,A1,11.4830827813256,23.005830788148,2020-09-06
2020-09-11,15,18.7834675340129,A1,13.4762603625402,24.9990083693626,2020-09-06
2020-09-12,15,19.6620522787672,A1,13.8729126175082,25.7823965729245,2020-09-06
2020-09-13,15,16.8656538812423,A1,11.4929990876998,23.4024830431161,2020-09-13
2020-09-14,15,20.9353060172147,A1,15.4694379437547,28.558962357701,2020-09-13
2020-09-15,15,19.1384713022094,A1,13.0796081075721,26.9822696442029,2020-09-13
2020-09-16,15,18.198405457935,A1,12.2962199040102,24.9890920629884,2020-09-13
2020-09-17,15,15.9077386854944,A1,10.7096108841379,22.2224425845861,2020-09-13
2020-09-18,15,14.7733132362857,A1,9.51965411923367,21.0424021260561,2020-09-13
2020-09-19,15,14.6027527666495,A1,9.1230018642656,21.0225695133077,2020-09-13
2020-09-20,15,14.9994050216175,A1,9.50973781285947,21.0324858196819,2020-09-20
2020-09-21,15,23.7059220181667,A1,16.6395620959105,30.9487921938836,2020-09-20
2020-09-22,15,23.6880726666931,A1,16.6593947086589,30.9388758875094,2020-09-20
2020-09-23,15,24.1462060211812,A1,17.0163817381302,32.5254849073817,2020-09-20
2020-09-24,15,24.9355440085677,A1,17.4427829122209,32.9221371623498,2020-09-20
2020-09-25,15,28.9377652611955,A1,21.7960414104954,37.701796834715,2020-09-20
2020-09-26,15,21.9685851414065,A1,15.8660901987228,28.5688786640752,2020-09-20
2020-09-27,15,19.3903454841141,A1,13.8828289238824,26.5856173892349,2020-09-27
2020-09-28,15,30.9368926262346,A1,22.5992622268058,40.0817103645234,2020-09-27
2020-09-29,15,23.8963151005513,A1,17.4328666058467,32.9419697750982,2020-09-27
2020-09-30,15,20.695331402959,A1,14.2794811788505,27.3987545119194,2020-09-27
2020-10-01,15,20.5108881043989,A1,14.2794811788505,29.3522668676371,2020-09-27
2020-10-02,15,21.0126532069335,A1,15.0727856887866,27.7954067668875,2020-09-27
2020-10-03,15,20.1717504264012,A1,13.8729126175082,26.1889651342668,2020-09-27
2020-10-04,15,16.7526079885764,A1,11.0963468327317,23.4024830431161,2020-10-04
2020-10-05,15,22.6151283170045,A1,16.2627424536908,30.1554876839475,2020-10-04
2020-10-06,15,18.7656181825394,A1,13.0696918011979,25.7923128792987,2020-10-04
2020-10-07,15,17.1730593788426,A1,11.4929990876998,23.4123993494903,2020-10-04
2020-10-08,15,17.1710761175677,A1,11.4929990876998,23.7991352980842,2020-10-04
2020-10-09,15,17.7085399230495,A1,11.8995676490421,24.6122724207687,2020-10-04
2020-10-10,15,18.7616516599897,A1,12.682955852604,24.6122724207687,2020-10-04
2020-10-11,15,15.9097219467693,A1,10.7096108841379,22.6190948395542,2020-10-11
2020-10-12,15,20.223315219547,A1,13.4861766689144,26.9822696442029,2020-10-11
2020-10-13,15,19.5569394312007,A1,13.8828289238824,26.9822696442029,2020-10-11
2020-10-14,15,17.1869422077664,A1,11.1062631391059,23.4123993494903,2020-10-11
2020-10-15,15,15.6280988457419,A1,11.1062631391059,21.42913807465,2020-10-11
2020-10-16,15,16.2131609218198,A1,10.3129586291698,21.8158740232438,2020-10-11
2020-10-17,15,17.2642893974852,A1,11.8995676490421,23.4223156558645,2020-10-11
2020-10-18,15,14.7772797588354,A1,9.90639006782754,21.0424021260561,2020-10-18
2020-10-19,15,18.6287731545754,A1,11.8995676490421,25.3956606243307,2020-10-18
2020-10-20,15,15.3603585736385,A1,9.91630637420174,21.825790329618,2020-10-18
2020-10-21,15,15.2849946451946,A1,10.3129586291698,21.8158740232438,2020-10-18
2020-10-22,15,12.5480940859149,A1,7.92312879298719,17.8493514735631,2020-10-18
2020-10-23,15,12.2168894530165,A1,7.53639284439332,17.4626155249693,2020-10-18
2020-10-24,15,11.2649240410932,A1,6.74308833445718,16.2726587600651,2020-10-18
2020-10-25,15,9.18249970251081,A1,5.1564793145849,13.0994407203205,2020-10-25
2020-10-26,15,12.5302447344413,A1,7.92312879298719,18.2460037285312,2020-10-25
2020-10-27,15,12.1018602990758,A1,7.53639284439332,17.056046963627,2020-10-25
2020-10-28,15,11.9808813613105,A1,7.11990797667685,16.6593947086589,2020-10-25
2020-10-29,15,13.1311729007179,A1,8.31978104795526,18.6525722898735,2020-10-25
2020-10-30,15,11.8817182975685,A1,6.74308833445718,16.6593947086589,2020-10-25
2020-10-31,15,10.707627622863,A1,5.55313156955297,16.6593947086589,2020-10-25
2020-11-01,15,10.0134861766689,A1,5.94978382452104,13.8828289238824,2020-11-01
2020-11-02,15,14.7971123715838,A1,10.2931260164214,19.8623616675261,2020-11-01
2020-11-03,15,12.7841021776209,A1,7.93304509936139,18.2559200349054,2020-11-01
2020-11-04,15,12.1454920471223,A1,7.92312879298719,16.6593947086589,2020-11-01
2020-11-05,15,11.1935266351989,A1,6.74308833445718,15.876006505097,2020-11-01
2020-11-06,15,10.2018959977787,A1,5.55313156955297,15.4793542501289,2020-11-01
2020-11-07,15,9.48990520011106,A1,5.1564793145849,13.4861766689144,2020-11-01
2020-11-08,15,8.07187338860021,A1,4.36317480464876,12.7027884653524,2020-11-08
2020-11-09,15,10.4636864860577,A1,5.93986751814684,15.4892705565031,2020-11-08
2020-11-10,15,9.8211098330094,A1,5.94978382452104,15.0727856887866,2020-11-08
2020-11-11,15,8.02625837927889,A1,4.75982705961683,12.2962199040102,2020-11-08
2020-11-12,15,7.72678592677799,A1,4.36317480464876,11.8995676490421,2020-11-08
2020-11-13,15,7.27856887866408,A1,3.56987029471263,11.5128317004482,2020-11-08
2020-11-14,15,6.60227678394352,A1,3.56987029471263,9.91630637420174,2020-11-08
2020-11-15,15,5.76335726468605,A1,3.17321803974456,9.51965411923367,2020-11-15
2020-11-16,15,8.86121137598667,A1,4.75982705961683,13.4861766689144,2020-11-15
2020-11-17,15,7.79818333267225,A1,3.9665225496807,11.9094839554163,2020-11-15
2020-11-18,15,6.90968228154377,A1,3.56987029471263,10.7096108841379,2020-11-15
2020-11-19,15,6.06481297846178,A1,3.17321803974456,9.51965411923367,2020-11-15
2020-11-20,15,4.81535837531236,A1,1.98326127484035,7.9528777121098,2020-11-15
2020-11-21,15,4.60116615762961,A1,1.98326127484035,7.93304509936139,2020-11-15
2020-11-22,15,4.5515846257586,A1,2.36999722343422,7.14965689579946,2020-11-22
2020-11-23,15,6.11637777160763,A1,3.16330173337035,9.92622268057594,2020-11-22
2020-11-24,15,5.55908135337749,A1,2.76664947840229,8.73626591567173,2020-11-22
2020-11-25,15,5.29729086509857,A1,2.75673317202808,8.72634960929753,2020-11-22
2020-11-26,15,5.01963428662092,A1,2.76664947840229,8.72634960929753,2020-11-22
2020-11-27,15,4.72809487921939,A1,2.37991352980842,7.94296140573559,2020-11-22
2020-11-28,15,4.19658085756218,A1,1.18995676490421,7.13974058942525,2020-11-22
2020-11-29,15,4.17278172226409,A1,1.58660901987228,7.13974058942525,2020-11-29
2020-11-30,15,5.70385942644084,A1,2.77656578477649,9.1230018642656,2020-11-29
2020-12-01,15,5.55709809210265,A1,2.77656578477649,9.51965411923367,2020-11-29
2020-12-02,15,5.69394312006664,A1,2.36999722343422,9.51965411923367,2020-11-29
2020-12-03,15,5.51544960533101,A1,2.77656578477649,8.73626591567173,2020-11-29
2020-12-04,15,5.32307326167149,A1,2.36999722343422,8.73626591567173,2020-11-29
2020-12-05,15,5.44405219943675,A1,2.77656578477649,9.51965411923367,2020-11-29
2020-12-06,15,5.24572607195272,A1,2.37991352980842,8.32969735432946,2020-12-06
2020-12-07,15,7.97072706358336,A1,4.75982705961683,12.2962199040102,2020-12-06
2020-12-08,15,8.15913688469319,A1,4.73999444686843,11.8995676490421,2020-12-06
2020-12-09,15,9.12895164809012,A1,4.36317480464876,14.2893974852247,2020-12-06
2020-12-10,15,8.88501051128476,A1,5.1564793145849,13.8828289238824,2020-12-06
2020-12-11,15,8.10955535282218,A1,4.36317480464876,12.2962199040102,2020-12-06
2020-12-12,15,7.35789932965769,A1,3.95660624330649,11.1161794454801,2020-12-06
2020-12-13,15,5.95375034707072,A1,3.17321803974456,9.1230018642656,2020-12-13
2020-12-14,15,7.8596644321923,A1,3.9665225496807,11.8995676490421,2020-12-13
2020-12-15,15,8.5379397881877,A1,4.75982705961683,12.7027884653524,2020-12-13
2020-12-16,15,8.55578913966126,A1,5.1564793145849,12.3061362103844,2020-12-13
2020-12-17,15,8.73824917694657,A1,4.75982705961683,13.0895244139463,2020-12-13
2020-12-18,15,8.5776050136845,A1,4.74991075324263,13.8828289238824,2020-12-13
2020-12-19,15,7.72083614295347,A1,4.36317480464876,12.2962199040102,2020-12-13
2020-12-20,15,7.30831779778668,A1,3.17321803974456,11.502915394074,2020-12-20
2020-12-21,15,9.89647376145333,A1,5.93986751814684,14.2893974852247,2020-12-20
2020-12-22,15,9.37884256872,A1,5.1465630082107,13.4960929752886,2020-12-20
2020-12-23,15,8.4645591210186,A1,5.1564793145849,12.3160525167586,2020-12-20
2020-12-24,15,8.82551267303955,A1,4.75982705961683,12.7027884653524,2020-12-20
2020-12-25,15,9.42247431676649,A1,5.94978382452104,14.2794811788505,2020-12-20
2020-12-26,15,11.1260957518543,A1,6.74308833445718,16.6693110150331,2020-12-20
2020-12-27,15,10.0967831502122,A1,6.34643607948911,13.8828289238824,2020-12-27
2020-12-28,15,14.7415810558883,A1,9.90639006782754,20.6259172583396,2020-12-27
2020-12-29,15,15.0410535083892,A1,9.91630637420174,20.6259172583396,2020-12-27
2020-12-30,15,13.9681091587006,A1,8.71643330292333,19.4557931061838,2020-12-27
2020-12-31,15,11.9669985323867,A1,6.74308833445718,16.6693110150331,2020-12-27
2021-01-01,15,12.149458569672,A1,8.31978104795526,16.6693110150331,2020-12-27
2021-01-02,15,12.3755503550038,A1,7.92312879298719,18.2559200349054,2020-12-27
2021-01-03,15,14.3270794494467,A1,9.91630637420174,19.4557931061838,2021-01-03
2021-01-04,15,21.0225695133077,A1,15.4595216373805,27.7656578477649,2021-01-03
2021-01-05,15,23.9181309745746,A1,17.0461306572528,33.3187894173178,2021-01-03
2021-01-06,15,28.0591805164412,A1,21.0126532069335,36.8985760184047,2021-01-03
2021-01-07,15,28.2277577248027,A1,21.0225695133077,36.8886597120305,2021-01-03
2021-01-08,15,29.2193883622228,A1,21.0126532069335,36.8985760184047,2021-01-03
2021-01-09,15,28.1781761929317,A1,19.8326127484035,36.1052715084685,2021-01-03
2021-01-10,15,27.3729721153465,A1,20.6259172583396,36.5019237634366,2021-01-10
2021-01-11,15,35.4250128911983,A1,27.3590892864226,45.6249256277022,2021-01-10
2021-01-12,15,32.8467732339058,A1,24.1957875530522,40.0817103645234,2021-01-10
2021-01-13,15,30.211018999643,A1,22.60917853318,37.6819642219666,2021-01-10
2021-01-14,15,27.6109634683273,A1,19.0393082384673,36.1350204275911,2021-01-10
2021-01-15,15,27.6803776129467,A1,20.6160009519654,36.5019237634366,2021-01-10
2021-01-16,15,28.9337987386458,A1,21.8059577168696,37.7117131410892,2021-01-10
2021-01-17,15,28.8624013327516,A1,21.4192217682758,36.4920074570624,2021-01-17
2021-01-18,15,37.7295624925628,A1,29.7290865098568,46.0314941890445,2021-01-17
2021-01-19,15,36.3809448256713,A1,27.7656578477649,46.4083138312641,2021-01-17
2021-01-20,15,35.6511046765301,A1,27.7656578477649,46.0215778826703,2021-01-17
2021-01-21,15,39.901233588513,A1,30.5223910197929,49.988100432351,2021-01-17
2021-01-22,15,35.1096743484987,A1,28.1523937963587,43.2350957915196,2021-01-17
2021-01-23,15,30.5561064614652,A1,23.005830788148,40.4684463131173,2021-01-17
2021-01-24,15,29.4375471024553,A1,20.6259172583396,36.8985760184047,2021-01-24
2021-01-25,15,43.9113878862401,A1,34.112093927254,53.9744555947801,2021-01-24
2021-01-26,15,40.7619689817937,A1,31.7321803974456,50.384752687319,2021-01-24
2021-01-27,15,36.4325096188172,A1,26.9624370314545,47.6081869025425,2021-01-24
2021-01-28,15,33.3406052913411,A1,25.3559953988338,42.8582761492999,2021-01-24
2021-01-29,15,29.366149696561,A1,21.0225695133077,40.8551822617112,2021-01-24
2021-01-30,15,26.3218436396811,A1,17.0262980445044,36.9084923247789,2021-01-24
2020-04-01,1,1.13252502135731,A1,0.261251446679886,2.35126302011897,2020-03-29
2020-04-02,1,1.10639987668932,A1,0.261251446679886,2.35126302011897,2020-03-29
2020-04-03,1,1.20959419812787,A1,0.254720160512889,2.61904575296586,2020-03-29
2020-04-04,1,1.20045039749408,A1,0.261251446679886,2.61251446679886,2020-03-29
2020-04-05,1,1.18346905345988,A1,0.261251446679886,2.61251446679886,2020-04-05
2020-04-06,1,1.61584019771509,A1,0.515971607192775,3.39626880683852,2020-04-05
2020-04-07,1,1.52440219137713,A1,0.261251446679886,2.87376591347875,2020-04-05
2020-04-08,1,1.48129570267495,A1,0.261251446679886,3.13501736015863,2020-04-05
2020-04-09,1,1.5962463392141,A1,0.515971607192775,3.13501736015863,2020-04-05
2020-04-10,1,1.43557669950597,A1,0.261251446679886,2.88029719964574,2020-04-05
2020-04-11,1,1.43035167057238,A1,0.261251446679886,2.87376591347875,2020-04-05
2020-04-12,1,1.33368863530082,A1,0.515971607192775,2.61251446679886,2020-04-12
2020-04-13,1,2.16316197850946,A1,0.522502893359772,4.18002314687818,2020-04-12
2020-04-14,1,2.32775038991778,A1,0.783754340039658,4.18002314687818,2020-04-12
2020-04-15,1,2.35910056351937,A1,0.783754340039658,4.44780587972506,2020-04-12
2020-04-16,1,2.36955062138657,A1,1.03847450055255,4.18002314687818,2020-04-12
2020-04-17,1,2.25068121314722,A1,1.03847450055255,4.18655443304517,2020-04-12
2020-04-18,1,2.21933103954563,A1,0.783754340039658,3.91877170019829,2020-04-12
2020-04-19,1,2.35518179181917,A1,0.783754340039658,4.44127459355806,2020-04-19
2020-04-20,1,3.76463334665716,A1,1.8287601267592,6.79253761367704,2020-04-19
