Domingo_semana,Indicador,Estimado,Inferior,Superior
2020-05-24,C3,0.20204366557022943,0.0,0.0
2020-05-24,C4,0.35309730033018255,0.0,0.0
2020-05-24,C5,0.14086985699723129,0.0,0.0
2020-05-24,D1,86.15285714285713,0.0,0.0
2020-05-24,D2,51.051549051821304,0.0,0.0
2020-05-24,D4,39.97490725904492,0.0,0.0
2020-05-31,A1,25.741664395021242,24.7694209532365,26.710604070225738
2020-05-31,A2,0.9969662941938768,0.9842531769574617,1.0096794114302925
2020-05-31,B1,5.851330357055674,0.0,0.0
2020-05-31,B2,0.34500937900191914,0.0,0.0
2020-05-31,C2,0.101042634400736,0.0979146722583043,0.104271931112598
2020-05-31,C3,0.23200469929741074,0.0,0.0
2020-05-31,C4,0.36626840892152057,0.0,0.0
2020-05-31,C5,0.17507529055464657,0.0,0.0
2020-05-31,D1,88.28714285714285,0.0,0.0
2020-05-31,D2,54.33956664811523,0.0,0.0
2020-05-31,D4,22.31311272858651,0.0,0.0
2020-06-07,A1,22.524695104559445,21.594593040931368,23.452044029370626
2020-06-07,A2,0.9335946321224254,0.9133370350875267,0.9538522291573238
2020-06-07,B1,6.073842707085779,0.0,0.0
2020-06-07,B2,0.32195369950517044,0.0,0.0
2020-06-07,C2,0.129228572715289,0.12568317631384,0.132814890016004
2020-06-07,C3,0.3218604094780453,0.0,0.0
2020-06-07,C4,0.37486245015238234,0.0,0.0
2020-06-07,C5,0.22253721560922887,0.0,0.0
2020-06-07,D1,88.97857142857143,0.0,0.0
2020-06-07,D2,55.869472119521596,0.0,0.0
2020-06-07,D4,7.086011650587202,0.0,0.0
2020-06-14,A1,20.59080964086076,19.72389027765367,21.499554688973515
2020-06-14,A2,0.9366979294101422,0.9162944854523989,0.957101373367885
2020-06-14,B1,6.0656567076703265,0.0,0.0
2020-06-14,B2,0.2976722740959493,0.0,0.0
2020-06-14,C2,0.172065362866872,0.16781728395472,0.17630003741813
2020-06-14,C3,0.39899776796689285,0.0,0.0
2020-06-14,C4,0.41121596890915973,0.0,0.0
2020-06-14,C5,0.2710867872954939,0.0,0.0
2020-06-14,D1,88.50714285714285,0.0,0.0
2020-06-14,D2,60.351379522448326,0.0,0.0
2020-06-14,D4,13.442444106142332,0.0,0.0
2020-06-21,A1,16.5188072051772,15.729085854394773,17.354887742783713
2020-06-21,A2,0.8916676687088013,0.8661387707005748,0.9171965667170275
2020-06-21,B1,5.801303989327512,0.0,0.0
2020-06-21,B2,0.267720646304808,0.0,0.0
2020-06-21,C2,0.210293539222673,0.205443094947554,0.215225667263849
2020-06-21,C3,0.46887131735571275,0.0,0.0
2020-06-21,C4,0.4342582703526965,0.0,0.0
2020-06-21,C5,0.323508740719133,0.0,0.0
2020-06-21,D1,90.5942857142857,0.0,0.0
2020-06-21,D2,67.52010384218461,0.0,0.0
2020-06-21,D4,6.612440928920899,0.0,0.0
2020-06-28,A1,13.922351353813784,13.211964451177943,14.625701233633773
2020-06-28,A2,0.8683687106795713,0.8337814229112431,0.9029559984478998
2020-06-28,B1,5.207345491830631,0.0,0.0
2020-06-28,B2,0.24052021758925007,0.0,0.0
2020-06-28,C2,0.255584896171527,0.249935630182102,0.261426416962284
2020-06-28,C3,0.5174459638938717,0.0,0.0
2020-06-28,C4,0.4322492766702769,0.0,0.0
2020-06-28,C5,0.3440293261549002,0.0,0.0
2020-06-28,D1,90.62714285714286,0.0,0.0
2020-06-28,D2,67.35445068896408,0.0,0.0
2020-06-28,D4,-2.0802097200998224,0.0,0.0
2020-07-05,A1,12.080406043191086,11.411815458646872,12.779960262295587
2020-07-05,A2,0.890277680402998,0.8604789247913823,0.9200764360146134
2020-07-05,B1,5.615463448337937,0.0,0.0
2020-07-05,B2,0.19295852344235362,0.0,0.0
2020-07-05,C2,0.259640627778693,0.253153315410724,0.265978162469598
2020-07-05,C3,0.546830035822031,0.0,0.0
2020-07-05,C4,0.464990939423891,0.0,0.0
2020-07-05,C5,0.3723882457554062,0.0,0.0
2020-07-05,D1,88.03,0.0,0.0
2020-07-05,D2,63.889366320453824,0.0,0.0
2020-07-05,D4,-5.345324363072352,0.0,0.0
2020-07-12,A1,10.652121675226978,9.970437162469775,11.292072274372378
2020-07-12,A2,0.8999782492592606,0.8719971635353779,0.9279593349831431
2020-07-12,B1,5.8919887111030125,0.0,0.0
2020-07-12,B2,0.15097589876380496,0.0,0.0
2020-07-12,C2,0.31248930092469,0.305321502269092,0.319746481387457
2020-07-12,C3,0.5466187890669029,0.0,0.0
2020-07-12,C4,0.47798840957167493,0.0,0.0
2020-07-12,C5,0.3767460082952782,0.0,0.0
2020-07-12,D1,85.55857142857143,0.0,0.0
2020-07-12,D2,59.193567934850975,0.0,0.0
2020-07-12,D4,-8.752955021465038,0.0,0.0
2020-07-19,A1,10.194942785003272,9.624936595213041,10.756862088375462
2020-07-19,A2,0.9445307124827329,0.921596004294091,0.9674654206713751
2020-07-19,B1,6.040709599137848,0.0,0.0
2020-07-19,B2,0.1345073816026751,0.0,0.0
2020-07-19,C2,0.29797093606925,0.290501602951666,0.305602619763921
2020-07-19,C3,0.5370750344046062,0.0,0.0
2020-07-19,C4,0.4800624875327627,0.0,0.0
2020-07-19,C5,0.37398949017322847,0.0,0.0
2020-07-19,D1,84.53571428571429,0.0,0.0
2020-07-19,D2,54.24602986070118,0.0,0.0
2020-07-19,D4,-14.192004069323332,0.0,0.0
2020-07-26,A1,9.584164444761274,8.983528667920586,10.227433493893935
2020-07-26,A2,0.9465683794188839,0.9262922668282406,0.966844492009527
2020-07-26,B1,7.393800239735987,0.0,0.0
2020-07-26,B2,0.10466753535989202,0.0,0.0
2020-07-26,C2,0.316478232467505,0.308709347291045,0.32410633163211
2020-07-26,C3,0.49471435660280527,0.0,0.0
2020-07-26,C4,0.4947803831883405,0.0,0.0
2020-07-26,C5,0.3667346514297303,0.0,0.0
2020-07-26,D1,82.91571428571429,0.0,0.0
2020-07-26,D2,49.3144196195964,0.0,0.0
2020-07-26,D4,-10.478827197944948,0.0,0.0
2020-08-02,A1,9.347901084053914,8.790570345376485,9.933691936394123
2020-08-02,A2,0.9855128739705427,0.966932439749284,1.0040933081918002
2020-08-02,B1,8.323795848663115,0.0,0.0
2020-08-02,B2,0.08847965056143124,0.0,0.0
2020-08-02,C2,0.324148447995063,0.316188431180295,0.332375919360625
2020-08-02,C3,0.4741427905603679,0.0,0.0
2020-08-02,C4,0.5098831694770731,0.0,0.0
2020-08-02,C5,0.36808509058664857,0.0,0.0
2020-08-02,D1,81.08285714285714,0.0,0.0
2020-08-02,D2,47.33755146461882,0.0,0.0
2020-08-02,D4,-8.073014544989277,0.0,0.0
2020-08-09,A1,8.64923154022259,8.099550856604269,9.216701171449548
2020-08-09,A2,0.9511171858902134,0.9310927615368189,0.9711416102436082
2020-08-09,B1,8.946893567397609,0.0,0.0
2020-08-09,B2,0.07847893346385475,0.0,0.0
2020-08-09,C2,0.354246235592407,0.34578910896544,0.362703427283938
2020-08-09,C3,0.4944244306809568,0.0,0.0
2020-08-09,C4,0.5233325258190475,0.0,0.0
2020-08-09,C5,0.3978499016724453,0.0,0.0
2020-08-09,D1,80.34142857142857,0.0,0.0
2020-08-09,D2,45.11641086709701,0.0,0.0
2020-08-09,D4,-5.7745709904065645,0.0,0.0
2020-08-16,A1,9.00948526068591,8.46828791547526,9.613667080322708
2020-08-16,A2,0.9919477122770438,0.971599327383296,1.0122960971707886
2020-08-16,B1,9.283004095862973,0.0,0.0
2020-08-16,B2,0.07030552445994594,0.0,0.0
2020-08-16,C2,0.368849551030859,0.360083668913853,0.377767132796569
2020-08-16,C3,0.5376700010449372,0.0,0.0
2020-08-16,C4,0.5146373099871516,0.0,0.0
2020-08-16,C5,0.40560235771093944,0.0,0.0
2020-08-16,D1,79.51285714285714,0.0,0.0
2020-08-16,D2,41.60427743179232,0.0,0.0
2020-08-16,D4,-5.751660521938356,0.0,0.0
2020-08-23,A1,9.443618543586632,8.833574373695784,10.043744072033281
2020-08-23,A2,1.0258753212555585,1.0057118715018414,1.046038771009273
2020-08-23,B1,9.897211011644897,0.0,0.0
2020-08-23,B2,0.06840671728617823,0.0,0.0
2020-08-23,C2,0.366396552686193,0.324701310340329,0.389011878726776
2020-08-23,C3,0.5836965782759569,0.0,0.0
2020-08-23,C4,0.5084249716644661,0.0,0.0
2020-08-23,C5,0.41076869559483964,0.0,0.0
2020-08-23,D1,78.97142857142858,0.0,0.0
2020-08-23,D2,37.72607268236368,0.0,0.0
2020-08-23,D4,-9.800842762953016,0.0,0.0
2020-08-30,A1,9.53058836338524,8.966073767821712,10.12536546082366
2020-08-30,A2,1.0171218128167814,0.9981399830763337,1.0361036425572299
2020-08-30,B1,10.627130516473425,0.0,0.0
2020-08-30,B2,0.06511983742043342,0.0,0.0
2020-08-30,C2,0.342290170155119,0.270294334418036,0.395755964430626
2020-08-30,C3,0.5614928647472719,0.0,0.0
2020-08-30,C4,0.48663210077625607,0.0,0.0
2020-08-30,C5,0.39102182296890475,0.0,0.0
2020-08-30,D1,80.49857142857142,0.0,0.0
2020-08-30,D2,35.997403113788216,0.0,0.0
2020-08-30,D4,-2.4789795092453852,0.0,0.0
2020-09-06,A1,8.597828603085993,8.021692090863562,9.175587631784495
2020-09-06,A2,0.9701013684779883,0.9512541670930382,0.988948569862937
2020-09-06,B1,10.99983209524069,0.0,0.0
2020-09-06,B2,0.0632407594638745,0.0,0.0
2020-09-06,C2,0.298565852015221,0.212935163123653,0.369137018606361
2020-09-06,C3,0.517431320126821,0.0,0.0
2020-09-06,C4,0.4685721174870384,0.0,0.0
2020-09-06,C5,0.35511280822164204,0.0,0.0
2020-09-06,D1,81.30285714285715,0.0,0.0
2020-09-06,D2,35.67945573336167,0.0,0.0
2020-09-06,D4,-3.14919325305639,0.0,0.0
2020-09-13,A1,7.504913251532563,6.990458061362986,8.039734327243364
2020-09-13,A2,0.9192508264767199,0.8922964982132277,0.9462051547402117
2020-09-13,B1,10.370251652305438,0.0,0.0
2020-09-13,B2,0.06320140117370382,0.0,0.0
2020-09-13,C2,0.248995177570733,0.159404831351659,0.360697969828554
2020-09-13,C3,0.5164073755352757,0.0,0.0
2020-09-13,C4,0.43744761500167134,0.0,0.0
2020-09-13,C5,0.32681290148993497,0.0,0.0
2020-09-13,D1,82.0185714285714,0.0,0.0
2020-09-13,D2,34.93083098554184,0.0,0.0
2020-09-13,D4,-8.036515345254424,0.0,0.0
2020-09-20,A1,8.635241924181203,8.067173944118036,9.176762304346353
2020-09-20,A2,1.016516835762505,0.9913006198793407,1.0417330516456684
2020-09-20,B1,9.73927628570298,0.0,0.0
2020-09-20,B2,0.06956258842046419,0.0,0.0
2020-09-20,C3,0.5399118655564702,0.0,0.0
2020-09-20,C4,0.44457642457363544,0.0,0.0
2020-09-20,C5,0.33203574079555187,0.0,0.0
2020-09-20,D1,81.47285714285714,0.0,0.0
2020-09-20,D2,35.411352553591236,0.0,0.0
2020-09-20,D4,-6.9720536747430675,0.0,0.0
2020-09-27,A1,7.955458912633504,7.449846804343674,8.474032798473107
2020-09-27,A2,0.991428250634631,0.9702362597122403,1.012620241557021
2020-09-27,B1,11.883134469833932,0.0,0.0
2020-09-27,B2,0.05790241338587183,0.0,0.0
2020-09-27,C3,0.4924193972436274,0.0,0.0
2020-09-27,C4,0.5184632998860956,0.0,0.0
2020-09-27,C5,0.3885079247589021,0.0,0.0
2020-09-27,D1,80.97142857142856,0.0,0.0
2020-09-27,D2,34.2609158357058,0.0,0.0
2020-09-27,D4,-1.0784030607810426,0.0,0.0
2020-10-04,A1,7.669954746473725,7.154765385952987,8.179153276928984
2020-10-04,A2,0.9673078177516086,0.9464818931250975,0.9881337423781199
2020-10-04,B1,11.176590948986396,0.0,0.0
2020-10-04,B2,0.05395340766134095,0.0,0.0
2020-10-04,C3,0.5362463991092409,0.0,0.0
2020-10-04,C4,0.5253716970174299,0.0,0.0
2020-10-04,C5,0.41497031620850533,0.0,0.0
2020-10-04,D1,82.09000000000002,0.0,0.0
2020-10-04,D2,33.61763346697226,0.0,0.0
2020-10-04,D4,-5.506027868500956,0.0,0.0
2020-10-11,A1,7.45577155907755,6.966689296244125,7.956277512575052
2020-10-11,A2,0.9812298677726713,0.9615498535415611,1.0009098820037805
2020-10-11,B1,10.326876867958802,0.0,0.0
2020-10-11,B2,0.056778792646018525,0.0,0.0
2020-10-11,C3,0.5795599728830582,0.0,0.0
2020-10-11,C4,0.5340909551186536,0.0,0.0
2020-10-11,C5,0.437198957772685,0.0,0.0
2020-10-11,D1,84.12285714285714,0.0,0.0
2020-10-11,D2,33.30529287809458,0.0,0.0
2020-10-11,D4,-4.687369896370972,0.0,0.0
2020-10-18,A1,7.068188347292235,6.5938408834066236,7.57663802398931
2020-10-18,A2,0.9777248472739251,0.9575012160261167,0.9979484785217337
2020-10-18,B1,11.127482294197183,0.0,0.0
2020-10-18,B2,0.053493778647954696,0.0,0.0
2020-10-18,C3,0.56673430024017,0.0,0.0
2020-10-18,C4,0.551113193404068,0.0,0.0
2020-10-18,C5,0.4433954676063519,0.0,0.0
2020-10-18,D1,83.82142857142857,0.0,0.0
2020-10-18,D2,32.69362709807267,0.0,0.0
2020-10-18,D4,-4.035006900745125,0.0,0.0
2020-10-25,A1,6.965455890054171,6.50030758066862,7.467870686464697
2020-10-25,A2,0.9728443525488845,0.9511849930533012,0.9945037120444665
2020-10-25,B1,11.44695652250522,0.0,0.0
2020-10-25,B2,0.046466712871471264,0.0,0.0
2020-10-25,C3,0.5842820579681084,0.0,0.0
2020-10-25,C4,0.5455163621883753,0.0,0.0
2020-10-25,C5,0.4414005001169942,0.0,0.0
2020-10-25,D1,83.8342857142857,0.0,0.0
2020-10-25,D2,32.6935542611234,0.0,0.0
2020-10-25,D4,-5.803247069338717,0.0,0.0
2020-11-01,A1,7.094401899680467,6.614232464910145,7.57852851264355
2020-11-01,A2,0.9976075254129582,0.9778518160074813,1.0173632348184372
2020-11-01,B1,11.684027470598863,0.0,0.0
2020-11-01,B2,0.046996764172458495,0.0,0.0
2020-11-01,C3,0.5961672131589278,0.0,0.0
2020-11-01,C4,0.5415090529747434,0.0,0.0
2020-11-01,C5,0.4517989037592214,0.0,0.0
2020-11-01,D1,84.15142857142857,0.0,0.0
2020-11-01,D2,32.308618079415844,0.0,0.0
2020-11-01,D4,-4.207728512576764,0.0,0.0
2020-11-08,A1,7.046556017895255,6.558490580998188,7.574949432181639
2020-11-08,A2,1.0024789558446854,0.9826793122907086,1.02227859939866
2020-11-08,B1,11.955398857498782,0.0,0.0
2020-11-08,B2,0.044279563925830275,0.0,0.0
2020-11-08,C3,0.618993447054363,0.0,0.0
2020-11-08,C4,0.5561197521316318,0.0,0.0
2020-11-08,C5,0.4604585266361624,0.0,0.0
2020-11-08,D1,84.57142857142857,0.0,0.0
2020-11-08,D2,32.39090752601805,0.0,0.0
2020-11-08,D4,-4.601240474268535,0.0,0.0
2020-11-15,A1,7.041585684617891,6.550451415652965,7.5580268055873585
2020-11-15,A2,0.9931614752846752,0.9727521692556653,1.0135707813136856
2020-11-15,B1,11.880153738208216,0.0,0.0
2020-11-15,B2,0.04373591633313898,0.0,0.0
2020-11-15,C3,0.6148239309986891,0.0,0.0
2020-11-15,C4,0.5687788265412707,0.0,0.0
2020-11-15,C5,0.470673173314569,0.0,0.0
2020-11-15,D1,85.44285714285714,0.0,0.0
2020-11-15,D2,32.50218486134371,0.0,0.0
2020-11-15,D4,-2.7062017657948694,0.0,0.0
2020-11-22,A1,7.251558405050153,6.7553032978858765,7.795035349201151
2020-11-22,A2,1.0179237963412386,0.9969575898325294,1.0388900028499528
2020-11-22,B1,12.012223642678704,0.0,0.0
2020-11-22,B2,0.044959365709351794,0.0,0.0
2020-11-22,C3,0.6251135983062871,0.0,0.0
2020-11-22,C4,0.5817257134538261,0.0,0.0
2020-11-22,C5,0.4727297312732351,0.0,0.0
2020-11-22,D1,85.70000000000002,0.0,0.0
2020-11-22,D2,31.808132947255647,0.0,0.0
2020-11-22,D4,-2.1174967676837646,0.0,0.0
2020-11-29,A1,8.229300782765089,7.687699643861303,8.781907135232784
2020-11-29,A2,1.0512718906895502,1.027995852412065,1.0745479289670359
2020-11-29,B1,12.199011263421275,0.0,0.0
2020-11-29,B2,0.045713462671291914,0.0,0.0
2020-11-29,C3,0.6179355402553554,0.0,0.0
2020-11-29,C4,0.578608856324254,0.0,0.0
2020-11-29,C5,0.4634905795905643,0.0,0.0
2020-11-29,D1,86.48285714285716,0.0,0.0
2020-11-29,D2,31.85050808757765,0.0,0.0
2020-11-29,D4,-1.6695680078934756,0.0,0.0
2020-12-06,A1,9.165122033428682,8.589279189346719,9.710687692228742
2020-12-06,A2,1.0781150282479284,1.0481650036786214,1.108065052817237
2020-12-06,B1,12.107996164987755,0.0,0.0
2020-12-06,B2,0.051375695310711254,0.0,0.0
2020-12-06,C3,0.6147410039477011,0.0,0.0
2020-12-06,C4,0.5624327145462612,0.0,0.0
2020-12-06,C5,0.44349773196445874,0.0,0.0
2020-12-06,D1,86.47857142857144,0.0,0.0
2020-12-06,D2,30.99963117190186,0.0,0.0
2020-12-06,D4,-0.9670401351039196,0.0,0.0
2020-12-13,A1,10.487285747984116,9.892817002093176,11.125966232422055
2020-12-13,A2,1.1018203251957102,1.0673516933621914,1.13628895702923
2020-12-13,B1,13.904907466270194,0.0,0.0
2020-12-13,B2,0.05243238633696753,0.0,0.0
2020-12-13,C3,0.6016852743450117,0.0,0.0
2020-12-13,C4,0.5765702302570459,0.0,0.0
2020-12-13,C5,0.45221594174387986,0.0,0.0
2020-12-13,D1,85.6542857142857,0.0,0.0
2020-12-13,D2,29.99157289698598,0.0,0.0
2020-12-13,D4,4.232569037755628,0.0,0.0
2020-12-20,A1,11.8339193603438,11.215149575829416,12.463936634638006
2020-12-20,A2,1.0795052734086514,1.05186058057792,1.1071499662393829
2020-12-20,B1,13.958582660643632,0.0,0.0
2020-12-20,B2,0.05933355761259638,0.0,0.0
2020-12-20,C3,0.5516058540156171,0.0,0.0
2020-12-20,C4,0.5780726267120538,0.0,0.0
2020-12-20,C5,0.4448442991402084,0.0,0.0
2020-12-20,D1,86.58571428571429,0.0,0.0
2020-12-20,D2,31.920895886695835,0.0,0.0
2020-12-20,D4,4.40505672975529,0.0,0.0
2020-12-27,A1,15.540312302852312,14.846814989144914,16.284063577096727
2020-12-27,A2,1.1634619551309786,1.1172936923139014,1.2096302179480571
2020-12-27,B1,12.332901910362647,0.0,0.0
2020-12-27,B2,0.08318283776125544,0.0,0.0
2020-12-27,C3,0.5575255378230753,0.0,0.0
2020-12-27,C4,0.5765160860551501,0.0,0.0
2020-12-27,C5,0.4336248627452558,0.0,0.0
2020-12-27,D1,86.95142857142858,0.0,0.0
2020-12-27,D2,35.00449298052367,0.0,0.0
2020-12-27,D4,5.14994183924469,0.0,0.0
2021-01-03,A1,20.640755249850297,19.744869195438127,21.504914132536953
2021-01-03,A2,1.1965592544141457,1.1377681278970297,1.2553503809312645
2021-01-03,B1,15.29270968107126,0.0,0.0
2021-01-03,B2,0.08692156572443184,0.0,0.0
2021-01-03,C3,0.507504174572367,0.0,0.0
2021-01-03,C4,0.5708954728628381,0.0,0.0
2021-01-03,C5,0.4078911123931252,0.0,0.0
2021-01-03,D1,88.73857142857142,0.0,0.0
2021-01-03,D2,39.036138938537306,0.0,0.0
2021-01-03,D4,10.283136503017797,0.0,0.0
2021-01-10,A1,20.564786972763816,19.651886520463485,21.430909761139883
2021-01-10,A2,1.072562689898864,1.0380037579098513,1.1071216218878814
2021-01-10,B1,18.92732278834669,0.0,0.0
2021-01-10,B2,0.08017884142391705,0.0,0.0
2021-01-10,C3,0.46742764171052414,0.0,0.0
2021-01-10,C4,0.5630498938931018,0.0,0.0
2021-01-10,D1,91.65142857142857,0.0,0.0
2021-01-10,D2,46.05039319665756,0.0,0.0
2021-01-10,D4,12.443656759997918,0.0,0.0
2021-01-17,A1,20.932628343806403,20.01341035563434,21.797205703593242
2021-01-17,A2,1.02978411951935,1.014270675601576,1.0452975634371244
2021-01-17,B1,19.229911098578008,0.0,0.0
2021-01-17,B2,0.08179410426068678,0.0,0.0
2021-01-17,C3,0.5233608308577236,0.0,0.0
2021-01-17,D1,91.69285714285715,0.0,0.0
2021-01-17,D2,50.0831250335457,0.0,0.0
2021-01-17,D4,15.829023911819046,0.0,0.0
2021-01-24,A1,20.226506970910773,18.93133502931577,21.741096734505728
2021-01-24,A2,0.9850325471841496,0.9693253714179134,1.0007397229503858
2021-01-24,B1,18.536878759426347,0.0,0.0
2021-01-24,B2,0.0821961077097052,0.0,0.0
2021-01-24,D1,92.50714285714285,0.0,0.0
2021-01-24,D2,54.513077986257066,0.0,0.0
2021-01-24,D4,13.898486221615046,0.0,0.0
2021-01-31,D1,92.285,0.0,0.0
2021-01-31,D2,58.42537153043561,0.0,0.0
2021-01-31,D4,12.316019227499078,0.0,0.0
