Domingo_semana,region,0,0.0275,0.975
2020-03-22,13,17.4,3.0,32.6
2020-03-22,14,2.1,-0.6,5.3
2020-03-22,15,2.2,0.6,4.0
2020-03-22,16,8.2,2.0,15.0
2020-03-29,1,1.7,-0.2,3.7
2020-03-29,2,3.3,0.4,6.1
2020-03-29,3,0.2,-0.6,1.1
2020-03-29,4,-0.3,-2.1,1.4
2020-03-29,5,-0.3,-6.0,4.3
2020-03-29,6,-0.1,-1.9,1.3
2020-03-29,7,1.2,-1.8,4.1
2020-03-29,8,-2.1,-8.6,4.0
2020-03-29,9,-5.4,-13.8,2.0
2020-03-29,10,-3.1,-8.4,2.4
2020-03-29,11,-0.0,-0.4,0.4
2020-03-29,12,3.9,-2.5,10.2
2020-03-29,13,42.0,23.6,61.7
2020-03-29,14,-0.8,-4.4,2.4
2020-03-29,15,5.3,2.1,8.6
2020-03-29,16,-8.3,-14.6,-1.9
2020-04-05,1,1.9,-0.6,4.4
2020-04-05,2,5.7,1.1,9.7
2020-04-05,3,0.3,-0.6,1.3
2020-04-05,4,-0.1,-1.5,1.7
2020-04-05,5,-0.2,-4.9,4.4
2020-04-05,6,0.2,-1.4,1.7
2020-04-05,7,3.1,-0.6,6.7
2020-04-05,8,-5.6,-10.8,-0.3
2020-04-05,9,-6.5,-13.3,1.7
2020-04-05,10,-7.1,-11.4,-2.7
2020-04-05,11,-0.0,-0.4,0.3
2020-04-05,12,1.5,-5.2,8.6
2020-04-05,13,50.1,31.9,71.0
2020-04-05,14,-1.7,-4.4,1.1
2020-04-05,15,0.8,-2.3,5.0
2020-04-05,16,-11.5,-16.7,-6.3
2020-04-12,1,2.7,-0.9,6.0
2020-04-12,2,7.5,3.1,12.9
2020-04-12,3,0.6,-0.6,1.9
2020-04-12,4,0.5,-1.4,2.4
2020-04-12,5,1.8,-3.3,6.7
2020-04-12,6,1.2,-0.7,3.0
2020-04-12,7,10.1,4.6,15.9
2020-04-12,8,-0.1,-4.5,4.7
2020-04-12,9,-0.5,-7.7,6.9
2020-04-12,10,-2.9,-5.9,0.4
2020-04-12,11,0.0,-0.3,0.3
2020-04-12,12,-4.2,-10.4,3.3
2020-04-12,13,123.4,99.7,149.0
2020-04-12,14,-1.1,-3.6,1.1
2020-04-12,15,-1.3,-5.1,2.1
2020-04-12,16,-2.1,-6.4,2.4
2020-04-19,1,4.9,0.4,9.3
2020-04-19,2,12.5,5.7,19.9
2020-04-19,3,1.8,-0.1,3.6
2020-04-19,4,0.3,-1.7,2.4
2020-04-19,5,8.7,1.8,14.4
2020-04-19,6,2.8,0.1,5.4
2020-04-19,7,-12.5,-18.0,-7.6
2020-04-19,8,-4.4,-8.9,-0.3
2020-04-19,9,-8.6,-14.5,0.2
2020-04-19,10,-0.7,-3.4,2.4
2020-04-19,11,0.0,-0.3,0.3
2020-04-19,12,-6.3,-11.6,-0.7
2020-04-19,13,340.3,307.5,371.0
2020-04-19,14,-0.7,-2.6,1.4
2020-04-19,15,1.2,-2.6,5.2
2020-04-19,16,-2.2,-6.0,1.3
2020-04-26,1,19.0,12.8,24.6
2020-04-26,2,22.6,13.6,31.7
2020-04-26,3,2.6,-0.2,6.0
2020-04-26,4,5.4,2.6,8.6
2020-04-26,5,31.0,22.6,40.1
2020-04-26,6,4.9,1.7,8.6
2020-04-26,7,-0.4,-4.3,3.4
2020-04-26,8,3.4,-0.4,7.4
2020-04-26,9,-4.3,-9.1,1.3
2020-04-26,10,1.7,-1.4,5.1
2020-04-26,11,0.0,-0.3,0.4
2020-04-26,12,2.2,-3.0,7.2
2020-04-26,13,1038.0,995.3,1085.0
2020-04-26,14,-0.4,-2.4,1.3
2020-04-26,15,-1.7,-5.8,1.4
2020-04-26,16,-0.5,-3.9,3.6
2020-05-03,1,26.1,17.9,34.3
2020-05-03,2,14.3,3.0,26.6
2020-05-03,3,0.7,-2.6,4.0
2020-05-03,4,17.2,12.4,22.6
2020-05-03,5,36.4,25.1,48.7
2020-05-03,6,19.8,14.1,25.1
2020-05-03,7,9.4,5.3,13.7
2020-05-03,8,15.1,8.8,21.9
2020-05-03,9,5.8,-0.2,11.2
2020-05-03,10,2.7,-0.4,6.7
2020-05-03,11,0.1,-0.3,0.6
2020-05-03,12,-2.9,-7.5,2.4
2020-05-03,13,1526.0,1460.3,1591.6
2020-05-03,14,0.6,-1.0,2.4
2020-05-03,15,-0.2,-4.0,3.4
2020-05-03,16,5.5,2.0,9.6
2020-05-10,1,40.2,28.6,50.7
2020-05-10,2,19.6,6.6,31.9
2020-05-10,3,-2.3,-5.5,0.9
2020-05-10,4,4.4,-3.9,10.9
2020-05-10,5,48.6,32.7,62.9
2020-05-10,6,22.8,14.2,32.4
2020-05-10,7,17.4,11.1,23.6
2020-05-10,8,9.6,1.9,18.7
2020-05-10,9,5.1,-1.6,11.4
2020-05-10,10,2.3,-1.7,7.0
2020-05-10,11,0.0,-0.4,0.6
2020-05-10,12,-4.3,-9.0,-0.1
2020-05-10,13,820.1,743.6,893.9
2020-05-10,14,3.8,1.1,6.6
2020-05-10,15,4.7,0.8,8.3
2020-05-10,16,12.6,7.3,17.9
2020-05-17,1,27.7,14.4,41.7
2020-05-17,2,-0.6,-15.0,13.7
2020-05-17,3,1.6,-1.2,4.6
2020-05-17,4,5.0,-3.2,12.9
2020-05-17,5,33.8,18.3,49.4
2020-05-17,6,16.1,4.4,26.7
2020-05-17,7,34.4,25.8,45.9
2020-05-17,8,33.5,24.8,43.4
2020-05-17,9,14.0,6.1,22.6
2020-05-17,10,6.2,0.2,12.2
2020-05-17,11,0.2,-0.3,1.0
2020-05-17,12,-0.9,-4.2,3.2
2020-05-17,13,402.3,299.4,486.3
2020-05-17,14,5.0,1.3,9.1
2020-05-17,15,8.4,3.5,13.3
2020-05-17,16,0.4,-6.7,7.8
2020-05-24,1,-5.6,-19.9,9.0
2020-05-24,2,30.4,17.1,45.7
2020-05-24,3,5.5,1.5,9.6
2020-05-24,4,27.4,17.5,37.1
2020-05-24,5,47.6,28.4,66.4
2020-05-24,6,4.4,-7.8,16.1
2020-05-24,7,34.9,20.2,47.4
2020-05-24,8,25.3,15.0,36.4
2020-05-24,9,0.9,-7.2,9.5
2020-05-24,10,3.2,-2.9,9.1
2020-05-24,11,0.2,-0.6,1.0
2020-05-24,12,-2.8,-6.0,0.3
2020-05-24,13,-305.9,-401.6,-215.5
2020-05-24,14,-1.4,-5.6,3.3
2020-05-24,15,6.8,1.1,14.0
2020-05-24,16,4.4,-2.9,12.1
2020-05-31,1,-4.7,-19.2,9.3
2020-05-31,2,63.0,45.5,82.3
2020-05-31,3,11.6,5.6,16.7
2020-05-31,4,5.4,-5.0,16.3
2020-05-31,5,59.5,37.4,83.9
2020-05-31,6,31.8,19.1,44.5
2020-05-31,7,27.5,13.8,40.0
2020-05-31,8,6.2,-7.2,18.9
2020-05-31,9,0.9,-8.3,9.7
2020-05-31,10,0.8,-5.5,7.2
2020-05-31,11,-0.0,-0.9,0.9
2020-05-31,12,0.9,-1.9,3.6
2020-05-31,13,-361.5,-446.1,-272.4
2020-05-31,14,1.0,-3.4,6.0
2020-05-31,15,10.0,2.4,18.9
2020-05-31,16,9.3,2.0,16.9
2020-06-07,1,-6.5,-18.4,8.2
2020-06-07,2,42.2,24.4,61.4
2020-06-07,3,7.4,1.3,15.6
2020-06-07,4,6.1,-6.1,18.6
2020-06-07,5,-23.1,-48.7,3.5
2020-06-07,6,55.7,40.3,71.2
2020-06-07,7,11.8,-4.1,29.6
2020-06-07,8,57.3,44.2,76.4
2020-06-07,9,-1.9,-10.4,5.9
2020-06-07,10,4.7,-2.3,12.3
2020-06-07,11,0.2,-0.7,1.3
2020-06-07,12,9.8,5.4,14.4
2020-06-07,13,-795.5,-879.2,-698.0
2020-06-07,14,3.2,-1.3,8.3
2020-06-07,15,1.7,-7.1,10.2
2020-06-07,16,3.0,-5.8,12.1
2020-06-14,1,-16.6,-34.2,-2.4
2020-06-14,2,14.3,-8.2,33.5
2020-06-14,3,6.1,-1.1,13.6
2020-06-14,4,-0.0,-12.3,11.0
2020-06-14,5,2.1,-18.8,19.4
2020-06-14,6,83.2,61.2,105.6
2020-06-14,7,12.0,-4.8,28.2
2020-06-14,8,43.4,26.4,62.4
2020-06-14,9,-10.5,-17.2,-2.9
2020-06-14,10,6.7,-0.3,13.6
2020-06-14,11,0.3,-1.1,1.3
2020-06-14,12,-0.9,-6.3,5.0
2020-06-14,13,-515.6,-591.4,-440.3
2020-06-14,14,-3.9,-9.2,1.3
2020-06-14,15,2.2,-6.9,11.6
2020-06-14,16,0.2,-7.8,8.6
2020-06-21,1,-10.1,-23.0,4.1
2020-06-21,2,-4.5,-25.0,17.3
2020-06-21,3,-1.7,-8.8,5.9
2020-06-21,4,9.5,-3.3,23.2
2020-06-21,5,-26.1,-48.0,-7.4
2020-06-21,6,-16.6,-38.5,6.1
2020-06-21,7,-20.6,-35.8,-5.9
2020-06-21,8,-33.0,-47.1,-13.1
2020-06-21,9,1.2,-5.1,8.6
2020-06-21,10,2.6,-5.4,12.3
2020-06-21,11,0.2,-0.9,1.6
2020-06-21,12,-2.1,-6.8,3.7
2020-06-21,13,-678.4,-747.0,-603.8
2020-06-21,14,-1.6,-6.0,2.6
2020-06-21,15,6.9,-2.9,16.7
2020-06-21,16,-10.4,-18.8,-4.0
2020-06-28,1,0.5,-12.6,12.6
2020-06-28,2,-2.0,-26.7,20.7
2020-06-28,3,6.8,-1.8,15.4
2020-06-28,4,1.4,-11.9,14.9
2020-06-28,5,-20.2,-40.4,1.9
2020-06-28,6,-41.6,-61.4,-20.8
2020-06-28,7,-15.2,-29.9,2.9
2020-06-28,8,-32.5,-48.9,-14.7
2020-06-28,9,-3.7,-10.7,3.0
2020-06-28,10,14.0,3.7,24.4
2020-06-28,11,-0.2,-1.4,0.9
2020-06-28,12,-3.9,-8.3,0.9
2020-06-28,13,-428.9,-488.2,-365.8
2020-06-28,14,-1.9,-5.3,1.9
2020-06-28,15,12.3,2.6,21.1
2020-06-28,16,8.6,1.1,17.0
2020-07-05,1,-12.3,-23.1,-1.6
2020-07-05,2,-53.7,-72.6,-31.3
2020-07-05,3,3.9,-5.2,12.9
2020-07-05,4,24.5,12.0,36.6
2020-07-05,5,-33.3,-51.5,-16.1
2020-07-05,6,-36.4,-55.4,-16.0
2020-07-05,7,-10.5,-25.2,2.4
2020-07-05,8,-0.3,-16.3,17.3
2020-07-05,9,-5.6,-12.3,1.0
2020-07-05,10,9.5,-0.4,19.5
2020-07-05,11,0.5,-0.7,1.7
2020-07-05,12,2.2,-2.1,6.4
2020-07-05,13,-292.2,-338.9,-241.7
2020-07-05,14,1.5,-1.7,5.4
2020-07-05,15,30.7,17.4,41.3
2020-07-05,16,8.6,-0.7,18.0
2020-07-12,1,-0.3,-10.2,10.9
2020-07-12,2,-34.0,-51.9,-15.3
2020-07-12,3,10.1,0.5,19.3
2020-07-12,4,6.2,-9.9,19.4
2020-07-12,5,-1.4,-18.5,19.7
2020-07-12,6,-25.3,-41.7,-8.4
2020-07-12,7,-0.3,-14.2,14.3
2020-07-12,8,21.6,3.8,38.4
2020-07-12,9,3.3,-3.4,9.1
2020-07-12,10,9.1,-2.7,21.6
2020-07-12,11,-0.2,-1.6,1.3
2020-07-12,12,-0.8,-5.4,3.7
2020-07-12,13,-267.2,-312.9,-224.2
2020-07-12,14,0.4,-3.6,4.2
2020-07-12,15,15.9,1.3,29.4
2020-07-12,16,-14.1,-23.4,-4.0
2020-07-19,1,13.4,-1.1,25.6
2020-07-19,2,-18.5,-35.4,-4.3
2020-07-19,3,34.6,24.6,44.4
2020-07-19,4,7.5,-6.9,22.5
2020-07-19,5,-12.7,-35.9,8.0
2020-07-19,6,-32.3,-47.3,-17.1
2020-07-19,7,-3.7,-17.5,10.3
2020-07-19,8,6.4,-9.6,23.0
2020-07-19,9,12.3,5.3,20.3
2020-07-19,10,30.5,18.7,43.0
2020-07-19,11,-0.2,-1.3,1.0
2020-07-19,12,5.9,1.0,11.3
2020-07-19,13,-123.9,-161.1,-76.6
2020-07-19,14,-2.1,-5.9,1.9
2020-07-19,15,-2.8,-14.6,13.6
2020-07-19,16,-5.1,-12.3,1.7
2020-07-26,1,-12.2,-26.2,-0.3
2020-07-26,2,-0.1,-16.8,16.8
2020-07-26,3,22.3,7.3,36.1
2020-07-26,4,-0.2,-15.0,14.2
2020-07-26,5,-13.9,-33.1,3.7
2020-07-26,6,13.4,-1.0,28.3
2020-07-26,7,-22.6,-36.1,-8.7
2020-07-26,8,-16.3,-31.5,0.8
2020-07-26,9,-3.6,-11.4,5.3
2020-07-26,10,7.6,-6.3,21.7
2020-07-26,11,0.2,-1.1,1.6
2020-07-26,12,9.2,2.9,14.9
2020-07-26,13,-76.0,-112.2,-39.0
2020-07-26,14,0.5,-3.1,3.6
2020-07-26,15,-18.4,-34.4,-3.9
2020-07-26,16,-2.3,-9.2,5.2
2020-08-02,1,-8.2,-19.4,1.9
2020-08-02,2,-14.8,-30.2,-1.8
2020-08-02,3,5.1,-9.9,22.0
2020-08-02,4,-4.1,-20.1,10.3
2020-08-02,5,19.7,1.2,36.3
2020-08-02,6,-4.0,-17.8,11.2
2020-08-02,7,15.0,2.4,26.4
2020-08-02,8,24.9,8.1,42.6
2020-08-02,9,-0.9,-8.0,7.6
2020-08-02,10,-15.6,-29.9,-0.4
2020-08-02,11,0.1,-1.3,1.4
2020-08-02,12,14.1,6.9,22.4
2020-08-02,13,-83.0,-119.9,-42.9
2020-08-02,14,0.8,-2.4,4.5
2020-08-02,15,0.4,-13.4,13.0
2020-08-02,16,3.0,-4.2,10.9
2020-08-09,1,0.9,-8.3,11.9
2020-08-09,2,-16.9,-30.1,-2.0
2020-08-09,3,-27.8,-40.1,-12.4
2020-08-09,4,-5.3,-20.6,10.8
2020-08-09,5,5.8,-13.9,24.0
2020-08-09,6,-16.4,-28.6,-4.7
2020-08-09,7,-12.2,-25.7,2.0
2020-08-09,8,9.4,-7.4,27.2
2020-08-09,9,5.7,-1.9,14.3
2020-08-09,10,-8.8,-21.9,6.0
2020-08-09,11,-0.2,-1.4,1.1
2020-08-09,12,15.5,5.6,25.4
2020-08-09,13,-64.5,-98.8,-32.7
2020-08-09,14,-0.7,-4.9,3.4
2020-08-09,15,-21.0,-32.7,-9.7
2020-08-09,16,2.8,-4.2,10.7
2020-08-16,1,-13.4,-22.8,-2.6
2020-08-16,2,-15.4,-27.6,-1.7
2020-08-16,3,-23.9,-35.0,-12.4
2020-08-16,4,9.3,-5.7,23.9
2020-08-16,5,7.0,-11.0,27.3
2020-08-16,6,9.3,-3.7,21.4
2020-08-16,7,3.7,-9.9,17.2
2020-08-16,8,50.6,33.4,70.9
2020-08-16,9,1.5,-7.7,10.9
2020-08-16,10,-7.0,-19.6,5.3
2020-08-16,11,0.4,-1.0,2.0
2020-08-16,12,36.4,26.2,48.2
2020-08-16,13,-6.6,-38.7,22.9
2020-08-16,14,0.2,-3.4,3.7
2020-08-16,15,-5.2,-17.4,5.2
2020-08-16,16,20.4,12.1,29.2
2020-08-23,1,-6.4,-15.4,3.3
2020-08-23,2,-0.9,-13.6,9.6
2020-08-23,3,-16.3,-26.9,-5.8
2020-08-23,4,-25.0,-39.9,-10.4
2020-08-23,5,2.2,-15.9,22.9
2020-08-23,6,19.0,5.3,34.3
2020-08-23,7,10.5,-3.4,24.3
2020-08-23,8,21.0,-2.5,41.9
2020-08-23,9,11.9,2.7,22.1
2020-08-23,10,2.8,-9.1,13.7
2020-08-23,11,0.8,-0.9,2.7
2020-08-23,12,40.6,25.0,53.6
2020-08-23,13,7.3,-22.1,36.7
2020-08-23,14,3.3,-1.1,6.9
2020-08-23,15,-2.2,-13.2,9.0
2020-08-23,16,9.7,-1.9,19.7
2020-08-30,1,-9.1,-16.6,-0.1
2020-08-30,2,-15.2,-26.5,-2.4
2020-08-30,3,-2.3,-12.2,7.9
2020-08-30,4,-14.6,-28.4,-1.8
2020-08-30,5,-6.4,-26.2,10.6
2020-08-30,6,-1.0,-14.2,14.1
2020-08-30,7,48.4,34.3,64.3
2020-08-30,8,-22.8,-47.9,1.9
2020-08-30,9,17.0,6.4,29.0
2020-08-30,10,-0.8,-13.3,11.7
2020-08-30,11,0.3,-1.8,2.7
2020-08-30,12,40.9,24.6,58.0
2020-08-30,13,-12.8,-43.2,18.4
2020-08-30,14,9.2,4.5,14.6
2020-08-30,15,-6.8,-15.3,2.7
2020-08-30,16,1.6,-9.5,12.6
2020-09-06,1,-3.9,-10.7,4.7
2020-09-06,2,-13.9,-23.3,-3.4
2020-09-06,3,-1.6,-10.6,7.6
2020-09-06,4,-13.1,-26.0,0.2
2020-09-06,5,-19.8,-36.3,-2.4
2020-09-06,6,-22.9,-37.4,-9.3
2020-09-06,7,2.1,-16.5,20.2
2020-09-06,8,-38.9,-59.6,-16.4
2020-09-06,9,7.4,-4.9,19.4
2020-09-06,10,2.4,-9.1,15.7
2020-09-06,11,4.1,1.5,7.3
2020-09-06,12,0.5,-17.2,17.6
2020-09-06,13,-95.1,-122.7,-65.4
2020-09-06,14,7.2,0.4,14.4
2020-09-06,15,-4.3,-13.0,4.7
2020-09-06,16,4.5,-6.2,16.7
2020-09-13,1,-10.6,-18.4,-3.1
2020-09-13,2,-7.5,-17.6,1.1
2020-09-13,3,-3.6,-12.6,4.7
2020-09-13,4,-28.8,-38.4,-17.5
2020-09-13,5,-52.2,-68.3,-36.3
2020-09-13,6,-7.5,-19.6,7.1
2020-09-13,7,-13.6,-31.4,2.3
2020-09-13,8,-23.3,-42.4,-4.0
2020-09-13,9,6.9,-4.7,21.2
2020-09-13,10,15.7,2.7,29.4
2020-09-13,11,8.5,3.9,13.3
2020-09-13,12,4.0,-16.0,23.9
2020-09-13,13,-51.6,-77.1,-23.5
2020-09-13,14,-5.3,-12.4,1.3
2020-09-13,15,-3.2,-11.1,5.3
2020-09-13,16,-24.2,-33.8,-13.7
2020-09-20,1,2.1,-5.1,9.3
2020-09-20,2,7.7,-1.5,17.9
2020-09-20,3,-4.0,-12.0,3.4
2020-09-20,4,4.8,-5.6,14.9
2020-09-20,5,6.3,-11.7,23.4
2020-09-20,6,-7.5,-21.4,4.4
2020-09-20,7,-4.2,-18.3,12.9
2020-09-20,8,20.0,3.0,38.4
2020-09-20,9,28.3,12.9,41.3
2020-09-20,10,31.1,16.3,48.2
2020-09-20,11,14.5,8.7,20.7
2020-09-20,12,30.8,13.0,48.2
2020-09-20,13,29.1,1.6,51.5
2020-09-20,14,27.3,18.9,35.7
2020-09-20,15,15.2,4.5,26.3
2020-09-20,16,-4.6,-13.4,5.0
2020-09-27,1,2.3,-3.3,8.9
2020-09-27,2,-3.3,-12.5,5.4
2020-09-27,3,-6.9,-14.2,1.7
2020-09-27,4,-14.1,-23.8,-4.6
2020-09-27,5,-2.4,-17.6,12.8
2020-09-27,6,2.9,-10.4,16.0
2020-09-27,7,-26.2,-39.5,-11.7
2020-09-27,8,-29.2,-46.5,-11.7
2020-09-27,9,29.7,15.9,46.0
2020-09-27,10,28.5,10.9,45.6
2020-09-27,11,-6.9,-15.0,-0.4
2020-09-27,12,-32.5,-51.1,-13.1
2020-09-27,13,-55.9,-85.5,-30.4
2020-09-27,14,-1.5,-11.6,8.7
2020-09-27,15,-2.5,-12.5,8.6
2020-09-27,16,-4.8,-12.1,3.6
2020-10-04,1,-3.2,-9.4,3.0
2020-10-04,2,-2.1,-11.4,7.0
2020-10-04,3,-3.5,-9.7,4.4
2020-10-04,4,-7.2,-14.7,-0.3
2020-10-04,5,-18.6,-32.0,-4.6
2020-10-04,6,-0.9,-13.1,10.2
2020-10-04,7,-2.4,-15.8,11.8
2020-10-04,8,28.9,10.8,50.4
2020-10-04,9,17.3,0.1,33.8
2020-10-04,10,22.9,4.6,39.7
2020-10-04,11,-3.8,-10.2,2.4
2020-10-04,12,-61.2,-77.6,-42.7
2020-10-04,13,-6.2,-31.9,20.7
2020-10-04,14,-5.2,-15.3,4.0
2020-10-04,15,-9.7,-19.6,0.6
2020-10-04,16,-2.0,-10.1,6.3
2020-10-11,1,2.9,-3.3,9.6
2020-10-11,2,-6.0,-14.0,1.7
2020-10-11,3,-3.5,-9.5,4.0
2020-10-11,4,-5.0,-11.0,2.1
2020-10-11,5,-8.5,-23.1,4.6
2020-10-11,6,-2.8,-16.9,11.6
2020-10-11,7,-10.9,-25.6,2.1
2020-10-11,8,23.6,3.3,42.4
2020-10-11,9,-8.5,-24.7,8.4
2020-10-11,10,12.9,-8.8,29.4
2020-10-11,11,2.4,-2.8,10.2
2020-10-11,12,-34.2,-48.2,-20.4
2020-10-11,13,-5.8,-33.1,20.9
2020-10-11,14,11.8,2.8,22.3
2020-10-11,15,-2.9,-12.6,7.0
2020-10-11,16,-0.1,-8.1,7.1
2020-10-18,1,6.8,-0.9,14.4
2020-10-18,2,-1.3,-9.1,6.3
2020-10-18,3,-3.2,-10.4,3.9
2020-10-18,4,-3.8,-9.3,1.0
2020-10-18,5,-13.5,-25.7,-1.9
2020-10-18,6,-18.9,-28.8,-7.0
2020-10-18,7,-14.8,-26.9,-3.7
2020-10-18,8,-19.8,-42.3,2.1
2020-10-18,9,20.5,3.5,36.4
2020-10-18,10,0.7,-18.3,22.5
2020-10-18,11,-10.9,-16.0,-6.3
2020-10-18,12,-5.8,-16.7,5.1
2020-10-18,13,-20.7,-48.8,4.4
2020-10-18,14,8.2,-1.4,17.6
2020-10-18,15,-6.9,-15.4,3.9
2020-10-18,16,2.1,-6.2,9.7
2020-10-25,1,-1.5,-9.4,5.7
2020-10-25,2,-6.3,-15.1,1.6
2020-10-25,3,-9.9,-15.3,-3.6
2020-10-25,4,-4.7,-9.4,0.0
2020-10-25,5,-1.2,-11.0,10.3
2020-10-25,6,-14.9,-23.9,-4.7
2020-10-25,7,2.8,-9.3,16.2
2020-10-25,8,0.8,-19.1,20.3
2020-10-25,9,19.9,1.1,39.1
2020-10-25,10,3.2,-15.6,25.0
2020-10-25,11,-1.6,-5.4,2.9
2020-10-25,12,4.7,-7.2,17.4
2020-10-25,13,-20.8,-46.8,5.0
2020-10-25,14,14.5,2.1,28.0
2020-10-25,15,-6.4,-13.5,1.6
2020-10-25,16,5.1,-2.7,13.0
2020-11-01,1,7.2,-0.5,15.7
2020-11-01,2,-5.8,-13.7,1.6
2020-11-01,3,-4.7,-8.9,-0.9
2020-11-01,4,-0.8,-5.8,3.4
2020-11-01,5,1.7,-10.3,15.7
2020-11-01,6,2.6,-5.4,9.6
2020-11-01,7,-9.1,-21.0,3.2
2020-11-01,8,21.7,1.6,42.2
2020-11-01,9,-4.5,-23.3,16.6
2020-11-01,10,19.0,-1.2,39.2
2020-11-01,11,-1.2,-5.1,2.6
2020-11-01,12,-15.9,-29.1,-4.0
2020-11-01,13,-2.0,-22.9,15.7
2020-11-01,14,11.0,-1.6,24.1
2020-11-01,15,-1.4,-8.9,5.6
2020-11-01,16,-0.4,-8.4,9.3
2020-11-08,1,-6.3,-13.7,1.2
2020-11-08,2,-0.1,-6.6,6.7
2020-11-08,3,3.3,0.1,7.6
2020-11-08,4,2.4,-2.3,6.9
2020-11-08,5,-5.4,-17.0,5.9
2020-11-08,6,-4.5,-12.9,3.4
2020-11-08,7,4.5,-6.3,15.9
2020-11-08,8,30.7,12.3,52.6
2020-11-08,9,-19.3,-38.1,-0.8
2020-11-08,10,-13.5,-36.4,7.2
2020-11-08,11,-1.4,-4.4,2.1
2020-11-08,12,0.6,-9.0,10.3
2020-11-08,13,-1.5,-22.0,26.6
2020-11-08,14,6.0,-6.2,18.7
2020-11-08,15,-7.8,-14.6,-1.4
2020-11-08,16,7.5,-1.4,16.6
2020-11-15,1,-3.1,-10.4,5.3
2020-11-15,2,-3.7,-10.8,3.0
2020-11-15,3,2.0,-2.6,6.2
2020-11-15,4,5.8,0.9,11.3
2020-11-15,5,2.3,-7.9,13.0
2020-11-15,6,1.7,-7.1,11.0
2020-11-15,7,-5.2,-16.0,8.0
2020-11-15,8,0.6,-20.9,25.1
2020-11-15,9,-9.9,-26.4,8.3
2020-11-15,10,-18.2,-36.2,2.3
2020-11-15,11,-0.1,-3.3,3.7
2020-11-15,12,15.6,4.5,26.7
2020-11-15,13,13.9,-11.8,38.7
2020-11-15,14,-2.7,-15.7,8.6
2020-11-15,15,-4.9,-10.1,0.9
2020-11-15,16,3.1,-6.9,13.6
2020-11-22,1,3.9,-2.7,11.6
2020-11-22,2,0.9,-5.6,7.6
2020-11-22,3,0.3,-4.0,5.1
2020-11-22,4,9.3,2.3,16.6
2020-11-22,5,11.3,-0.9,23.3
2020-11-22,6,1.3,-8.2,10.0
2020-11-22,7,-0.2,-11.9,11.4
2020-11-22,8,34.7,8.4,56.9
2020-11-22,9,5.4,-12.9,23.2
2020-11-22,10,-39.3,-56.5,-21.6
2020-11-22,11,-0.8,-4.1,2.1
2020-11-22,12,1.5,-11.9,12.6
2020-11-22,13,26.7,5.1,49.0
2020-11-22,14,-11.1,-22.5,2.0
2020-11-22,15,-3.0,-7.2,2.3
2020-11-22,16,0.6,-9.9,9.7
2020-11-29,1,6.6,-1.9,14.9
