Domingo_semana,region,0,0.0275,0.975
2020-03-22,14,6.7,4.4,9.3
2020-03-22,15,3.3,1.9,5.1
2020-03-22,16,30.9,25.4,36.6
2020-03-29,1,3.7,2.1,5.9
2020-03-29,2,8.9,6.6,11.4
2020-03-29,3,0.6,0.1,1.6
2020-03-29,4,2.3,1.3,3.7
2020-03-29,5,13.8,10.1,17.9
2020-03-29,6,1.9,0.9,3.0
2020-03-29,7,7.4,4.9,10.4
2020-03-29,8,20.4,16.3,24.9
2020-03-29,9,35.1,30.2,40.9
2020-03-29,10,16.4,12.6,20.3
2020-03-29,11,0.1,0.0,0.4
2020-03-29,12,22.0,17.6,27.0
2020-03-29,13,200.9,186.8,214.9
2020-03-29,14,5.8,3.7,8.1
2020-03-29,15,8.7,6.1,11.3
2020-03-29,16,22.6,18.1,27.1
2020-04-05,1,5.6,3.6,8.0
2020-04-05,2,14.6,11.1,18.1
2020-04-05,3,1.0,0.3,2.1
2020-04-05,4,2.2,1.1,3.6
2020-04-05,5,13.6,9.9,17.6
2020-04-05,6,2.1,1.0,3.3
2020-04-05,7,10.5,7.8,13.6
2020-04-05,8,14.8,11.7,18.3
2020-04-05,9,28.7,23.6,35.2
2020-04-05,10,9.3,6.8,12.4
2020-04-05,11,0.1,0.0,0.4
2020-04-05,12,23.5,18.6,27.7
2020-04-05,13,251.0,234.4,268.4
2020-04-05,14,4.1,2.4,6.4
2020-04-05,15,9.5,7.1,12.2
2020-04-05,16,11.1,8.1,14.4
2020-04-12,1,8.3,5.6,11.1
2020-04-12,2,22.1,18.6,27.0
2020-04-12,3,1.6,0.7,2.9
2020-04-12,4,2.7,1.1,4.3
2020-04-12,5,15.3,12.1,19.1
2020-04-12,6,3.3,1.9,5.3
2020-04-12,7,20.6,15.9,25.3
2020-04-12,8,14.7,11.7,18.3
2020-04-12,9,28.2,22.2,33.6
2020-04-12,10,6.3,4.3,8.4
2020-04-12,11,0.1,0.0,0.3
2020-04-12,12,19.3,15.3,23.7
2020-04-12,13,374.4,354.6,394.0
2020-04-12,14,3.0,1.7,4.9
2020-04-12,15,8.1,5.6,10.7
2020-04-12,16,9.0,6.6,12.2
2020-04-19,1,13.2,9.9,17.0
2020-04-19,2,34.6,29.4,39.9
2020-04-19,3,3.4,1.9,5.4
2020-04-19,4,3.1,1.6,4.7
2020-04-19,5,24.0,19.8,28.7
2020-04-19,6,6.1,4.2,8.3
2020-04-19,7,8.1,5.6,11.4
2020-04-19,8,10.3,7.4,13.6
2020-04-19,9,19.5,15.9,23.7
2020-04-19,10,5.7,3.6,8.1
2020-04-19,11,0.1,0.0,0.4
2020-04-19,12,13.0,9.4,17.0
2020-04-19,13,714.7,683.6,738.6
2020-04-19,14,2.3,1.1,3.9
2020-04-19,15,9.3,6.9,12.7
2020-04-19,16,6.8,4.4,9.4
2020-04-26,1,32.2,27.3,37.4
2020-04-26,2,57.3,50.5,65.3
2020-04-26,3,6.0,4.0,8.6
2020-04-26,4,8.4,6.1,11.1
2020-04-26,5,55.1,47.7,62.1
2020-04-26,6,11.0,8.4,14.6
2020-04-26,7,7.7,5.3,10.9
2020-04-26,8,13.8,11.0,17.3
2020-04-26,9,15.3,11.7,19.6
2020-04-26,10,7.4,4.9,10.0
2020-04-26,11,0.1,0.0,0.4
2020-04-26,12,15.3,11.7,19.1
2020-04-26,13,1752.7,1716.6,1787.4
2020-04-26,14,1.9,0.8,3.3
2020-04-26,15,7.6,5.4,10.4
2020-04-26,16,6.3,3.8,9.1
2020-05-03,1,58.3,51.0,65.6
2020-05-03,2,71.6,63.5,83.0
2020-05-03,3,6.7,4.6,9.0
2020-05-03,4,25.6,20.7,30.7
2020-05-03,5,91.4,82.2,100.3
2020-05-03,6,30.8,26.0,35.4
2020-05-03,7,17.1,13.8,21.0
2020-05-03,8,28.8,23.6,34.3
2020-05-03,9,21.1,16.4,25.3
2020-05-03,10,10.1,7.4,13.3
2020-05-03,11,0.2,0.0,0.7
2020-05-03,12,12.4,8.9,16.9
2020-05-03,13,3278.7,3213.5,3335.3
2020-05-03,14,2.5,1.4,4.0
2020-05-03,15,7.4,5.0,10.3
2020-05-03,16,11.8,9.1,15.4
2020-05-10,1,98.5,89.8,107.3
2020-05-10,2,91.2,82.2,102.0
2020-05-10,3,4.4,2.9,6.3
2020-05-10,4,30.1,24.6,34.9
2020-05-10,5,140.1,126.7,152.4
2020-05-10,6,53.6,45.9,61.3
2020-05-10,7,34.5,29.0,40.0
2020-05-10,8,38.5,32.9,44.6
2020-05-10,9,26.2,21.6,31.0
2020-05-10,10,12.5,9.2,17.1
2020-05-10,11,0.2,0.0,0.7
2020-05-10,12,8.1,5.1,11.0
2020-05-10,13,4098.9,4040.2,4166.7
2020-05-10,14,6.3,3.9,9.0
2020-05-10,15,12.1,9.4,15.2
2020-05-10,16,24.4,20.1,29.3
2020-05-17,1,126.2,115.9,136.0
2020-05-17,2,90.7,80.7,100.4
2020-05-17,3,6.1,3.9,8.3
2020-05-17,4,35.1,29.6,40.7
2020-05-17,5,173.8,161.4,186.6
2020-05-17,6,69.7,60.3,79.2
2020-05-17,7,68.9,60.9,78.4
2020-05-17,8,71.9,64.3,80.0
2020-05-17,9,40.2,34.3,47.3
2020-05-17,10,18.7,14.6,23.3
2020-05-17,11,0.5,0.0,1.1
2020-05-17,12,7.1,4.9,10.1
2020-05-17,13,4501.2,4433.8,4564.7
2020-05-17,14,11.3,7.9,14.3
2020-05-17,15,20.5,16.6,24.6
2020-05-17,16,24.8,20.0,29.9
2020-05-24,1,120.6,110.3,132.1
2020-05-24,2,121.1,109.8,133.2
2020-05-24,3,11.6,8.6,14.7
2020-05-24,4,62.5,55.3,70.4
2020-05-24,5,221.4,205.1,236.1
2020-05-24,6,74.1,64.7,83.6
2020-05-24,7,103.8,94.1,113.6
2020-05-24,8,97.2,86.9,106.4
2020-05-24,9,41.2,35.1,47.9
2020-05-24,10,21.9,17.6,26.0
2020-05-24,11,0.6,0.1,1.4
2020-05-24,12,4.3,2.6,6.1
2020-05-24,13,4195.3,4120.4,4265.0
2020-05-24,14,9.9,6.7,13.1
2020-05-24,15,27.2,22.1,32.7
2020-05-24,16,29.2,24.0,34.1
2020-05-31,1,115.9,106.6,126.2
2020-05-31,2,184.1,170.8,198.7
2020-05-31,3,23.2,18.3,27.0
2020-05-31,4,67.9,60.3,75.7
2020-05-31,5,280.9,263.2,297.7
2020-05-31,6,105.9,96.5,116.0
2020-05-31,7,131.4,119.7,142.3
2020-05-31,8,103.4,93.5,113.2
2020-05-31,9,42.1,35.6,49.4
2020-05-31,10,22.7,18.4,27.7
2020-05-31,11,0.6,0.1,1.1
2020-05-31,12,5.2,3.1,7.3
2020-05-31,13,3833.7,3775.2,3895.3
2020-05-31,14,10.9,8.1,14.3
2020-05-31,15,37.2,31.4,44.1
2020-05-31,16,38.5,33.3,44.6
2020-06-07,1,109.4,99.6,121.1
2020-06-07,2,226.3,212.9,242.0
2020-06-07,3,30.6,25.9,36.1
2020-06-07,4,74.1,65.3,83.6
2020-06-07,5,257.8,241.4,274.9
2020-06-07,6,161.6,147.3,174.9
2020-06-07,7,143.2,132.2,156.0
2020-06-07,8,160.7,148.8,174.3
2020-06-07,9,40.2,34.8,46.1
2020-06-07,10,27.4,22.4,32.4
2020-06-07,11,0.8,0.1,1.9
2020-06-07,12,15.0,11.5,20.3
2020-06-07,13,3038.2,2981.0,3098.9
2020-06-07,14,14.1,10.8,18.3
2020-06-07,15,38.9,32.6,44.0
2020-06-07,16,41.5,35.6,48.3
2020-06-14,1,92.7,83.7,103.3
2020-06-14,2,240.6,223.9,254.3
2020-06-14,3,36.7,30.6,43.0
2020-06-14,4,74.1,64.8,82.7
2020-06-14,5,259.9,244.8,276.9
2020-06-14,6,244.8,229.2,260.4
2020-06-14,7,155.2,144.2,166.7
2020-06-14,8,204.2,192.6,216.6
2020-06-14,9,29.7,24.8,35.0
2020-06-14,10,34.1,28.8,40.3
2020-06-14,11,1.0,0.3,1.9
2020-06-14,12,14.1,10.3,17.7
2020-06-14,13,2522.6,2466.9,2580.2
2020-06-14,14,10.2,7.1,14.3
2020-06-14,15,41.1,35.1,47.4
2020-06-14,16,41.7,35.7,48.6
2020-06-21,1,82.7,73.5,93.3
2020-06-21,2,236.1,221.3,252.2
2020-06-21,3,35.1,29.3,41.0
2020-06-21,4,83.6,74.1,92.0
2020-06-21,5,233.7,219.1,248.6
2020-06-21,6,228.2,214.8,244.2
2020-06-21,7,134.6,121.2,144.2
2020-06-21,8,171.1,158.6,185.3
2020-06-21,9,30.9,25.8,36.9
2020-06-21,10,36.7,30.6,44.4
2020-06-21,11,1.3,0.4,2.4
2020-06-21,12,12.0,8.4,15.4
2020-06-21,13,1844.2,1800.1,1894.2
2020-06-21,14,8.6,5.8,11.6
2020-06-21,15,48.0,41.5,54.9
2020-06-21,16,31.3,26.7,36.4
2020-06-28,1,83.2,75.5,92.1
2020-06-28,2,234.2,218.6,251.2
2020-06-28,3,41.9,35.3,49.2
2020-06-28,4,85.0,75.3,95.0
2020-06-28,5,213.5,200.5,228.7
2020-06-28,6,186.6,173.6,199.7
2020-06-28,7,119.4,108.0,130.7
2020-06-28,8,138.6,127.2,152.0
2020-06-28,9,27.2,22.4,32.1
2020-06-28,10,50.7,44.0,57.9
2020-06-28,11,1.0,0.3,1.9
2020-06-28,12,8.1,5.5,11.6
2020-06-28,13,1415.3,1377.1,1459.9
2020-06-28,14,6.6,4.4,9.0
2020-06-28,15,60.2,53.6,67.4
2020-06-28,16,39.9,33.1,46.9
2020-07-05,1,70.9,62.7,78.7
2020-07-05,2,180.5,166.6,193.7
2020-07-05,3,45.8,38.5,52.3
2020-07-05,4,109.5,99.9,122.2
2020-07-05,5,180.2,166.6,191.7
2020-07-05,6,150.2,138.6,163.9
2020-07-05,7,108.9,98.6,119.3
2020-07-05,8,138.2,125.5,151.4
2020-07-05,9,21.6,17.6,26.3
2020-07-05,10,60.2,52.1,67.9
2020-07-05,11,1.5,0.6,2.7
2020-07-05,12,10.3,7.4,13.9
2020-07-05,13,1123.1,1093.8,1159.5
2020-07-05,14,8.1,5.6,10.9
2020-07-05,15,91.0,81.8,101.3
2020-07-05,16,48.5,42.6,55.4
2020-07-12,1,70.6,62.1,79.4
2020-07-12,2,146.5,135.5,159.0
2020-07-12,3,55.9,48.6,63.3
2020-07-12,4,115.7,105.2,126.4
2020-07-12,5,178.8,166.1,193.3
2020-07-12,6,124.9,115.0,136.4
2020-07-12,7,108.6,98.6,120.2
2020-07-12,8,159.8,146.8,174.3
2020-07-12,9,25.0,19.9,29.4
2020-07-12,10,69.3,61.1,78.1
2020-07-12,11,1.3,0.4,2.6
2020-07-12,12,9.5,6.9,13.0
2020-07-12,13,855.9,825.6,884.6
2020-07-12,14,8.5,5.6,11.4
2020-07-12,15,106.8,96.1,116.2
2020-07-12,16,34.3,29.6,40.3
2020-07-19,1,84.0,74.6,93.1
2020-07-19,2,128.0,118.6,139.4
2020-07-19,3,90.4,81.3,100.0
2020-07-19,4,123.2,112.9,134.9
2020-07-19,5,166.1,152.1,181.0
2020-07-19,6,92.6,83.4,101.6
2020-07-19,7,104.9,94.3,115.3
2020-07-19,8,166.2,154.9,179.0
2020-07-19,9,37.3,31.4,44.0
2020-07-19,10,99.8,91.0,110.9
2020-07-19,11,1.1,0.3,2.1
2020-07-19,12,15.4,11.9,20.3
2020-07-19,13,732.0,707.7,757.3
2020-07-19,14,6.5,4.2,9.3
2020-07-19,15,104.1,94.1,116.6
2020-07-19,16,29.3,24.0,34.7
2020-07-26,1,71.7,64.2,79.9
2020-07-26,2,128.0,116.5,139.3
2020-07-26,3,112.7,101.6,124.7
2020-07-26,4,123.0,112.8,134.6
2020-07-26,5,152.2,139.8,163.9
2020-07-26,6,106.0,97.6,115.2
2020-07-26,7,82.4,73.6,91.7
2020-07-26,8,150.0,138.7,161.4
2020-07-26,9,33.7,28.6,40.0
2020-07-26,10,107.4,97.3,119.3
2020-07-26,11,1.3,0.4,2.1
2020-07-26,12,24.6,20.4,29.6
2020-07-26,13,656.0,629.2,681.5
2020-07-26,14,6.9,4.6,9.6
2020-07-26,15,85.7,76.7,94.3
2020-07-26,16,27.0,21.8,32.2
2020-08-02,1,63.5,56.0,71.3
2020-08-02,2,113.2,102.5,124.6
2020-08-02,3,117.8,106.8,130.4
2020-08-02,4,118.9,107.9,129.4
2020-08-02,5,171.9,159.1,183.9
2020-08-02,6,101.9,93.9,111.7
2020-08-02,7,97.3,87.6,107.4
2020-08-02,8,174.9,162.2,188.0
2020-08-02,9,32.8,27.6,39.2
2020-08-02,10,91.8,82.1,102.0
2020-08-02,11,1.3,0.4,2.4
2020-08-02,12,38.7,32.4,45.6
2020-08-02,13,573.0,547.8,595.3
2020-08-02,14,7.8,5.3,10.6
2020-08-02,15,86.1,77.3,96.1
2020-08-02,16,29.9,24.7,36.1
2020-08-09,1,64.4,57.1,71.9
2020-08-09,2,96.2,86.6,106.7
2020-08-09,3,90.1,80.6,99.3
2020-08-09,4,113.6,102.9,124.0
2020-08-09,5,177.7,163.5,191.7
2020-08-09,6,85.6,77.6,94.9
2020-08-09,7,85.1,76.4,94.6
2020-08-09,8,184.2,171.6,199.5
2020-08-09,9,38.6,32.8,45.0
2020-08-09,10,83.0,74.3,91.7
2020-08-09,11,1.2,0.4,2.3
2020-08-09,12,54.1,47.6,61.4
2020-08-09,13,508.5,486.1,530.4
2020-08-09,14,7.0,4.6,9.7
2020-08-09,15,65.0,57.7,73.7
2020-08-09,16,32.7,27.6,37.7
2020-08-16,1,51.0,44.3,57.9
2020-08-16,2,80.8,71.9,90.0
2020-08-16,3,66.2,57.3,74.2
2020-08-16,4,122.9,111.4,134.9
2020-08-16,5,184.7,171.1,198.7
2020-08-16,6,94.9,85.6,105.0
2020-08-16,7,88.8,78.8,99.4
2020-08-16,8,234.9,219.6,250.4
2020-08-16,9,40.1,34.4,46.6
2020-08-16,10,76.0,67.5,83.7
2020-08-16,11,1.6,0.6,3.0
2020-08-16,12,90.5,81.2,100.4
2020-08-16,13,501.9,476.3,526.9
2020-08-16,14,7.2,4.9,10.3
2020-08-16,15,59.8,51.9,68.7
2020-08-16,16,53.1,47.3,61.3
2020-08-23,1,44.6,38.3,51.3
2020-08-23,2,79.9,71.0,88.4
2020-08-23,3,49.8,42.6,58.1
2020-08-23,4,97.9,89.0,107.4
2020-08-23,5,186.9,171.8,201.3
2020-08-23,6,113.9,103.7,124.9
2020-08-23,7,99.2,89.6,108.7
2020-08-23,8,255.9,238.3,271.7
2020-08-23,9,52.0,45.1,59.3
2020-08-23,10,78.9,69.6,88.3
2020-08-23,11,2.4,1.2,4.0
2020-08-23,12,131.1,120.1,141.7
2020-08-23,13,509.2,486.6,531.5
2020-08-23,14,10.5,7.6,13.7
2020-08-23,15,57.5,50.7,64.4
2020-08-23,16,62.8,54.3,71.6
2020-08-30,1,35.5,29.1,41.1
2020-08-30,2,64.7,56.1,73.4
2020-08-30,3,47.5,41.3,54.1
2020-08-30,4,83.4,74.0,93.4
2020-08-30,5,180.5,166.3,194.9
2020-08-30,6,112.9,104.5,123.4
2020-08-30,7,147.7,135.8,160.7
2020-08-30,8,233.1,217.6,248.2
2020-08-30,9,69.0,62.0,77.3
2020-08-30,10,78.1,69.9,86.1
2020-08-30,11,2.7,1.4,4.4
2020-08-30,12,172.0,159.9,188.0
2020-08-30,13,496.5,474.7,517.2
2020-08-30,14,19.7,15.6,24.4
2020-08-30,15,50.7,44.1,57.6
2020-08-30,16,64.4,57.0,73.1
2020-09-06,1,31.6,26.6,37.3
2020-09-06,2,50.9,45.1,58.6
2020-09-06,3,45.9,39.9,52.7
2020-09-06,4,70.3,61.6,79.0
2020-09-06,5,160.7,149.0,174.0
2020-09-06,6,90.0,79.5,98.4
2020-09-06,7,149.8,136.8,163.7
2020-09-06,8,194.2,180.6,210.7
2020-09-06,9,76.4,67.9,83.9
2020-09-06,10,80.5,72.3,90.7
2020-09-06,11,6.7,4.5,9.7
2020-09-06,12,172.5,159.2,185.3
2020-09-06,13,401.3,381.5,422.3
2020-09-06,14,26.9,22.5,32.9
2020-09-06,15,46.4,39.6,52.9
2020-09-06,16,68.9,60.4,78.1
2020-09-13,1,21.0,17.1,26.0
2020-09-13,2,43.4,37.4,49.4
2020-09-13,3,42.3,36.3,47.9
2020-09-13,4,41.5,34.9,49.0
2020-09-13,5,108.5,97.8,121.0
2020-09-13,6,82.5,74.0,92.4
2020-09-13,7,136.2,124.1,146.6
2020-09-13,8,170.9,159.4,184.3
2020-09-13,9,83.3,75.5,93.4
2020-09-13,10,96.2,85.5,106.7
2020-09-13,11,15.2,11.9,19.3
2020-09-13,12,176.5,163.3,191.7
2020-09-13,13,349.7,331.2,369.3
2020-09-13,14,21.5,17.9,25.7
2020-09-13,15,43.2,37.0,49.9
2020-09-13,16,44.7,37.9,52.4
2020-09-20,1,23.0,17.8,28.0
2020-09-20,2,51.1,44.1,58.7
2020-09-20,3,38.3,32.8,44.9
2020-09-20,4,46.2,39.5,54.3
2020-09-20,5,114.8,103.3,126.0
2020-09-20,6,75.0,66.6,85.6
2020-09-20,7,132.0,121.1,143.0
2020-09-20,8,190.8,178.6,205.9
2020-09-20,9,111.6,99.9,121.4
2020-09-20,10,127.3,116.6,140.3
2020-09-20,11,29.7,24.3,35.2
2020-09-20,12,207.3,194.6,221.0
2020-09-20,13,378.8,358.7,398.0
2020-09-20,14,48.8,41.1,56.1
2020-09-20,15,58.4,50.9,66.2
2020-09-20,16,40.0,34.1,46.1
2020-09-27,1,25.4,20.7,29.9
2020-09-27,2,47.8,42.2,54.3
2020-09-27,3,31.4,26.9,36.7
2020-09-27,4,32.2,27.3,38.9
2020-09-27,5,112.3,100.6,123.3
2020-09-27,6,77.9,69.0,88.0
2020-09-27,7,105.8,95.3,115.6
2020-09-27,8,161.7,148.8,174.9
2020-09-27,9,141.2,129.8,152.9
2020-09-27,10,155.8,142.1,170.9
2020-09-27,11,22.8,18.1,28.1
2020-09-27,12,174.8,161.5,186.9
2020-09-27,13,322.9,307.3,340.6
2020-09-27,14,47.4,40.7,54.2
2020-09-27,15,55.9,48.3,64.1
2020-09-27,16,35.2,29.7,41.3
2020-10-04,1,22.2,18.2,27.4
2020-10-04,2,45.7,39.2,52.0
2020-10-04,3,27.9,22.2,33.3
2020-10-04,4,25.0,20.4,30.3
2020-10-04,5,93.7,84.3,104.1
2020-10-04,6,77.0,67.7,86.4
2020-10-04,7,103.4,93.1,114.4
2020-10-04,8,190.5,177.3,206.6
2020-10-04,9,158.5,145.1,171.0
2020-10-04,10,178.7,166.4,192.9
2020-10-04,11,19.0,15.1,23.4
2020-10-04,12,113.6,102.3,124.9
2020-10-04,13,316.7,299.2,336.3
2020-10-04,14,42.1,36.1,49.0
2020-10-04,15,46.2,40.4,53.0
2020-10-04,16,33.2,27.8,39.1
2020-10-11,1,25.1,21.0,30.3
2020-10-11,2,39.7,34.3,45.4
2020-10-11,3,24.4,19.6,29.6
2020-10-11,4,20.0,16.1,23.9
2020-10-11,5,85.2,75.8,96.2
2020-10-11,6,74.2,66.1,83.0
2020-10-11,7,92.4,84.5,101.1
2020-10-11,8,214.1,200.3,228.3
2020-10-11,9,150.0,138.2,162.7
2020-10-11,10,191.6,176.7,206.0
2020-10-11,11,21.4,17.6,26.3
2020-10-11,12,79.5,70.6,89.4
2020-10-11,13,310.9,292.3,331.2
2020-10-11,14,53.9,47.6,62.4
2020-10-11,15,43.4,36.3,50.5
2020-10-11,16,33.1,28.0,37.7
2020-10-18,1,31.9,26.1,38.1
2020-10-18,2,38.3,32.0,44.9
2020-10-18,3,21.2,16.8,26.0
2020-10-18,4,16.2,12.9,20.1
2020-10-18,5,71.7,62.9,79.3
2020-10-18,6,55.3,48.1,62.6
2020-10-18,7,77.6,70.0,85.7
2020-10-18,8,194.4,179.5,208.1
2020-10-18,9,170.5,158.6,182.9
2020-10-18,10,192.3,178.3,207.2
2020-10-18,11,10.5,7.6,13.4
2020-10-18,12,73.7,65.2,82.6
2020-10-18,13,290.2,268.2,308.6
2020-10-18,14,62.1,53.4,69.6
2020-10-18,15,36.5,30.5,42.7
2020-10-18,16,35.2,28.7,40.7
2020-10-25,1,30.4,25.2,35.4
2020-10-25,2,32.1,26.2,37.9
2020-10-25,3,11.3,8.3,14.4
2020-10-25,4,11.5,9.0,15.1
2020-10-25,5,70.5,62.5,78.7
2020-10-25,6,40.4,34.6,46.6
2020-10-25,7,80.4,71.3,89.3
2020-10-25,8,195.2,181.8,208.2
2020-10-25,9,190.4,175.3,203.2
2020-10-25,10,195.5,181.3,210.0
2020-10-25,11,8.9,5.9,11.9
2020-10-25,12,78.3,68.4,87.7
2020-10-25,13,269.4,255.2,284.0
2020-10-25,14,76.7,66.5,85.7
2020-10-25,15,30.1,25.6,35.9
2020-10-25,16,40.2,34.6,45.9
2020-11-01,1,37.6,32.3,44.0
2020-11-01,2,26.3,21.9,31.4
2020-11-01,3,6.6,4.5,8.9
2020-11-01,4,10.7,7.9,14.0
2020-11-01,5,72.2,63.0,80.7
2020-11-01,6,43.1,37.8,48.7
2020-11-01,7,71.3,63.9,79.6
2020-11-01,8,216.9,202.8,231.3
2020-11-01,9,185.9,174.1,201.0
2020-11-01,10,214.5,199.6,228.4
2020-11-01,11,7.7,5.3,10.1
2020-11-01,12,62.5,55.0,70.3
2020-11-01,13,267.4,250.6,282.4
2020-11-01,14,87.7,79.0,96.4
2020-11-01,15,28.7,23.4,35.1
2020-11-01,16,39.8,33.3,47.0
2020-11-08,1,31.3,26.3,36.7
2020-11-08,2,26.2,21.4,31.7
2020-11-08,3,9.9,7.0,13.4
2020-11-08,4,13.0,9.4,16.7
2020-11-08,5,66.8,59.4,73.7
2020-11-08,6,38.5,32.9,44.6
2020-11-08,7,75.8,67.1,84.0
2020-11-08,8,247.6,235.1,264.8
2020-11-08,9,166.6,155.0,178.9
2020-11-08,10,201.0,187.4,213.8
2020-11-08,11,6.3,4.1,8.4
2020-11-08,12,63.1,56.1,72.6
2020-11-08,13,265.9,250.2,283.4
2020-11-08,14,93.7,85.7,103.7
2020-11-08,15,20.9,16.7,25.3
2020-11-08,16,47.3,39.4,54.1
2020-11-15,1,28.1,23.1,33.7
2020-11-15,2,22.5,17.6,27.3
2020-11-15,3,11.9,8.9,15.0
2020-11-15,4,18.9,14.7,23.7
2020-11-15,5,69.1,61.6,77.6
2020-11-15,6,40.3,34.3,46.3
2020-11-15,7,70.6,62.3,79.4
2020-11-15,8,248.3,232.4,264.5
2020-11-15,9,156.7,144.3,169.1
2020-11-15,10,182.7,169.5,196.9
2020-11-15,11,6.1,4.0,8.9
2020-11-15,12,78.7,70.1,88.9
2020-11-15,13,279.8,264.8,298.9
2020-11-15,14,90.9,81.8,99.3
2020-11-15,15,16.0,12.6,20.7
2020-11-15,16,50.3,43.5,58.1
2020-11-22,1,32.0,26.1,37.7
2020-11-22,2,23.4,19.1,28.0
2020-11-22,3,12.2,9.1,15.7
2020-11-22,4,28.2,22.8,33.3
2020-11-22,5,80.4,72.6,89.3
2020-11-22,6,41.6,34.8,48.6
2020-11-22,7,70.3,61.7,78.3
2020-11-22,8,283.0,265.9,301.0
2020-11-22,9,162.1,151.0,177.6
2020-11-22,10,143.5,131.8,156.2
2020-11-22,11,5.4,3.4,7.9
2020-11-22,12,80.2,71.0,88.7
2020-11-22,13,306.5,290.3,323.6
2020-11-22,14,79.8,70.8,89.0
2020-11-22,15,13.0,10.1,16.4
2020-11-22,16,50.9,45.0,57.2
2020-11-29,1,38.6,32.7,44.4
2020-11-29,2,27.1,22.7,33.3
2020-11-29,3,9.6,6.8,12.7
2020-11-29,4,32.3,27.0,37.1
2020-11-29,5,94.8,85.8,104.0
2020-11-29,6,48.8,42.6,55.4
2020-11-29,7,86.3,76.7,95.1
2020-11-29,8,327.3,310.1,346.4
2020-11-29,9,171.7,158.6,182.6
2020-11-29,10,142.1,130.9,155.1
2020-11-29,11,6.5,4.1,9.0
2020-11-29,12,84.0,73.8,92.4
2020-11-29,13,379.1,358.9,399.0
2020-11-29,14,85.8,76.6,94.6
2020-11-29,15,13.3,10.1,17.4
2020-11-29,16,53.2,46.7,61.1
2020-12-06,1,53.9,47.6,61.3
2020-12-06,2,44.9,39.1,51.0
2020-12-06,3,9.9,7.0,12.9
2020-12-06,4,36.8,31.5,42.7
2020-12-06,5,100.7,91.1,109.9
2020-12-06,6,50.0,43.2,56.6
2020-12-06,7,125.5,114.6,135.7
2020-12-06,8,356.9,337.8,379.0
2020-12-06,9,170.5,157.0,181.9
2020-12-06,10,142.8,130.5,153.2
2020-12-06,11,7.2,4.7,10.3
2020-12-06,12,84.0,73.5,93.9
2020-12-06,13,437.5,418.8,457.8
2020-12-06,14,94.0,85.3,104.3
2020-12-06,15,19.6,15.9,24.4
2020-12-06,16,56.0,48.8,64.4
2020-12-13,1,74.1,65.6,83.7
2020-12-13,2,61.5,54.1,68.9
2020-12-13,3,14.5,10.9,17.7
2020-12-13,4,42.8,36.8,51.0
2020-12-13,5,130.8,119.1,142.9
2020-12-13,6,62.7,54.6,70.1
2020-12-13,7,172.5,161.7,185.7
