Domingo_semana,Indicador,cod_region,Estimado,Inferior,Superior
2020-03-29,B2,1,0.0654460050978435,0.0,0.0
2020-03-29,B2,2,0.05192280443384907,0.0,0.0
2020-03-29,B2,3,0.05119787045252883,0.0,0.0
2020-03-29,B2,4,0.04671451856509958,0.0,0.0
2020-03-29,B2,5,0.051902593116560126,0.0,0.0
2020-03-29,B2,6,0.05696818079771255,0.0,0.0
2020-03-29,B2,7,0.046157569350048104,0.0,0.0
2020-03-29,B2,8,0.08407189656942558,0.0,0.0
2020-03-29,B2,9,0.23634333449989509,0.0,0.0
2020-03-29,B2,10,0.16896499499917714,0.0,0.0
2020-03-29,B2,11,0.026411088911088898,0.0,0.0
2020-03-29,B2,12,0.34642766227052846,0.0,0.0
2020-03-29,B2,13,0.08659719941757048,0.0,0.0
2020-03-29,B2,14,0.18449638164095714,0.0,0.0
2020-03-29,B2,15,0.11070867955793277,0.0,0.0
2020-03-29,B2,16,0.24668986671090185,0.0,0.0
2020-03-29,C2,1,0.0306964263257212,0.0001665204559535,0.137025635864589
2020-03-29,C2,2,0.0173372063445737,9.88618496431527e-05,0.0801529206233408
2020-03-29,C2,3,0.138361122488854,0.0130808816953215,0.364925020532885
2020-03-29,C2,4,0.0809021269859746,0.0084816000786302,0.206319009527191
2020-03-29,C2,5,0.0386882352521121,0.0117861183377582,0.0801456476915195
2020-03-29,C2,6,0.081106236613574,0.0083498892088129,0.215862251064308
2020-03-29,C2,7,0.103685948516096,0.0243218586662406,0.213643229055274
2020-03-29,C2,8,0.151736901682028,0.100612096869153,0.210185598894294
2020-03-29,C2,9,0.0429931235653782,0.0231395980152824,0.068700586315393
2020-03-29,C2,10,0.026303171506489,0.0053987381488725,0.0588998400492002
2020-03-29,C2,11,0.110098866414692,0.0004118232594286,0.447917501501089
2020-03-29,C2,12,0.012812644144304,0.000937344206667,0.0385397411267866
2020-03-29,C2,13,0.119065298867917,0.100253222282554,0.139150466989472
2020-03-29,C2,14,0.026678109416485,0.0022122063683714,0.0794122561682525
2020-03-29,C2,15,0.0355755098115073,0.0002125320278357,0.141749207529059
2020-03-29,C2,16,0.055870602348982,0.0294092940452277,0.0901690150027021
2020-03-29,C3,1,0.04285714285714284,0.0,0.0
2020-03-29,C3,2,0.19897959183673472,0.0,0.0
2020-03-29,C3,4,0.0595238095238095,0.0,0.0
2020-03-29,C3,5,0.2829833431874246,0.0,0.0
2020-03-29,C3,7,0.39682539682539697,0.0,0.0
2020-03-29,C3,8,0.7083730094469175,0.0,0.0
2020-03-29,C3,9,0.10033323068589337,0.0,0.0
2020-03-29,C3,10,0.04676870748299322,0.0,0.0
2020-03-29,C3,12,0.032504638218923916,0.0,0.0
2020-03-29,C3,13,0.385886431616616,0.0,0.0
2020-03-29,C3,14,0.07738095238095234,0.0,0.0
2020-03-29,C3,15,0.04460641399416906,0.0,0.0
2020-03-29,C3,16,0.2522169893598466,0.0,0.0
2020-03-29,C4,1,0.44339164237123413,0.0,0.0
2020-03-29,C4,2,0.21768707482993171,0.0,0.0
2020-03-29,C4,4,0.4027777777777777,0.0,0.0
2020-03-29,C4,5,0.41710395613456824,0.0,0.0
2020-03-29,C4,6,0.38095238095238065,0.0,0.0
2020-03-29,C4,7,0.3818027210884353,0.0,0.0
2020-03-29,C4,8,0.3966848977898276,0.0,0.0
2020-03-29,C4,9,0.3161681855486856,0.0,0.0
2020-03-29,C4,10,0.2367991136724947,0.0,0.0
2020-03-29,C4,12,0.5339086990458064,0.0,0.0
2020-03-29,C4,13,0.3175092282162641,0.0,0.0
2020-03-29,C4,14,0.5113378684807256,0.0,0.0
2020-03-29,C4,15,0.28803449951409155,0.0,0.0
2020-03-29,C4,16,0.48828325869142214,0.0,0.0
2020-03-29,C5,1,0.02721088435374149,0.0,0.0
2020-03-29,C5,2,0.1173469387755103,0.0,0.0
2020-03-29,C5,4,0.15476190476190482,0.0,0.0
2020-03-29,C5,5,0.28309590069794155,0.0,0.0
2020-03-29,C5,7,0.22222222222222213,0.0,0.0
2020-03-29,C5,8,0.34598306949356067,0.0,0.0
2020-03-29,C5,9,0.07377811853486334,0.0,0.0
2020-03-29,C5,10,0.007518796992481201,0.0,0.0
2020-03-29,C5,12,0.1929096359436917,0.0,0.0
2020-03-29,C5,13,0.21680017082088227,0.0,0.0
2020-03-29,C5,14,0.11309523809523808,0.0,0.0
2020-03-29,C5,15,0.05818756073858119,0.0,0.0
2020-03-29,C5,16,0.33128753332834965,0.0,0.0
2020-04-05,A1,1,1.4691661712219588,0.37135027063783804,2.8392434008817617
2020-04-05,A1,2,2.1092393977424657,0.9895770742712439,3.38686238095651
2020-04-05,A1,3,0.30822124565868786,0.0,1.1359700548760936
2020-04-05,A1,4,0.26893699151430334,0.0,0.6838756725133409
2020-04-05,A1,5,0.6935987330544945,0.3494594856568565,1.1088688371781186
2020-04-05,A1,6,0.21059638561250468,0.0,0.562527306538535
2020-04-05,A1,7,0.9265390752379021,0.4025961520137444,1.6040743235406558
2020-04-05,A1,8,0.8925480204487909,0.46325427584984624,1.4088683097324128
2020-04-05,A1,9,2.824981293310053,1.7594076728905856,4.028293613276207
2020-04-05,A1,10,1.0386886065563259,0.36818438225150935,1.8128773990077056
2020-04-05,A1,11,0.0718965648087618,0.0,0.9319925067802453
2020-04-05,A1,12,13.157431035118,7.44473118072876,19.55893872333473
2020-04-05,A1,13,3.0896781152040425,2.587493554342834,3.5823858369677057
2020-04-05,A1,14,1.0120228312350719,0.21032474492624556,2.2528508243145957
2020-04-05,A1,15,3.758280115822459,1.5285277968233841,6.687840341800913
2020-04-05,A1,16,2.17280388465666,0.8936408239703525,3.7456117348444815
2020-04-05,A2,1,1.4360970195730285,0.9669085776416291,1.9052854615044283
2020-04-05,A2,2,1.3884405753185214,1.0784957974161744,1.6983853532208673
2020-04-05,A2,3,1.6030501098501444,0.21499963149042411,2.9911005882098602
2020-04-05,A2,4,0.9962893796729375,0.5591780032052932,1.4334007561405815
2020-04-05,A2,5,1.0164320631201957,0.8201478131135518,1.2127163131268386
2020-04-05,A2,6,1.1035300499551672,0.5910201515323555,1.6160399483779788
2020-04-05,A2,7,1.1982302382399426,0.9099195597141253,1.4865409167657597
2020-04-05,A2,8,0.8584170229307874,0.7060511247430987,1.0107829211184762
2020-04-05,A2,9,0.8925527647086289,0.7723592210130458,1.0127463084042119
2020-04-05,A2,10,0.7911497594331652,0.6316728957436121,0.950626623122718
2020-04-05,A2,11,2.55070789499889,-1.4915576175206071,6.592973407518386
2020-04-05,A2,12,1.1427700679168515,0.9693237881574799,1.316216347676223
2020-04-05,A2,13,1.18545599728516,1.1061521334783841,1.2647598610919342
2020-04-05,A2,14,0.881294166989565,0.6133142523233369,1.149274081655793
2020-04-05,A2,15,1.3505572596389446,1.0129634832919685,1.68815103598592
2020-04-05,A2,16,0.715295031552153,0.5734942982608792,0.857095764843427
2020-04-05,B1,1,0.37060383793303825,0.0,0.0
2020-04-05,B1,2,1.1098543086505865,0.0,0.0
2020-04-05,B1,3,0.17567249200281615,0.0,0.0
2020-04-05,B1,4,0.47448413305922493,0.0,0.0
2020-04-05,B1,5,1.0952402816373799,0.0,0.0
2020-04-05,B1,6,0.34652546954993924,0.0,0.0
2020-04-05,B1,7,0.9122147293903901,0.0,0.0
2020-04-05,B1,8,1.2321962666256334,0.0,0.0
2020-04-05,B1,9,1.2433100609388117,0.0,0.0
2020-04-05,B1,10,1.375623389443725,0.0,0.0
2020-04-05,B1,11,0.7442625875573674,0.0,0.0
2020-04-05,B1,12,3.053981709749194,0.0,0.0
2020-04-05,B1,13,1.6614182443112946,0.0,0.0
2020-04-05,B1,14,0.5262518722422378,0.0,0.0
2020-04-05,B1,15,1.961728723856366,0.0,0.0
2020-04-05,B1,16,2.108992344570029,0.0,0.0
2020-04-05,B2,1,0.1078377504848093,0.0,0.0
2020-04-05,B2,2,0.07760939361989225,0.0,0.0
2020-04-05,B2,3,0.16734693877551018,0.0,0.0
2020-04-05,B2,4,0.04442893069051924,0.0,0.0
2020-04-05,B2,5,0.038855287234937905,0.0,0.0
2020-04-05,B2,6,0.03593142003615319,0.0,0.0
2020-04-05,B2,7,0.02886474462595754,0.0,0.0
2020-04-05,B2,8,0.05029468036099094,0.0,0.0
2020-04-05,B2,9,0.18850317340710565,0.0,0.0
2020-04-05,B2,10,0.07894738198063575,0.0,0.0
2020-04-05,B2,11,0.02517006802721087,0.0,0.0
2020-04-05,B2,12,0.2135425776060537,0.0,0.0
2020-04-05,B2,13,0.11106771517296479,0.0,0.0
2020-04-05,B2,14,0.533495670995671,0.0,0.0
2020-04-05,B2,15,0.1429721515667843,0.0,0.0
2020-04-05,B2,16,0.10824920306116513,0.0,0.0
2020-04-05,C2,1,0.0336829073507314,0.0001204420321582,0.130238108038511
2020-04-05,C2,2,0.0473699514228554,0.011165369030077,0.105874404982313
2020-04-05,C2,3,0.11202321407263,0.0002512631649518,0.381439179972598
2020-04-05,C2,4,0.0539896335941979,0.0002222342679625,0.197845389703151
2020-04-05,C2,5,0.191411408265336,0.124896428191154,0.264945334689881
2020-04-05,C2,6,0.302915492973852,0.138517302744253,0.503415301314855
2020-04-05,C2,7,0.320671385056995,0.207476760503016,0.442586935469449
2020-04-05,C2,8,0.260883150097127,0.194741936322016,0.333846565465785
2020-04-05,C2,9,0.0541396700198804,0.0296527060158624,0.0848054791729979
2020-04-05,C2,10,0.0268324582256376,0.004456740816148,0.0655942358520122
2020-04-05,C2,11,0.0707126405408148,0.000147877158381,0.355984063519542
2020-04-05,C2,12,0.0694627178187444,0.0355574420109968,0.113370772604645
2020-04-05,C2,13,0.171212129893009,0.15194285281619,0.190969686323861
2020-04-05,C2,14,0.0134955789130942,6.37112831030782e-05,0.0650958251756859
2020-04-05,C2,15,0.160529991540492,0.0894827616677953,0.246476348299478
2020-04-05,C2,16,0.228159837711592,0.168738651138192,0.292429821944866
2020-04-05,C3,1,0.06632653061224483,0.0,0.0
2020-04-05,C3,2,0.2857142857142856,0.0,0.0
2020-04-05,C3,4,0.0892857142857143,0.0,0.0
2020-04-05,C3,5,0.25302588567894674,0.0,0.0
2020-04-05,C3,8,0.7640815597885381,0.0,0.0
2020-04-05,C3,9,0.11734375275230029,0.0,0.0
2020-04-05,C3,10,0.031017168772270818,0.0,0.0
2020-04-05,C3,12,0.2154518950437318,0.0,0.0
2020-04-05,C3,13,0.551188746260309,0.0,0.0
2020-04-05,C3,14,0.008928571428571433,0.0,0.0
2020-04-05,C3,15,0.4277403268999907,0.0,0.0
