Domingo_semana,region,0,0.0275,0.975
2020-11-29,1,7.5,-0.4,15.4
2020-11-29,2,4.2,-2.4,9.9
2020-11-29,3,-2.5,-7.1,2.6
2020-11-29,4,4.2,-4.2,12.4
2020-11-29,5,15.6,2.4,28.9
2020-11-29,6,7.0,-2.9,15.9
2020-11-29,7,15.8,3.6,27.2
2020-11-29,8,43.9,21.4,65.2
2020-11-29,9,10.1,-8.5,28.3
2020-11-29,10,-1.0,-19.2,15.3
2020-11-29,11,1.2,-1.6,4.1
2020-11-29,12,2.8,-7.5,15.9
2020-11-29,13,73.9,52.1,100.0
2020-11-29,14,6.3,-6.5,19.2
2020-11-29,15,0.5,-4.6,5.4
2020-11-29,16,2.8,-6.9,12.9
2020-12-06,1,14.2,5.8,24.0
2020-12-06,2,17.5,10.3,25.2
2020-12-06,3,0.2,-3.6,4.0
2020-12-06,4,4.4,-3.4,12.7
2020-12-06,5,4.8,-8.9,19.1
2020-12-06,6,0.9,-9.3,9.7
2020-12-06,7,39.0,24.3,56.3
2020-12-06,8,28.7,3.5,53.0
2020-12-06,9,-0.8,-19.2,17.0
2020-12-06,10,1.2,-16.3,18.0
2020-12-06,11,0.8,-2.8,4.3
2020-12-06,12,1.2,-11.6,14.3
2020-12-06,13,56.7,32.2,84.7
2020-12-06,14,7.2,-5.1,19.2
2020-12-06,15,6.1,0.3,12.4
2020-12-06,16,3.3,-5.3,13.0
2020-12-13,1,21.0,11.3,32.0
2020-12-13,2,17.3,8.1,27.2
2020-12-13,3,4.8,-0.6,9.6
2020-12-13,4,6.4,-1.9,13.7
2020-12-13,5,30.4,14.6,46.9
2020-12-13,6,12.7,2.8,24.7
2020-12-13,7,46.1,30.6,62.1
2020-12-13,8,15.8,-12.7,47.3
2020-12-13,9,12.2,-7.1,31.0
2020-12-13,10,45.5,28.1,62.3
2020-12-13,11,4.3,-0.2,8.7
2020-12-13,12,-9.4,-23.2,2.9
2020-12-13,13,44.9,16.9,71.5
2020-12-13,14,0.2,-11.6,12.4
2020-12-13,15,0.4,-5.9,6.7
2020-12-13,16,5.7,-4.1,16.3
2020-12-20,1,23.5,9.4,37.2
2020-12-20,2,16.6,4.4,29.4
2020-12-20,3,1.7,-3.5,7.7
2020-12-20,4,-1.0,-9.1,7.3
2020-12-20,5,12.9,-4.7,30.3
2020-12-20,6,10.0,0.2,22.5
2020-12-20,7,44.9,25.3,64.2
2020-12-20,8,-16.0,-44.7,10.5
2020-12-20,9,20.4,3.4,40.2
2020-12-20,10,47.0,28.6,71.3
2020-12-20,11,9.4,4.6,14.9
2020-12-20,12,3.8,-7.9,15.9
2020-12-20,13,79.7,52.4,110.1
2020-12-20,14,9.4,-6.5,23.2
2020-12-20,15,3.7,-2.8,10.1
2020-12-20,16,21.0,9.9,31.2
2020-12-27,1,49.8,35.3,66.8
2020-12-27,2,67.4,52.9,84.4
2020-12-27,3,13.2,7.1,20.1
2020-12-27,4,15.5,6.6,24.0
2020-12-27,5,71.1,52.4,89.5
2020-12-27,6,34.9,21.7,47.9
2020-12-27,7,67.1,45.3,90.6
2020-12-27,8,61.9,32.8,92.2
2020-12-27,9,53.1,31.0,73.6
2020-12-27,10,104.0,84.6,128.1
2020-12-27,11,1.3,-4.8,7.2
2020-12-27,12,23.0,11.7,36.0
2020-12-27,13,133.6,99.0,166.3
2020-12-27,14,32.9,16.3,50.0
2020-12-27,15,10.3,2.8,18.0
2020-12-27,16,-3.7,-15.0,8.0
2021-01-03,1,75.8,57.6,96.8
2021-01-03,2,139.2,112.2,164.6
2021-01-03,3,27.5,18.3,36.2
2021-01-03,4,21.1,10.2,33.6
2021-01-03,5,65.6,43.3,87.5
2021-01-03,6,36.7,19.4,51.7
2021-01-03,7,59.1,33.0,84.9
2021-01-03,8,60.1,33.0,91.6
2021-01-03,9,41.1,18.0,71.2
2021-01-03,10,227.7,202.4,260.3
2021-01-03,11,13.1,5.4,20.3
2021-01-03,12,12.7,-1.7,27.2
2021-01-03,13,94.5,53.2,134.7
2021-01-03,14,67.2,43.4,86.9
2021-01-03,15,31.7,22.6,42.0
2021-01-03,16,16.2,2.4,29.4
2021-01-10,1,-11.1,-40.0,23.9
2021-01-10,2,-15.9,-44.4,14.7
2021-01-10,3,25.8,6.3,52.2
2021-01-10,4,8.4,-6.4,24.4
2021-01-10,5,-32.4,-62.0,-3.3
2021-01-10,6,-18.7,-36.6,3.0
2021-01-10,7,28.2,-7.5,67.8
2021-01-10,8,-46.4,-81.4,-8.4
2021-01-10,9,-41.9,-72.8,-6.6
2021-01-10,10,-19.1,-61.5,24.4
2021-01-10,11,-3.1,-12.7,8.4
2021-01-10,12,-27.7,-45.3,-8.3
2021-01-10,13,-30.1,-86.2,29.2
2021-01-10,14,6.8,-23.4,36.9
2021-01-10,15,15.2,3.1,28.7
2021-01-10,16,3.0,-14.5,19.6
2021-01-17,1,-212.2,-241.1,-186.4
2021-01-17,2,-269.4,-295.5,-243.9
2021-01-17,3,-82.7,-108.1,-63.5
2021-01-17,4,-87.0,-101.7,-73.8
2021-01-17,5,-247.6,-275.4,-222.2
2021-01-17,6,-124.9,-143.4,-108.3
2021-01-17,7,-370.7,-410.2,-332.9
2021-01-17,8,-431.3,-462.2,-403.8
2021-01-17,9,-256.4,-282.9,-233.1
2021-01-17,10,-547.7,-582.7,-509.0
2021-01-17,11,-32.1,-41.1,-25.0
2021-01-17,12,-86.7,-102.7,-72.8
2021-01-17,13,-758.7,-812.7,-705.4
2021-01-17,14,-210.2,-234.1,-188.0
2021-01-17,15,-81.2,-95.5,-68.8
2021-01-17,16,-98.8,-114.5,-86.0
