Indicador,Valor,cod_color,cod_region,fecha
A1,20.9001157343909,4,1,2020-12-10
A1,21.9516528072774,4,1,2020-12-11
A1,21.1809610395718,4,1,2020-12-12
A1,17.2556580532065,4,1,2020-12-13
A1,26.9219615803623,4,1,2020-12-14
A1,24.2963845412294,4,1,2020-12-15
A1,27.1766817408751,4,1,2020-12-16
A1,24.2963845412294,4,1,2020-12-17
A1,26.9154302941953,4,1,2020-12-18
A1,27.431401901388,4,1,2020-12-19
A1,27.9539047947478,4,1,2020-12-20
A1,36.3204823746712,4,1,2020-12-21
A1,28.4764076881076,4,1,2020-12-22
A1,39.7232824676767,4,1,2020-12-23
A1,30.3116991010338,4,1,2020-12-24
A1,32.153521800127,4,1,2020-12-25
A1,35.5301967484645,4,1,2020-12-26
A1,30.5794818338807,4,1,2020-12-27
A1,55.3983692684698,4,1,2020-12-28
A1,55.3853066961358,4,1,2020-12-29
A1,50.9766885334128,4,1,2020-12-30
A1,47.0252604023795,4,1,2020-12-31
A1,45.4838768669682,4,1,2021-01-01
A1,45.71900316898,4,1,2021-01-02
A1,56.1690610361755,4,1,2021-01-03
A1,82.8167085975239,4,1,2021-01-04
A1,73.1569363565351,4,1,2021-01-05
A1,83.3522740632176,4,1,2021-01-06
A1,57.227129395229,4,1,2021-01-07
A1,65.6067695474864,4,1,2021-01-08
A1,64.0066044365721,4,1,2021-01-09
A1,2.45716581822176,2,2,2020-04-01
A1,2.46077929736621,2,2,2020-04-02
A1,2.31624013158846,2,2,2020-04-03
A1,2.45716581822176,2,2,2020-04-04
A1,2.31262665244401,2,2,2020-04-05
A1,3.75801831022152,2,2,2020-04-06
A1,3.18347512625496,2,2,2020-04-07
A1,3.32440081288827,2,2,2020-04-08
A1,3.46893997866602,2,2,2020-04-09
A1,3.61709262358821,2,2,2020-04-10
A1,3.61709262358821,2,2,2020-04-11
A1,4.05071012092147,2,2,2020-04-12
A1,5.21063692628792,3,2,2020-04-13
A1,4.62886678403247,2,2,2020-04-14
A1,4.62525330488803,2,2,2020-04-15
A1,5.05887080222128,3,2,2020-04-16
A1,5.20702344714347,3,2,2020-04-17
A1,5.06248428136572,3,2,2020-04-18
A1,5.34794913377678,3,2,2020-04-19
A1,7.51603662044304,3,2,2020-04-20
A1,6.93787995733204,3,2,2020-04-21
A1,6.93787995733204,3,2,2020-04-22
A1,7.66418926536524,3,2,2020-04-23
A1,7.95326759692074,3,2,2020-04-24
A1,7.94965411777629,3,2,2020-04-25
A1,6.79334079155429,3,2,2020-04-26
A1,11.2921223263868,4,2,2020-04-27
A1,12.4303682568866,4,2,2020-04-28
A1,11.2740549306646,4,2,2020-04-29
A1,11.5631332622201,4,2,2020-04-30
A1,11.9967507595533,4,2,2020-05-01
A1,11.8594385520645,4,2,2020-05-02
A1,13.3012167306975,4,2,2020-05-03
A1,15.4656907382193,4,2,2020-05-04
A1,14.7429949093306,4,2,2020-05-05
A1,13.3012167306975,4,2,2020-05-06
A1,11.85582507292,4,2,2020-05-07
A1,12.8639857542198,4,2,2020-05-08
A1,11.7112859071423,4,2,2020-05-09
A1,13.4493693756197,4,2,2020-05-10
A1,20.1162383971185,4,2,2020-05-11
A1,18.3600875329188,4,2,2020-05-12
A1,16.9146958751413,4,2,2020-05-13
A1,15.6102299039971,4,2,2020-05-14
A1,17.0556215617746,4,2,2020-05-15
A1,16.0474608804748,4,2,2020-05-16
A1,14.3202178494307,4,2,2020-05-17
A1,16.6256175435858,4,2,2020-05-18
A1,17.3483133724745,4,2,2020-05-19
A1,18.9346307168854,4,2,2020-05-20
A1,16.6328445018747,4,2,2020-05-21
A1,17.3446998933301,4,2,2020-05-22
A1,15.902921714697,4,2,2020-05-23
A1,17.2001607275523,4,2,2020-05-24
A1,21.2508708484738,4,2,2020-05-25
A1,21.2508708484738,4,2,2020-05-26
A1,21.2472573693294,4,2,2020-05-27
A1,22.1217193222848,4,2,2020-05-28
A1,21.9699531982181,4,2,2020-05-29
A1,25.0125026378398,4,2,2020-05-30
A1,24.1416541640288,4,2,2020-05-31
A1,35.8493265920266,4,2,2020-06-01
A1,31.3722259320608,4,2,2020-06-02
A1,29.9376747117166,4,2,2020-06-03
A1,31.8166838668274,4,2,2020-06-04
