Estimado,Indicador,Inferior,Superior,cod_region,fecha
3.70869858395145,A1,1.58660901987228,5.94978382452104,15,2020-04-01
3.76422989964698,A1,1.58660901987228,6.75300464083139,15,2020-04-02
3.83761056681607,A1,1.58660901987228,6.74308833445718,15,2020-04-03
4.28186109238031,A1,1.58660901987228,7.13974058942525,15,2020-04-04
3.78406251239538,A1,1.57669271349808,6.34643607948911,15,2020-04-05
4.63091507675221,A1,2.37991352980842,8.32969735432946,15,2020-04-06
4.50596961643727,A1,1.98326127484035,7.93304509936139,15,2020-04-07
4.24814565070802,A1,1.58660901987228,7.13974058942525,15,2020-04-08
3.30411328388402,A1,1.18995676490421,5.95970013089525,15,2020-04-09
3.06413866962834,A1,1.18995676490421,5.55313156955297,15,2020-04-10
2.77061600095197,A1,0.793304509936139,5.55313156955297,15,2020-04-11
2.52469160287176,A1,0.783388203561937,4.75982705961683,15,2020-04-12
3.33981198683115,A1,1.18995676490421,6.34643607948911,15,2020-04-13
3.0621554083535,A1,1.18995676490421,5.55313156955297,15,2020-04-14
3.07008845345286,A1,0.793304509936139,5.56304787592718,15,2020-04-15
3.24064892308913,A1,0.793304509936139,6.34643607948911,15,2020-04-16
3.71663162905081,A1,1.18995676490421,6.74308833445718,15,2020-04-17
3.6373011780572,A1,1.18995676490421,6.35635238586332,15,2020-04-18
3.54012137559002,A1,1.58660901987228,5.95970013089525,15,2020-04-19
5.27547499107532,A1,2.37991352980842,9.91630637420174,15,2020-04-20
4.21046368648606,A1,1.58660901987228,6.75300464083139,15,2020-04-21
3.92289080163421,A1,1.18995676490421,6.74308833445718,15,2020-04-22
3.27238110348657,A1,1.18995676490421,5.94978382452104,15,2020-04-23
2.94712625441276,A1,0.793304509936139,5.94978382452104,15,2020-04-24
2.69723533378287,A1,1.18004045853001,4.76974336599104,15,2020-04-25
2.60798857641506,A1,0.793304509936139,5.1564793145849,15,2020-04-26
3.43699178929832,A1,1.18995676490421,6.74308833445718,15,2020-04-27
3.37749395105311,A1,1.18004045853001,6.34643607948911,15,2020-04-28
3.44492483439768,A1,1.18995676490421,5.96961643726945,15,2020-04-29
3.08397128237674,A1,1.18004045853001,5.55313156955297,15,2020-04-30
2.79441513625005,A1,1.18995676490421,5.16639562095911,15,2020-05-01
2.41759549403038,A1,0.793304509936139,4.75982705961683,15,2020-05-02
2.3739637459839,A1,0.783388203561937,4.75982705961683,15,2020-05-03
3.08793780492642,A1,1.18995676490421,5.55313156955297,15,2020-05-04
3.0819880211019,A1,1.18995676490421,5.56304787592718,15,2020-05-05
3.12561976914839,A1,0.783388203561937,5.56304787592718,15,2020-05-06
2.79441513625005,A1,0.793304509936139,5.1564793145849,15,2020-05-07
2.95307603823728,A1,0.793304509936139,5.95970013089525,15,2020-05-08
3.08000475982706,A1,0.793304509936139,5.55313156955297,15,2020-05-09
3.20693348141684,A1,0.793304509936139,5.94978382452104,15,2020-05-10
4.99781841259768,A1,2.37991352980842,7.93304509936139,15,2020-05-11
4.67653008607354,A1,1.98326127484035,7.54630915076752,15,2020-05-12
4.82924120423625,A1,2.37991352980842,7.94296140573559,15,2020-05-13
4.95022014200151,A1,2.36999722343422,8.32969735432946,15,2020-05-14
4.93435405180278,A1,2.36999722343422,7.93304509936139,15,2020-05-15
5.94581730197136,A1,2.77656578477649,10.3129586291698,15,2020-05-16
5.93986751814684,A1,2.77656578477649,9.52957042560787,15,2020-05-17
8.5676887073103,A1,5.1465630082107,13.0994407203205,15,2020-05-18
8.77196461861886,A1,4.75982705961683,13.4861766689144,15,2020-05-19
8.05799055967633,A1,4.36317480464876,11.5227480068224,15,2020-05-20
8.50025782396573,A1,4.75982705961683,13.0895244139463,15,2020-05-21
8.44075998572052,A1,4.75982705961683,12.3061362103844,15,2020-05-22
8.60735393280711,A1,5.55313156955297,13.0994407203205,15,2020-05-23
7.85173138709294,A1,4.36317480464876,12.2962199040102,15,2020-05-24
9.93812224822498,A1,5.55313156955297,14.6860497401928,15,2020-05-25
9.17060013486177,A1,5.1465630082107,13.4960929752886,15,2020-05-26
10.5806989012733,A1,6.34643607948911,15.4793542501289,15,2020-05-27
10.9238031018206,A1,5.94978382452104,16.2627424536908,15,2020-05-28
13.416762524295,A1,8.71643330292333,19.4359604934354,15,2020-05-29
13.763833247392,A1,9.50973781285947,19.0591408512157,15,2020-05-30
12.7087382491769,A1,8.31978104795526,17.0659632700012,15,2020-05-31
19.6858514140653,A1,14.2497322597279,26.5856173892349,15,2020-06-01
16.260759192416,A1,10.7096108841379,22.6190948395542,15,2020-06-02
14.6979493078418,A1,9.1130855578914,20.2292650033715,15,2020-06-03
13.7578834635675,A1,8.72634960929753,18.6525722898735,15,2020-06-04
12.8118678354686,A1,7.52647653801912,17.4626155249693,15,2020-06-05
13.4564277497918,A1,8.31978104795526,19.0492245448415,15,2020-06-06
11.8737852524692,A1,7.92312879298719,16.6693110150331,15,2020-06-07
16.7089762405299,A1,11.8995676490421,22.60917853318,15,2020-06-08
15.8898893340209,A1,9.91630637420174,22.60917853318,15,2020-06-09
17.5498790210622,A1,11.502915394074,24.6023561143945,15,2020-06-10
14.3548451072944,A1,9.51965411923367,20.2391813097457,15,2020-06-11
14.6285351632224,A1,9.91630637420174,21.825790329618,15,2020-06-12
16.9608504224347,A1,11.502915394074,23.4024830431161,15,2020-06-13
15.4218396731585,A1,9.91630637420174,21.8158740232438,15,2020-06-14
18.3669826662965,A1,12.2763872912618,25.3857443179564,15,2020-06-15
16.4055372654794,A1,11.502915394074,22.6190948395542,15,2020-06-16
15.65189798104,A1,9.51965411923367,22.2125262782119,15,2020-06-17
15.3722581412875,A1,9.91630637420174,21.825790329618,15,2020-06-18
17.4308833445718,A1,11.502915394074,23.7991352980842,15,2020-06-19
15.4436555471818,A1,10.3129586291698,21.8158740232438,15,2020-06-20
15.0053548054421,A1,9.90639006782754,20.6358335647138,15,2020-06-21
20.596168339217,A1,15.0727856887866,27.7755741541391,15,2020-06-22
19.7631986037841,A1,12.682955852604,26.9723533378287,15,2020-06-23
16.4432192297013,A1,10.3030423227956,23.005830788148,15,2020-06-24
19.3268811233192,A1,13.4564277497918,26.9723533378287,15,2020-06-25
20.0269723533378,A1,13.8828289238824,27.3888382055452,15,2020-06-26
22.0142001507279,A1,14.6662171274444,30.5521399389156,15,2020-06-27
21.0146364682083,A1,14.2695648724763,28.1623101027329,15,2020-06-28
22.1034469080957,A1,15.8660901987228,28.9556146126691,15,2020-06-29
24.4813771766292,A1,16.2528261473166,33.7253579786601,15,2020-06-30
27.1845622942366,A1,19.0293919320931,36.1151878148427,15,2020-07-01
22.8253540121376,A1,15.4595216373805,30.5521399389156,15,2020-07-02
24.8383642061005,A1,17.0461306572528,31.7321803974456,15,2020-07-03
24.8026655031534,A1,17.4427829122209,32.5453175201301,15,2020-07-04
26.2325968823133,A1,19.0293919320931,34.112093927254,15,2020-07-05
36.5376224663837,A1,26.9426044187061,46.4182301376383,15,2020-07-06
30.6394034350085,A1,21.8158740232438,39.6949744159296,15,2020-07-07
38.5565824441712,A1,28.1325611836103,48.7981436674468,15,2020-07-08
38.086549522034,A1,29.3522668676371,47.9949228511364,15,2020-07-09
46.2556027131014,A1,36.472174844314,57.9608107572092,15,2020-07-10
36.2758319781048,A1,26.9723533378287,45.6348419340764,15,2020-07-11
33.9137677997699,A1,25.7625639601761,43.2648447106422,15,2020-07-12
44.347705366705,A1,34.4889135694736,55.9279679504978,15,2020-07-13
37.9655705842688,A1,28.9456983062949,48.8179762801952,15,2020-07-14
43.1934473047479,A1,34.0823450081314,53.5480544206894,15,2020-07-15
42.0907540359367,A1,32.9221371623498,51.9812780135655,15,2020-07-16
50.4383007417397,A1,40.061877751775,61.887668081393,15,2020-07-17
44.6987426123518,A1,34.9053984371901,55.5412320019039,15,2020-07-18
36.6764507556225,A1,26.1790488278926,47.6081869025425,15,2020-07-19
54.1073341001944,A1,41.6385704652731,65.4476220697315,15,2020-07-20
44.4805838721193,A1,34.4988298758478,55.5313156955297,15,2020-07-21
48.3618261869819,A1,38.0587838641863,59.4978382452104,15,2020-07-22
37.7553448891357,A1,27.7557415413907,47.6081869025425,15,2020-07-23
34.7407877513784,A1,25.7724802665503,44.434968862798,15,2020-07-24
32.8606560628297,A1,24.9890920629884,42.4517075879576,15,2020-07-25
29.8302328348737,A1,22.5992622268058,38.4752687319027,15,2020-07-26
46.7752171671096,A1,36.4820911506882,57.1278410217762,15,2020-07-27
35.9981753996271,A1,28.1623101027329,46.0215778826703,15,2020-07-28
27.3273571060251,A1,20.2292650033715,36.4920074570624,15,2020-07-29
32.3073261671493,A1,24.5726071952719,42.0451390266154,15,2020-07-30
32.4739201142359,A1,24.185871246678,39.6751418031811,15,2020-07-31
33.1700448217048,A1,25.3758280115822,42.8880250684225,15,2020-08-01
32.0891674269168,A1,24.9791757566142,41.6881519971441,15,2020-08-02
38.5129506961247,A1,29.3324342548887,47.5982705961683,15,2020-08-03
36.3809448256713,A1,26.9624370314545,47.6081869025425,15,2020-08-04
36.4186267898933,A1,26.1790488278926,45.2481059854825,15,2020-08-05
36.6070366110031,A1,26.1790488278926,47.6081869025425,15,2020-08-06
30.3736464241799,A1,21.4192217682758,39.2784895482131,15,2020-08-07
28.5649121415255,A1,21.4192217682758,36.8985760184047,15,2020-08-08
24.9077783507199,A1,18.236087422157,33.7154416722859,15,2020-08-09
27.9144024433779,A1,19.8226964420293,36.0953552020943,15,2020-08-10
29.3562333901868,A1,21.0225695133077,38.8917535996192,15,2020-08-11
26.4091071357741,A1,19.4260441870612,36.8886597120305,15,2020-08-12
23.9359803260482,A1,17.056046963627,31.3355281424775,15,2020-08-13
25.2607988576415,A1,18.236087422157,32.9221371623498,15,2020-08-14
22.7499900836936,A1,16.2528261473166,30.1554876839475,15,2020-08-15
21.3240252270834,A1,15.0628693824124,28.9556146126691,15,2020-08-16
28.1147118321368,A1,20.6160009519654,36.5118400698108,15,2020-08-17
31.0796874380231,A1,23.3925667367419,39.6751418031811,15,2020-08-18
25.4174764983539,A1,18.2261711157828,33.7253579786601,15,2020-08-19
20.9591051525128,A1,13.8828289238824,29.3522668676371,15,2020-08-20
21.1256990995994,A1,14.2794811788505,28.9556146126691,15,2020-08-21
17.9425647534806,A1,11.8896513426679,25.3857443179564,15,2020-08-22
16.8398714846694,A1,11.8896513426679,23.4123993494903,15,2020-08-23
24.5408750148745,A1,17.8394351671889,32.5354012137559,15,2020-08-24
23.7693863789616,A1,17.4229502994725,31.7718456229424,15,2020-08-25
26.2266470984888,A1,19.8226964420293,32.9419697750982,15,2020-08-26
26.1849986117171,A1,19.0194756257189,34.1319265400024,15,2020-08-27
23.7574868113125,A1,17.056046963627,31.3454444488517,15,2020-08-28
18.422513981992,A1,12.2962199040102,26.1889651342668,15,2020-08-29
15.019237634366,A1,9.90639006782754,21.8158740232438,15,2020-08-30
21.3597239300305,A1,15.0628693824124,28.5688786640752,15,2020-08-31
22.9364166435286,A1,16.2329935345682,30.9785411130062,15,2020-09-01
20.4692396176272,A1,15.0628693824124,27.3690055927968,15,2020-09-02
22.6052120106303,A1,15.4496053310063,28.558962357701,15,2020-09-03
21.018602990758,A1,14.6761334338186,28.1623101027329,15,2020-09-04
