Indicador,Valor,cod_color,fecha
A1,10.6125609058546,4,2020-07-24
A1,9.56455108382999,3,2020-07-25
A1,8.39011712733531,3,2020-07-26
A1,11.9180442700317,4,2020-07-27
A1,10.1705903544552,4,2020-07-28
A1,9.61555756897696,3,2020-07-29
A1,10.3300338004688,4,2020-07-30
A1,10.4487491462517,4,2020-07-31
A1,10.474059669108,4,2020-08-01
A1,8.83517119420957,3,2020-08-02
A1,11.5638254298549,4,2020-08-03
A1,10.859242143845,4,2020-08-04
A1,9.86313816564748,3,2020-08-05
A1,10.1100763632607,4,2020-08-06
A1,10.139626719895,4,2020-08-07
A1,8.35350038107112,3,2020-08-08
A1,7.29868112903947,3,2020-08-09
A1,11.2864375169272,4,2020-08-10
A1,9.96553657537576,3,2020-08-11
A1,9.48206704487697,3,2020-08-12
A1,8.92690577958723,3,2020-08-13
A1,9.61067533614173,3,2020-08-14
A1,7.95572688481168,3,2020-08-15
A1,7.23739625897624,3,2020-08-16
A1,10.8953449708633,4,2020-08-17
A1,10.6230962503938,4,2020-08-18
A1,9.88806324906942,3,2020-08-19
A1,10.4844665338357,4,2020-08-20
A1,9.8892195673725,3,2020-08-21
A1,8.17221536711051,3,2020-08-22
A1,7.68836039717735,3,2020-08-23
A1,11.36005644889,4,2020-08-24
A1,10.8643813363031,4,2020-08-25
A1,10.732561049752,4,2020-08-26
A1,10.2791557951333,4,2020-08-27
A1,10.9723043779239,4,2020-08-28
A1,8.46951765081346,3,2020-08-29
A1,7.4628783280768,3,2020-08-30
A1,11.6767591841224,4,2020-08-31
A1,11.2873368756074,4,2020-09-01
A1,10.6175716185013,4,2020-09-02
A1,10.4745735883538,4,2020-09-03
A1,11.0239532621281,4,2020-09-04
A1,8.56767622676378,3,2020-09-05
A1,7.34904521512917,3,2020-09-06
A1,11.1881504611654,4,2020-09-07
A1,10.0119177873104,4,2020-09-08
A1,9.56943331666522,3,2020-09-09
A1,9.11191670807999,3,2020-09-10
A1,9.31234521394715,3,2020-09-11
A1,7.46262136845389,3,2020-09-12
A1,6.800564900035,3,2020-09-13
A1,9.61568604878841,3,2020-09-14
A1,8.97315851171042,3,2020-09-15
A1,8.14125173255026,3,2020-09-16
A1,8.44035273361356,3,2020-09-17
A1,7.37486965723128,3,2020-09-18
A1,7.00022252703344,3,2020-09-19
A1,7.96099455708127,3,2020-09-20
A1,11.1009126691886,4,2020-09-21
A1,9.43594279256523,3,2020-09-22
A1,9.36926177042097,3,2020-09-23
A1,9.25093186407247,3,2020-09-24
A1,10.006136195795,4,2020-09-25
A1,7.47791046601683,3,2020-09-26
A1,6.69135706029969,3,2020-09-27
A1,11.0296063738321,4,2020-09-28
A1,8.53684107201499,3,2020-09-29
A1,8.15114467803216,3,2020-09-30
A1,9.06592093557971,3,2020-10-01
A1,8.9839508158725,3,2020-10-02
A1,7.17970882363371,3,2020-10-03
A1,6.24052140191003,3,2020-10-04
A1,9.33791269642636,3,2020-10-05
A1,9.0656639759568,3,2020-10-06
A1,8.20227964299058,3,2020-10-07
A1,8.59427154773462,3,2020-10-08
A1,8.40836126056168,3,2020-10-09
A1,7.65238604997042,3,2020-10-10
A1,6.01298365582623,3,2020-10-11
A1,7.64223614486561,3,2020-10-12
A1,9.70819151303479,3,2020-10-13
A1,9.02480739591465,3,2020-10-14
A1,8.65966777176435,3,2020-10-15
A1,8.26382147267671,3,2020-10-16
A1,6.7636911941479,3,2020-10-17
A1,6.19401171016394,3,2020-10-18
A1,9.47679937260738,3,2020-10-19
A1,8.42878955058276,3,2020-10-20
A1,7.67409913810603,3,2020-10-21
A1,7.41713951519942,3,2020-10-22
A1,7.51362785360085,3,2020-10-23
A1,6.32159216293707,3,2020-10-24
A1,5.89979294193586,3,2020-10-25
A1,8.90622052994325,3,2020-10-26
A1,8.6344857287195,3,2020-10-27
A1,8.4806953944099,3,2020-10-28
A1,7.19011568836143,3,2020-10-29
A1,7.35983751929124,3,2020-10-30
A1,6.12154909650427,3,2020-10-31
A1,6.23936508360695,3,2020-11-01
A1,9.50365165320112,3,2020-11-02
A1,8.18223679240386,3,2020-11-03
A1,7.66767514753337,3,2020-11-04
A1,7.59585493293097,3,2020-11-05
A1,7.73461312930054,3,2020-11-06
A1,6.48656024084312,3,2020-11-07
A1,6.03893657773979,3,2020-11-08
A1,9.1333728365927,3,2020-11-09
A1,8.53221579880267,3,2020-11-10
A1,7.82724707335838,3,2020-11-11
A1,7.4006940993334,3,2020-11-12
A1,7.32990172322262,3,2020-11-13
A1,6.29602468045786,3,2020-11-14
A1,5.8234759339326,3,2020-11-15
A1,8.706048983699,3,2020-11-16
A1,7.94519154027251,3,2020-11-17
A1,7.9097311123114,3,2020-11-18
A1,8.00788968826173,3,2020-11-19
A1,8.07392831134873,3,2020-11-20
A1,6.31645297047894,3,2020-11-21
A1,6.06463254003045,3,2020-11-22
A1,9.34369428794176,3,2020-11-23
A1,8.43367178341799,3,2020-11-24
A1,7.98746139824065,3,2020-11-25
A1,7.97692605370148,3,2020-11-26
A1,8.0533715415162,3,2020-11-27
A1,6.63097154891663,3,2020-11-28
A1,5.91610987799043,3,2020-11-29
A1,9.75945495780466,3,2020-11-30
A1,9.84219595638059,3,2020-12-01
A1,9.60515070424924,3,2020-12-02
A1,9.48181008525406,3,2020-12-03
A1,9.27161711371645,3,2020-12-04
A1,7.79666887823249,3,2020-12-05
A1,6.90270635014038,3,2020-12-06
A1,11.1984288460817,4,2020-12-07
A1,9.10189528278663,3,2020-12-08
A1,10.7362869642842,4,2020-12-09
A1,10.4482352270058,4,2020-12-10
A1,10.530205346713,4,2020-12-11
A1,9.28793404977102,3,2020-12-12
A1,8.67097399517224,3,2020-12-13
A1,13.233806019125,4,2020-12-14
A1,12.1977448195655,4,2020-12-15
A1,11.4100350955453,4,2020-12-16
A1,11.1828827888958,4,2020-12-17
A1,11.3580007719067,4,2020-12-18
A1,9.91928384325258,3,2020-12-19
A1,9.78527939990677,3,2020-12-20
A1,14.8585617147635,4,2020-12-21
A1,13.4062259260953,4,2020-12-22
A1,12.9559041869515,4,2020-12-23
A1,11.7584723442067,4,2020-12-24
A1,11.3015981346787,4,2020-12-25
A1,13.5780034340084,4,2020-12-26
A1,13.6914511075217,4,2020-12-27
A1,20.3460629417457,4,2020-12-28
A1,17.1719691997918,4,2020-12-29
A1,16.790255679964,4,2020-12-30
A1,14.6431010709563,4,2020-12-31
A1,15.0840437838641,4,2021-01-01
A1,16.8794206691126,4,2021-01-02
A1,16.4357798801643,4,2021-01-03
A1,26.3337360747156,4,2021-01-04
A1,22.8852094554974,4,2021-01-05
A1,22.938657057062,4,2021-01-06
A1,21.981225502112,4,2021-01-07
A1,22.5329178124925,4,2021-01-08
A1,18.5431057476215,4,2021-01-09
A1,16.1898695210427,4,2021-01-10
A1,25.2609296490805,4,2021-01-11
A1,22.9877363450372,4,2021-01-12
A1,22.2342022508635,4,2021-01-13
A1,21.7597263071665,4,2021-01-14
A1,23.0753595764483,4,2021-01-15
A1,19.2054191756633,4,2021-01-16
A1,17.0726543055384,4,2021-01-17
A1,26.2101384960976,4,2021-01-18
A1,22.7203698574028,4,2021-01-19
A1,22.843710476398,4,2021-01-20
A1,21.3646508869475,4,2021-01-21
A1,22.5628536085611,4,2021-01-22
A1,17.6635329584121,4,2021-01-23
A1,16.5947094069321,4,2021-01-24
A1,25.6936496540553,4,2021-01-25
A1,23.6405422670314,4,2021-01-26
A1,22.0219536023427,4,2021-01-27
A2,3.98584535122185,4,2020-03-08
A2,3.72236610534792,4,2020-03-09
A2,3.6292367177663,4,2020-03-10
A2,3.45386661611315,4,2020-03-11
A2,3.3414238452465,4,2020-03-12
A2,3.42448891955488,4,2020-03-13
A2,3.50959008350411,4,2020-03-14
A2,3.47957399374872,4,2020-03-15
A2,3.60990970941476,4,2020-03-16
A2,3.42143124777277,4,2020-03-17
A2,3.12531262171074,4,2020-03-18
A2,2.85005566970483,4,2020-03-19
A2,2.61993270258948,4,2020-03-20
A2,2.33763241455769,4,2020-03-21
A2,2.07264048704893,4,2020-03-22
A2,1.87539030975877,4,2020-03-23
A2,1.69345678285267,4,2020-03-24
A2,1.56693887542188,4,2020-03-25
A2,1.46155208744455,4,2020-03-26
A2,1.35541032999819,4,2020-03-27
A2,1.28133474641697,4,2020-03-28
A2,1.21563524434312,4,2020-03-29
A2,1.16738652325644,4,2020-03-30
A2,1.14663094177295,4,2020-03-31
A2,1.16536933724145,4,2020-04-01
A2,1.1602715343539,4,2020-04-02
A2,1.15482974874724,4,2020-04-03
A2,1.15243019266382,4,2020-04-04
A2,1.15072624170893,4,2020-04-05
A2,1.15026200748043,4,2020-04-06
A2,1.14405433578485,4,2020-04-07
A2,1.10560723799783,4,2020-04-08
A2,1.10261767330615,4,2020-04-09
A2,1.10866743459852,4,2020-04-10
A2,1.08931364273238,4,2020-04-11
A2,1.09289277199553,4,2020-04-12
A2,1.12829470422349,4,2020-04-13
A2,1.15836183608509,4,2020-04-14
A2,1.21562838317496,4,2020-04-15
A2,1.24217017835898,4,2020-04-16
A2,1.25539613725727,4,2020-04-17
A2,1.27455936112013,4,2020-04-18
A2,1.28404726626336,4,2020-04-19
A2,1.35159265723675,4,2020-04-20
A2,1.3631067524085,4,2020-04-21
A2,1.35605204267719,4,2020-04-22
A2,1.37307164321328,4,2020-04-23
A2,1.43566287635204,4,2020-04-24
A2,1.48624491762196,4,2020-04-25
A2,1.52354674415926,4,2020-04-26
A2,1.59924766679082,4,2020-04-27
A2,1.67480719602817,4,2020-04-28
A2,1.707553154553,4,2020-04-29
A2,1.75461478428389,4,2020-04-30
A2,1.86963105879731,4,2020-05-01
A2,1.91088808357015,4,2020-05-02
A2,1.91546947788077,4,2020-05-03
A2,1.9357273373857,4,2020-05-04
A2,1.89427180304623,4,2020-05-05
A2,1.83530131330369,4,2020-05-06
A2,1.7557581356571,4,2020-05-07
A2,1.65761104477886,4,2020-05-08
A2,1.57479904697476,4,2020-05-09
A2,1.52199044591798,4,2020-05-10
A2,1.47081125574143,4,2020-05-11
A2,1.42147175209394,4,2020-05-12
A2,1.35992813830034,4,2020-05-13
A2,1.30002035910394,4,2020-05-14
A2,1.27935820556177,4,2020-05-15
A2,1.25073735457445,4,2020-05-16
A2,1.21147923660159,4,2020-05-17
A2,1.19394949375392,4,2020-05-18
A2,1.1662046475488,4,2020-05-19
A2,1.18567981796471,4,2020-05-20
A2,1.17060236969643,4,2020-05-21
A2,1.14857042553291,4,2020-05-22
A2,1.13130061509898,4,2020-05-23
A2,1.10449919127528,4,2020-05-24
A2,1.09151387314474,4,2020-05-25
A2,1.07171867791095,4,2020-05-26
A2,1.03368027254154,4,2020-05-27
A2,1.03872323302836,4,2020-05-28
A2,1.02364118891869,4,2020-05-29
A2,1.01553261075332,4,2020-05-30
A2,1.01136841598293,4,2020-05-31
A2,1.03727143878342,4,2020-06-01
A2,1.02688605948341,4,2020-06-02
A2,1.01085320338093,4,2020-06-03
A2,0.995179765375551,3,2020-06-04
A2,0.996093249490259,3,2020-06-05
A2,0.989527483174172,3,2020-06-06
A2,0.982562581019062,3,2020-06-07
A2,0.939577866023365,3,2020-06-08
A2,0.942829036479446,3,2020-06-09
A2,0.957345279486898,3,2020-06-10
A2,0.954326079811221,3,2020-06-11
A2,0.947915997324225,3,2020-06-12
A2,0.953978766413956,3,2020-06-13
A2,0.959180624572405,3,2020-06-14
A2,0.954176357514103,3,2020-06-15
A2,0.966355610010011,3,2020-06-16
A2,0.952946712627953,3,2020-06-17
A2,0.962327232102919,3,2020-06-18
A2,0.954723531149584,3,2020-06-19
A2,0.952093558141211,3,2020-06-20
A2,0.942694583643891,3,2020-06-21
A2,0.923818494426552,3,2020-06-22
A2,0.919062454888004,3,2020-06-23
A2,0.921760715005326,3,2020-06-24
A2,0.913253850631082,3,2020-06-25
A2,0.905270849687462,3,2020-06-26
A2,0.889208507851641,2,2020-06-27
A2,0.897510943004372,2,2020-06-28
A2,0.879076416160631,2,2020-06-29
A2,0.891294794012205,2,2020-06-30
A2,0.92108742711588,3,2020-07-01
A2,0.909357358603343,3,2020-07-02
A2,0.903573482953659,3,2020-07-03
A2,0.910815569086484,3,2020-07-04
A2,0.917233210504013,3,2020-07-05
A2,0.940679038403273,3,2020-07-06
A2,0.926747781496807,3,2020-07-07
A2,0.892752765994194,2,2020-07-08
A2,0.908233979940542,3,2020-07-09
A2,0.926962789520515,3,2020-07-10
A2,0.925137587393404,3,2020-07-11
A2,0.926292829608484,3,2020-07-12
A2,0.92078107810294,3,2020-07-13
A2,0.9267337836688,3,2020-07-14
A2,0.935138555354998,3,2020-07-15
A2,0.925617376171677,3,2020-07-16
A2,0.9255124556423,3,2020-07-17
A2,0.942375840160282,3,2020-07-18
A2,0.939789524671041,3,2020-07-19
A2,0.957441112872971,3,2020-07-20
A2,0.958931171737994,3,2020-07-21
A2,0.962078379317983,3,2020-07-22
A2,0.99244810606959,3,2020-07-23
A2,0.979737490551461,3,2020-07-24
A2,0.971159709242245,3,2020-07-25
A2,0.969421398703662,3,2020-07-26
A2,0.963143137558246,3,2020-07-27
A2,0.962524607380539,3,2020-07-28
A2,0.959669111430723,3,2020-07-29
A2,0.958861364177471,3,2020-07-30
A2,0.967987452371312,3,2020-07-31
A2,0.991122719910789,3,2020-08-01
A2,1.00253842707373,4,2020-08-02
A2,1.00075252927716,4,2020-08-03
A2,1.01254342977165,4,2020-08-04
A2,1.01580316023707,4,2020-08-05
A2,1.01423750470439,4,2020-08-06
A2,1.01008453543704,4,2020-08-07
A2,0.980693241914937,3,2020-08-08
A2,0.966054507269405,3,2020-08-09
A2,0.971723329078462,3,2020-08-10
A2,0.970504508753522,3,2020-08-11
A2,0.975742561147441,3,2020-08-12
A2,0.965835538386668,3,2020-08-13
A2,0.969417513133044,3,2020-08-14
A2,0.972012459652269,3,2020-08-15
A2,0.979575903583233,3,2020-08-16
A2,0.982012791185371,3,2020-08-17
A2,0.99918892052378,3,2020-08-18
A2,1.0081941393313,4,2020-08-19
A2,1.03540054081665,4,2020-08-20
A2,1.03738383091069,4,2020-08-21
A2,1.03723757731393,4,2020-08-22
A2,1.04056374360392,4,2020-08-23
A2,1.04427219910919,4,2020-08-24
A2,1.04347263866566,4,2020-08-25
A2,1.05208121827143,4,2020-08-26
A2,1.04099700387856,4,2020-08-27
A2,1.05143116306198,4,2020-08-28
A2,1.05125821825989,4,2020-08-29
A2,1.04064038340536,4,2020-08-30
A2,1.03805254554246,4,2020-08-31
A2,1.0427711437552,4,2020-09-01
A2,1.03613243809969,4,2020-09-02
A2,1.0357468095681,4,2020-09-03
A2,1.03513665729487,4,2020-09-04
A2,1.03049831897079,4,2020-09-05
A2,1.02480400340049,4,2020-09-06
A2,1.01800143207098,4,2020-09-07
A2,0.998575874205702,3,2020-09-08
A2,0.986735684180258,3,2020-09-09
A2,0.974873996440775,3,2020-09-10
A2,0.959221192325391,3,2020-09-11
A2,0.958189994161441,3,2020-09-12
A2,0.963413263745946,3,2020-09-13
A2,0.949925036380336,3,2020-09-14
A2,0.949084583606583,3,2020-09-15
A2,0.942296844933607,3,2020-09-16
A2,0.946902760826856,3,2020-09-17
A2,0.930371844732972,3,2020-09-18
A2,0.942146065374282,3,2020-09-19
A2,0.979240881819141,3,2020-09-20
A2,1.01329894355916,4,2020-09-21
A2,1.02106399388738,4,2020-09-22
A2,1.04224650461272,4,2020-09-23
A2,1.0533328865518,4,2020-09-24
A2,1.0931796117548,4,2020-09-25
A2,1.09105635249656,4,2020-09-26
A2,1.05727779818238,4,2020-09-27
A2,1.04461632860254,4,2020-09-28
A2,1.02344073575887,4,2020-09-29
A2,0.998623072189135,3,2020-09-30
A2,1.0000081571953,4,2020-10-01
A2,0.988696537595117,3,2020-10-02
A2,0.98896226190509,3,2020-10-03
A2,0.988787046207617,3,2020-10-04
A2,0.966835479467447,3,2020-10-05
A2,0.985010348101981,3,2020-10-06
A2,0.994171595040182,3,2020-10-07
A2,0.989593840843548,3,2020-10-08
A2,0.987533703867048,3,2020-10-09
A2,1.00180698633929,4,2020-10-10
A2,1.00044613505576,4,2020-10-11
A2,0.974013584350816,3,2020-10-12
A2,0.996131059066505,3,2020-10-13
A2,1.0149662029146,4,2020-10-14
A2,1.01518066093832,4,2020-10-15
A2,1.01089744299926,4,2020-10-16
A2,0.997273171855636,3,2020-10-17
A2,1.00481872195997,4,2020-10-18
A2,1.04181855182959,4,2020-10-19
A2,1.01602528971426,4,2020-10-20
A2,0.992630388504751,3,2020-10-21
A2,0.974364202573644,3,2020-10-22
A2,0.969974181192738,3,2020-10-23
A2,0.971766323200434,3,2020-10-24
A2,0.976844683726623,3,2020-10-25
A2,0.975090162643302,3,2020-10-26
A2,0.988503844152088,3,2020-10-27
A2,1.00814290157464,4,2020-10-28
A2,1.00530674701234,4,2020-10-29
A2,1.00461640608002,4,2020-10-30
A2,1.00272487451935,4,2020-10-31
A2,1.01123971578549,4,2020-11-01
A2,1.02760783060123,4,2020-11-02
A2,1.01806772739771,4,2020-11-03
A2,1.00500628968039,4,2020-11-04
A2,1.01650210135515,4,2020-11-05
A2,1.02207400505425,4,2020-11-06
A2,1.02922696552758,4,2020-11-07
A2,1.02393403383893,4,2020-11-08
A2,1.01631523629458,4,2020-11-09
A2,1.02554001579554,4,2020-11-10
A2,1.03025388541941,4,2020-11-11
A2,1.02417562298404,4,2020-11-12
A2,1.01822219122511,4,2020-11-13
A2,1.01414902238181,4,2020-11-14
A2,1.01184649627867,4,2020-11-15
A2,1.00545500871512,4,2020-11-16
A2,0.995312871460328,3,2020-11-17
A2,0.999945969970604,3,2020-11-18
A2,1.01630696229797,4,2020-11-19
A2,1.02943109065556,4,2020-11-20
A2,1.02702216558783,4,2020-11-21
A2,1.02894796450403,4,2020-11-22
A2,1.04165526184111,4,2020-11-23
A2,1.0481848537504,4,2020-11-24
A2,1.04703287345549,4,2020-11-25
A2,1.04242693576835,4,2020-11-26
A2,1.03562654694626,4,2020-11-27
A2,1.03696866067273,4,2020-11-28
A2,1.03094079976007,4,2020-11-29
A2,1.03585020967697,4,2020-11-30
A2,1.05915311246777,4,2020-12-01
A2,1.08231020529447,4,2020-12-02
A2,1.09954346338999,4,2020-12-03
A2,1.11101957264127,4,2020-12-04
A2,1.11855467041213,4,2020-12-05
A2,1.11875774612848,4,2020-12-06
A2,1.12555259310559,4,2020-12-07
A2,1.09315127464205,4,2020-12-08
A2,1.09483469718223,4,2020-12-09
A2,1.09892034149796,4,2020-12-10
A2,1.10597053752573,4,2020-12-11
A2,1.11416022620163,4,2020-12-12
A2,1.12595310784989,4,2020-12-13
A2,1.13865260911789,4,2020-12-14
A2,1.16776221130917,4,2020-12-15
A2,1.15576341745,4,2020-12-16
A2,1.13701048776038,4,2020-12-17
A2,1.12392401618729,4,2020-12-18
A2,1.11131904798052,4,2020-12-19
A2,1.10609089656591,4,2020-12-20
A2,1.11218803376571,4,2020-12-21
A2,1.1085131258506,4,2020-12-22
A2,1.11163170779507,4,2020-12-23
A2,1.10317701415363,4,2020-12-24
A2,1.08418630505105,4,2020-12-25
A2,1.11652540905413,4,2020-12-26
A2,1.14998034964031,4,2020-12-27
A2,1.20044686391977,4,2020-12-28
A2,1.22232484819935,4,2020-12-29
A2,1.23431432419941,4,2020-12-30
A2,1.22811701758468,4,2020-12-31
A2,1.22983900184213,4,2021-01-01
A2,1.22444334030546,4,2021-01-02
A2,1.21438597787495,4,2021-01-03
A2,1.23568695164438,4,2021-01-04
A2,1.2506549714724,4,2021-01-05
A2,1.26465289068467,4,2021-01-06
A2,1.28543522730525,4,2021-01-07
A2,1.30082358951752,4,2021-01-08
A2,1.26237709500846,4,2021-01-09
A2,1.20692425887113,4,2021-01-10
A2,1.1538177226398,4,2021-01-11
A2,1.11869661105214,4,2021-01-12
A2,1.08734430527949,4,2021-01-13
A2,1.0679705425793,4,2021-01-14
A2,1.05945829072102,4,2021-01-15
A2,1.05295195442919,4,2021-01-16
A2,1.04973165895973,4,2021-01-17
A2,1.04776578435452,4,2021-01-18
A2,1.04138258215223,4,2021-01-19
A2,1.03895980425358,4,2021-01-20
A2,1.03084959216699,4,2021-01-21
A2,1.02334253481152,4,2021-01-22
A2,1.01023586174735,4,2021-01-23
A2,1.00565213090054,4,2021-01-24
A2,1.00424887493131,4,2021-01-25
A2,1.00831111467196,4,2021-01-26
A2,0.996642173670884,3,2021-01-27
B1,0.0232805418353392,4,2020-03-08
B1,0.0281113827459835,4,2020-03-09
B1,0.0359229552823446,4,2020-03-10
B1,0.0423983377795913,4,2020-03-11
B1,0.0594604567405905,4,2020-03-12
B1,0.0901414357156402,4,2020-03-13
B1,0.1176361153666479,4,2020-03-14
B1,0.1607539400903778,4,2020-03-15
B1,0.2605570576273068,4,2020-03-16
B1,0.3798891065051384,4,2020-03-17
B1,0.5231697922378665,4,2020-03-18
B1,0.6522149148615681,4,2020-03-19
B1,0.7592642937644636,4,2020-03-20
B1,0.8343478955777762,4,2020-03-21
B1,0.8920610268826018,4,2020-03-22
B1,0.9434015595393432,4,2020-03-23
B1,0.9624165716344328,4,2020-03-24
B1,0.9630332747294086,4,2020-03-25
B1,0.9812774079557782,4,2020-03-26
B1,0.9631360585785712,4,2020-03-27
B1,0.9519840109444242,4,2020-03-28
B1,0.940318044064464,4,2020-03-29
B1,0.968994737980842,4,2020-03-30
B1,1.0064594510006264,3,2020-03-31
B1,1.027375964305225,3,2020-04-01
B1,1.056823537090323,3,2020-04-02
B1,1.1320099227527982,3,2020-04-03
B1,1.1524125168115833,3,2020-04-04
B1,1.1528750441328153,3,2020-04-05
B1,1.217783044879026,3,2020-04-06
B1,1.2802756251699146,3,2020-04-07
B1,1.3705712366592988,3,2020-04-08
B1,1.4120445197964264,3,2020-04-09
B1,1.3464684240306584,3,2020-04-10
B1,1.369029478921859,3,2020-04-11
B1,1.392875331927593,3,2020-04-12
B1,1.4064941919416434,3,2020-04-13
B1,1.4207811469752512,3,2020-04-14
B1,1.419650524634462,3,2020-04-15
B1,1.4677533660425803,3,2020-04-16
B1,1.6156593249876274,3,2020-04-17
B1,1.6715223470075251,3,2020-04-18
B1,1.726408922460378,3,2020-04-19
B1,2.075514266141304,3,2020-04-20
B1,2.143505782362394,3,2020-04-21
B1,2.234520880795917,3,2020-04-22
B1,2.2926965394219745,3,2020-04-23
B1,2.360019960623508,3,2020-04-24
B1,2.362178421455923,3,2020-04-25
B1,2.3580670674894173,3,2020-04-26
B1,1.886854511003268,3,2020-04-27
B1,2.010657657319675,3,2020-04-28
B1,2.117963995845477,3,2020-04-29
B1,2.3372019461094,3,2020-04-30
B1,2.299274705768384,3,2020-05-01
B1,2.506743905303184,3,2020-05-02
B1,2.661639165991291,3,2020-05-03
B1,3.2755157051151924,3,2020-05-04
B1,3.706231425031259,3,2020-05-05
B1,4.101435325061631,3,2020-05-06
B1,4.434352212499441,3,2020-05-07
B1,4.999714774818574,3,2020-05-08
B1,5.201016943403615,2,2020-05-09
B1,5.302927129848378,2,2020-05-10
B1,5.54698737968508,2,2020-05-11
B1,5.623715523084996,2,2020-05-12
B1,5.5959638838110815,2,2020-05-13
B1,5.547758258553801,2,2020-05-14
B1,5.437728148025188,2,2020-05-15
