Indicador,Valor,cod_color,cod_region,fecha
A1,45.6348419340764,4,15,2020-08-05
A1,47.2016183412003,4,15,2020-08-06
A1,39.2983221609615,4,15,2020-08-07
A1,36.4920074570624,4,15,2020-08-08
A1,32.932053468724,4,15,2020-08-09
A1,35.6987029471263,4,15,2020-08-10
A1,36.5118400698108,4,15,2020-08-11
A1,33.7253579786601,4,15,2020-08-12
A1,32.1288326524136,4,15,2020-08-13
A1,34.5186624885962,4,15,2020-08-14
A1,31.3454444488517,4,15,2020-08-15
A1,27.8053230732617,4,15,2020-08-16
A1,36.5118400698108,4,15,2020-08-17
A1,39.6850581095554,4,15,2020-08-18
A1,32.5254849073817,4,15,2020-08-19
A1,27.3987545119194,4,15,2020-08-20
A1,27.3987545119194,4,15,2020-08-21
A1,24.2057038594264,4,15,2020-08-22
A1,23.4123993494903,4,15,2020-08-23
A1,32.1387489587878,4,15,2020-08-24
A1,32.1288326524136,4,15,2020-08-25
A1,34.112093927254,4,15,2020-08-26
A1,34.9053984371901,4,15,2020-08-27
A1,32.5254849073817,4,15,2020-08-28
A1,25.3857443179564,4,15,2020-08-29
A1,21.42913807465,4,15,2020-08-30
A1,27.7755741541391,4,15,2020-08-31
A1,30.5521399389156,4,15,2020-09-01
A1,26.9822696442029,4,15,2020-09-02
A1,31.7619293165682,4,15,2020-09-03
A1,28.558962357701,4,15,2020-09-04
A1,25.3857443179564,4,15,2020-09-05
A1,22.6190948395542,4,15,2020-09-06
A1,28.9754472254175,4,15,2020-09-07
A1,24.6023561143945,4,15,2020-09-08
A1,21.8158740232438,4,15,2020-09-09
A1,23.8189679108326,4,15,2020-09-10
A1,25.3857443179564,4,15,2020-09-11
A1,26.9822696442029,4,15,2020-09-12
A1,23.005830788148,4,15,2020-09-13
A1,28.9655309190433,4,15,2020-09-14
A1,25.3857443179564,4,15,2020-09-15
A1,25.3956606243307,4,15,2020-09-16
A1,21.0324858196819,4,15,2020-09-17
A1,19.8425290547777,4,15,2020-09-18
A1,21.42913807465,4,15,2020-09-19
A1,21.42913807465,4,15,2020-09-20
A1,32.5254849073817,4,15,2020-09-21
A1,30.5521399389156,4,15,2020-09-22
A1,31.752013010194,4,15,2020-09-23
A1,31.7619293165682,4,15,2020-09-24
A1,38.1182817024315,4,15,2020-09-25
A1,29.3720994803856,4,15,2020-09-26
A1,25.4055769307049,4,15,2020-09-27
A1,41.2518345166792,4,15,2020-09-28
A1,30.5521399389156,4,15,2020-09-29
A1,27.3690055927968,4,15,2020-09-30
A1,28.9655309190433,4,15,2020-10-01
A1,28.1722264091071,4,15,2020-10-02
A1,26.9822696442029,4,15,2020-10-03
A1,23.0256634008964,4,15,2020-10-04
A1,31.3355281424775,4,15,2020-10-05
A1,26.1889651342668,4,15,2020-10-06
A1,24.1957875530522,4,15,2020-10-07
A1,23.0256634008964,4,15,2020-10-08
A1,24.2057038594264,4,15,2020-10-09
A1,25.4055769307049,4,15,2020-10-10
A1,22.2125262782119,4,15,2020-10-11
A1,26.9921859505771,4,15,2020-10-12
A1,27.378921899171,4,15,2020-10-13
A1,23.0157470945222,4,15,2020-10-14
A1,20.645749871088,4,15,2020-10-15
A1,21.8158740232438,4,15,2020-10-16
A1,24.1957875530522,4,15,2020-10-17
A1,20.6259172583396,4,15,2020-10-18
A1,26.1889651342668,4,15,2020-10-19
A1,21.0225695133077,4,15,2020-10-20
A1,23.8090516044584,4,15,2020-10-21
A1,18.2460037285312,4,15,2020-10-22
A1,17.056046963627,4,15,2020-10-23
A1,16.2726587600651,4,15,2020-10-24
A1,13.4960929752886,4,15,2020-10-25
