Estimado,Indicador,Inferior,Superior,fecha
24.0530395496834,A1,23.0641818328519,25.0290235894073,2020-05-21
28.8053279036052,A1,27.75125383448,29.9156247382224,2020-05-22
26.1005452169279,A1,25.1761329735213,27.1306963451605,2020-05-23
23.5638912115184,A1,22.6430250109079,24.4536909937194,2020-05-24
31.9927064580634,A1,31.0611507371401,33.0863780050786,2020-05-25
25.2745999010192,A1,24.3434553154925,26.2106524153434,2020-05-26
25.6463947794027,A1,24.6926634430225,26.6005886431042,2020-05-27
26.0161082848408,A1,24.9401155598816,26.9823021629319,2020-05-28
27.1505850199735,A1,26.0709948602936,28.2298411321435,2020-05-29
25.128980882718,A1,24.2004572853449,26.1137786375076,2020-05-30
22.8486697971201,A1,21.9542447417068,23.784696615482,2020-05-31
36.5044549089823,A1,35.2440679586254,37.6450986750648,2020-06-01
24.3993697294369,A1,23.510906137275,25.5168614334955,2020-06-02
23.5313344272961,A1,22.5651662451672,24.3908643659187,2020-06-03
23.1576637436653,A1,22.2203264312266,23.9289794437441,2020-06-04
26.5469611698035,A1,25.5365188446479,27.588855352803,2020-06-05
23.037586511881,A1,22.1384847913308,24.1079518210985,2020-06-06
20.4995963164324,A1,19.6548415561269,21.2467064200334,2020-06-07
27.280940636674,A1,26.3577617994574,28.3137384490226,2020-06-08
21.4622698476898,A1,20.5607527066842,22.3223394015205,2020-06-09
22.7509994444533,A1,21.870989823885,23.7123624816338,2020-06-10
20.6196735482167,A1,19.7180536233619,21.5333448793857,2020-06-11
23.3710687104892,A1,22.4581425622266,24.4270956727486,2020-06-12
21.5769766233553,A1,20.6018662463492,22.5421683589171,2020-06-13
19.3944386742734,A1,18.6398510456458,20.2025509923524,2020-06-14
24.6458197037667,A1,23.6748463766894,25.547054189187,2020-06-15
21.2139440681128,A1,20.2534289976879,22.1655940315474,2020-06-16
19.2563228769611,A1,18.5213926594858,20.064692154663,2020-06-17
19.8957925945265,A1,19.029915753218,20.7592540153795,2020-06-18
20.432992382175,A1,19.5289313409027,21.3956145215078,2020-06-19
19.2665241739904,A1,18.4078165061611,20.0347563585944,2020-06-20
15.8672567144834,A1,15.0212171560634,16.6324824714993,2020-06-21
19.5859506812257,A1,18.7476456074551,20.5689754146172,2020-06-22
17.5786848909283,A1,16.7375789572681,18.2957821105738,2020-06-23
16.42249506766,A1,15.6984342422338,17.135480933339,2020-06-24
15.829380866067,A1,15.0259709090872,16.677450405508,2020-06-25
16.3255442019374,A1,15.6791622705158,17.1912411715098,2020-06-26
13.9830745835584,A1,13.2790309127566,14.6835722115641,2020-06-27
13.2283841710817,A1,12.6205718790584,13.9842565978238,2020-06-28
14.1232460578539,A1,13.5001446682677,14.8116665835831,2020-06-29
15.2649690543526,A1,14.557405036717,16.0910685460351,2020-06-30
16.840208630657,A1,16.1008330117055,17.6089290385445,2020-07-01
12.4746445092097,A1,11.824896406728,13.1564611726301,2020-07-02
13.2931379960541,A1,12.4450684566131,13.917447095868,2020-07-03
12.1340702250093,A1,11.4086218176193,12.84438371061,2020-07-04
11.5515684558423,A1,10.9559874418693,12.232177409035,2020-07-05
14.4055675955414,A1,13.6341491116135,15.2839583704854,2020-07-06
12.5075353409417,A1,11.7624552183617,13.1671249969807,2020-07-07
11.5295984080837,A1,10.9291351612756,12.2275521358227,2020-07-08
11.33335834407,A1,10.6626680323214,11.9912777625601,2020-07-09
12.9349619776846,A1,12.2039118505153,13.7478537447497,2020-07-10
10.3568089931757,A1,9.74814873439677,10.9126897454095,2020-07-11
9.92103116868834,A1,9.31080345620971,10.5150447289616,2020-07-12
12.2488026966371,A1,11.6496499439057,12.8749619057359,2020-07-13
11.1968100004574,A1,10.4785564625088,11.8058813946329,2020-07-14
10.6012289864844,A1,9.98429462784795,11.3526046198257,2020-07-15
9.09917151078382,A1,8.57165910091884,9.667720372427,2020-07-16
11.338574624415,A1,10.7608266082717,11.9825411353812,2020-07-17
10.1043718596322,A1,9.50146749640642,10.7001841372658,2020-07-18
8.63160778094295,A1,8.0222794271445,9.1548289651054,2020-07-19
12.4243061190823,A1,11.727380229835,13.0592019553599,2020-07-20
10.4750104197127,A1,9.81495823635249,11.1010411490001,2020-07-21
10.0729456977507,A1,9.47615697355012,10.7514475820356,2020-07-22
10.6387450914288,A1,9.99919828597653,11.2715338587986,2020-07-23
10.0676266335566,A1,9.54849110739833,10.6742312153522,2020-07-24
9.03148834611022,A1,8.4946996938583,9.68249555074413,2020-07-25
7.81113570500213,A1,7.29713937130203,8.3777830654358,2020-07-26
11.2363303904604,A1,10.6319613573841,11.892348307741,2020-07-27
9.56511639500039,A1,8.9470771099854,10.1916610435336,2020-07-28
9.05993377636598,A1,8.53594171333482,9.56506500307581,2020-07-29
9.70379750348309,A1,9.13594243282176,10.3768004518378,2020-07-30
9.82122805115141,A1,9.18874763532907,10.5110618548065,2020-07-31
9.85974629862511,A1,9.30116747035071,10.458770571545,2020-08-01
8.30940610978035,A1,7.78523417501314,8.85547100441919,2020-08-02
10.8651522151718,A1,10.2474212817043,11.5119195860278,2020-08-03
10.0028728085841,A1,9.45585716334049,10.5815972712944,2020-08-04
9.25093186407247,A1,8.69923955369197,9.86378056470475,2020-08-05
9.5389322094262,A1,8.92613490071851,10.1705903544552,2020-08-06
9.54214420471254,A1,8.96198076811398,10.2376568160339,2020-08-07
7.85081027077891,A1,7.3990238617845,8.39371456205601,2020-08-08
6.76903595430436,A1,6.33122814879607,7.24728920445815,2020-08-09
10.5454687483137,A1,9.9492196393212,11.0908912438953,2020-08-10
9.4418014719675,A1,8.85418620630466,10.0119177873104,2020-08-11
8.95876877282765,A1,8.38202289921376,9.49401566734213,2020-08-12
8.3827166901956,A1,7.84163681224115,8.95273022168934,2020-08-13
9.02622067384064,A1,8.47414292402578,9.53911208116224,2020-08-14
7.37294246005948,A1,6.80930152721382,7.93015940233247,2020-08-15
6.73614512257231,A1,6.22780190057616,7.29945200790819,2020-08-16
10.2842692916291,A1,9.60977597746156,10.8952164910519,2020-08-17
9.9976308322768,A1,9.44056806577755,10.6243810485083,2020-08-18
9.29512891921241,A1,8.74138093184865,9.87264567169502,2020-08-19
9.94983634241617,A1,9.3377842166149,10.6080641124538,2020-08-20
9.26316314212283,A1,8.67469990970439,9.89936947247731,2020-08-21
7.61086137490872,A1,7.09170015278819,8.15101619822071,2020-08-22
7.16298075218249,A1,6.71152839069786,7.65829612129728,2020-08-23
10.7806124992355,A1,10.0719178592591,11.4863521035486,2020-08-24
10.1946931670839,A1,9.57881234290131,10.7776574635721,2020-08-25
10.06014910853,A1,9.42977576161547,10.6593275572236,2020-08-26
9.61776742173395,A1,9.00874741948299,10.2380422554682,2020-08-27
10.2423591771331,A1,9.50133901659497,10.8912336168968,2020-08-28
7.97086180660088,A1,7.44643291221077,8.49045986008035,2020-08-29
6.94058219855681,A1,6.48848743801492,7.39542642706381,2020-08-30
10.9464285438972,A1,10.3297768408459,11.5477654534232,2020-08-31
10.6632590394541,A1,9.98545094615103,11.2864375169272,2020-09-01
9.99331391061197,A1,9.32737735188719,10.5511475559799,2020-09-02
9.92221318295371,A1,9.3064351426203,10.4747020681652,2020-09-03
10.3311644228096,A1,9.74853417383113,10.9825827628401,2020-09-04
7.95236071375161,A1,7.45170058448036,8.49508513329267,2020-09-05
6.82954994549886,A1,6.31568209161022,7.34390602267103,2020-09-06
10.5880726537916,A1,9.96862009085065,11.1214694390212,2020-09-07
9.41782713915032,A1,8.82360801117877,9.94035453233092,2020-09-08
9.03094873090212,A1,8.47966755591827,9.66707797336973,2020-09-09
8.62490113478509,A1,8.05272914245893,9.28266637750144,2020-09-10
8.68585195733854,A1,8.06275056775229,9.23551428669807,2020-09-11
7.03326753453923,A1,6.60771670304358,7.52904543097525,2020-09-12
6.21379760112774,A1,5.71915032703251,6.62480451796687,2020-09-13
9.00915855487964,A1,8.49932496707063,9.62634987313904,2020-09-14
8.42544907548497,A1,7.88287883171766,8.96390796528578,2020-09-15
7.630159042589,A1,7.09593998656615,8.13572710065777,2020-09-16
7.89577820478757,A1,7.30202160413725,8.4594962255201,2020-09-17
6.88081339026873,A1,6.43414047777017,7.34519082078557,2020-09-18
6.54781941494405,A1,6.06373318135028,7.10262093676172,2020-09-19
7.33288245484834,A1,6.86043649217224,7.74219343817629,2020-09-20
10.568389546677,A1,10.0212968135465,11.1989427653275,2020-09-21
8.88196354154086,A1,8.20729035563726,9.39996844535831,2020-09-22
8.80477287081972,A1,8.25868228021858,9.31350153225023,2020-09-23
8.57402312944958,A1,7.94454914121524,9.16009663737498,2020-09-24
9.28639229203358,A1,8.69936803350342,9.95474427121369,2020-09-25
6.97730172867017,A1,6.48566088216294,7.44797466994821,2020-09-26
6.21050851795454,A1,5.7866022280455,6.68686026689882,2020-09-27
10.3785477772736,A1,9.70729215435462,10.999542097952,2020-09-28
8.06043793114613,A1,7.5388098966457,8.63962492117764,2020-09-29
7.5726514789825,A1,7.1172676352674,8.11491337120233,2020-09-30
8.55675544279025,A1,7.97525581615259,9.08634922560078,2020-10-01
8.43377456726715,A1,7.85641199055828,9.00900437910589,2020-10-02
6.67182812895878,A1,6.1927269120494,7.1191948324392,2020-10-03
5.81756586260575,A1,5.31893571435546,6.2392366037955,2020-10-04
8.74477279887102,A1,8.2225794532002,9.25118882369538,2020-10-05
8.4110593366022,A1,7.85217215678032,8.94836190809993,2020-10-06
7.71472445448757,A1,7.16339188757914,8.23517047472263,2020-10-07
8.03512740828983,A1,7.48716101244147,8.5469909771198,2020-10-08
7.9512814833354,A1,7.40030865989904,8.49508513329267,2020-10-09
7.06166157287041,A1,6.58805929189123,7.60112260520055,2020-10-10
5.57347991680675,A1,5.18531671044402,6.03855113830543,2020-10-11
7.06507913585507,A1,6.51649603691174,7.58056583536803,2020-10-12
9.08619504982704,A1,8.58219444545801,9.57457250912335,2020-10-13
8.39746617255044,A1,7.79075880690564,8.94733406960831,2020-10-14
8.06478054877325,A1,7.44142219956409,8.61341503964116,2020-10-15
7.70925121451966,A1,7.18433409684603,8.28990287440173,2020-10-16
6.28715957346758,A1,5.79148446088072,6.79966554135483,2020-10-17
5.74954865042236,A1,5.31880723454401,6.18835859845999,2020-10-18
8.83080288062016,A1,8.1799241557977,9.36682065400336,2020-10-19
7.86196231841306,A1,7.29187169903244,8.36146612938123,2020-10-20
7.15514348368384,A1,6.5829200994331,7.7308872147684,2020-10-21
6.7727618688365,A1,6.16638855070147,7.22172172197894,2020-10-22
7.06638962993189,A1,6.5366673673099,7.54022317457169,2020-10-23
5.9032618968451,A1,5.47221212941926,6.36257722279067,2020-10-24
5.50782673315411,A1,5.13906397832083,5.93139897555337,2020-10-25
8.28466089809444,A1,7.77007355726165,8.87821193104643,2020-10-26
8.02513167895876,A1,7.53328526475321,8.6031366547249,2020-10-27
7.76619346695576,A1,7.27696804090386,8.34617703181828,2020-10-28
6.63038054178395,A1,6.22343358698674,7.12343466621716,2020-10-29
6.89546008877441,A1,6.41371218774909,7.43653996672887,2020-10-30
5.65326587971926,A1,5.2778221746904,6.15688104465393,2020-10-31
5.73870495433571,A1,5.23632319559098,6.1674163891931,2020-11-01
8.91541968444331,A1,8.35105926465351,9.43555735313087,2020-11-02
7.64783786464498,A1,7.16236404908751,8.1664337755951,2020-11-03
7.07898065145431,A1,6.62364819966379,7.6164117027635,2020-11-04
7.04488210949461,A1,6.54566095411164,7.57015897064031,2020-11-05
7.15591436255255,A1,6.69110010067678,7.69863878209361,2020-11-06
6.07825140004451,A1,5.64257635940634,6.60566102606033,2020-11-07
5.60860629725809,A1,5.18981350384489,6.04394729038647,2020-11-08
8.59411737196088,A1,8.08382125683063,9.11204518789144,2020-11-09
8.06442080530118,A1,7.57516968328699,8.66544936327975,2020-11-10
7.3552893339658,A1,6.88022238313605,7.93003092252102,2020-11-11
6.85961422137894,A1,6.33611038163129,7.40583329179153,2020-11-12
6.9139354856614,A1,6.39778069112888,7.39619730593253,2020-11-13
5.89049100358664,A1,5.44535984882551,6.36347658147085,2020-11-14
5.43364249002097,A1,4.99349635194423,5.91032828647503,2020-11-15
8.14952583240785,A1,7.6263046482454,8.70592050388754,2020-11-16
7.42541361505701,A1,6.94728884471467,7.89392809550264,2020-11-17
7.33349915794332,A1,6.82947285761199,7.85294303564904,2020-11-18
7.43415024223584,A1,6.98236383324143,7.88917434247887,2020-11-19
7.5770711844965,A1,7.03478359631438,8.03833940357616,2020-11-20
5.86019546404595,A1,5.39550968198163,6.39842309018615,2020-11-21
5.577745446547,A1,5.11825024886539,6.19285539186086,2020-11-22
8.85236179298202,A1,8.28938895515592,9.40228108196447,2020-11-23
7.9386133739261,A1,7.45696825674994,8.48506370799931,2020-11-24
7.50072848053094,A1,6.99418397589513,8.03846788338761,2020-11-25
7.46747790532682,A1,6.95808114887675,8.00197961693487,2020-11-26
7.3495077424504,A1,6.83461205007012,7.85833918773008,2020-11-27
6.06995160422462,A1,5.611869684469,6.51161380407651,2020-11-28
5.5194156121472,A1,5.0563229797449,5.9519557453859,2020-11-29
9.14210946377152,A1,8.55110233108631,9.72964764154749,2020-11-30
9.21380119856246,A1,8.6226655860658,9.79684258293757,2020-12-01
8.96295721468103,A1,8.47863971742664,9.51290219962577,2020-12-02
8.80050734107947,A1,8.23786855076314,9.4269492057635,2020-12-03
8.70422457037636,A1,8.14960292029472,9.33804117623781,2020-12-04
7.28059117158684,A1,6.74262050506956,7.74514847383971,2020-12-05
6.44840173684148,A1,5.92536042441507,6.92827383261958,2020-12-06
10.6133574806856,A1,9.91825600476095,11.3081506050628,2020-12-07
8.53563336178733,A1,8.03242933224931,9.09701304995141,2020-12-08
10.0895195934282,A1,9.53230265115521,10.5972718082917,2020-12-09
9.90016604730832,A1,9.23448644820645,10.5099055365034,2020-12-10
9.94449158225971,A1,9.44005414653174,10.6690920228941,2020-12-11
8.81402341724436,A1,8.24300774322128,9.38532174685263,2020-12-12
8.10273348507656,A1,7.5388098966457,8.64463563382431,2020-12-13
12.3794409689228,A1,11.6802281390316,13.0793732857581,2020-12-14
11.6044507462364,A1,10.9821973234058,12.2312780503548,2020-12-15
10.8233191885626,A1,10.1550442972694,11.5171872582974,2020-12-16
10.4466934692684,A1,9.82009742881062,10.988492834167,2020-12-17
10.7274989451807,A1,10.1239521828977,11.3735468290926,2020-12-18
9.42548453591293,A1,8.8694753038676,10.0270784050619,2020-12-19
9.2360025099816,A1,8.67482838951584,9.84206747656914,2020-12-20
14.0232373726187,A1,13.3184742148727,14.6834437317527,2020-12-21
12.6376596939816,A1,11.9991150310587,13.2696518865205,2020-12-22
12.3250169207912,A1,11.712091132272,12.8955186755684,2020-12-23
11.1642018243105,A1,10.58121183186,11.8102497082223,2020-12-24
10.6805010301511,A1,10.0671641062353,11.4349601789672,2020-12-25
12.8929747753017,A1,12.133247954216,13.6504660476681,2020-12-26
12.8810004568742,A1,12.1320916359129,13.6459692542672,2020-12-27
19.5860534650748,A1,18.4394225397786,20.5867056285978,2020-12-28
16.4438227163613,A1,15.7346655490636,17.2427615759025,2020-12-29
16.1074111780519,A1,15.3451147607372,16.805287817904,2020-12-30
13.9029288771738,A1,13.3153906993978,14.6828013326954,2020-12-31
14.3808480798178,A1,13.6024145981845,15.1205320503168,2021-01-01
15.9857151006434,A1,15.3332946180835,16.6701270562551,2021-01-02
15.8157106141284,A1,15.0343220968316,16.6412190986781,2021-01-03
25.4156450380326,A1,24.4057680240473,26.5718091653386,2021-01-04
21.8091396426514,A1,21.0237939471619,22.5735174329117,2021-01-05
21.8170026071123,A1,20.8905603826848,22.7100914724866,2021-01-06
20.9844277329326,A1,20.1187821552848,21.8467071395203,2021-01-07
21.6031608089294,A1,20.7204531123206,22.407521516514,2021-01-08
17.8507794356242,A1,16.9435320950278,18.6507718296193,2021-01-09
15.4364125147559,A1,14.6766343017456,16.2145376448417,2021-01-10
24.314418878104,A1,23.344524781443,25.2802016207985,2021-01-11
21.7394264969568,A1,20.9207531383764,22.7567296440441,2021-01-12
21.1395028653568,A1,20.2737288078975,21.9348442901773,2021-01-13
20.767425331388,A1,19.7694455479433,21.6105612460692,2021-01-14
22.2781937383051,A1,21.3516744259907,23.2449529275667,2021-01-15
18.2903859584928,A1,17.3961664707778,18.9701726408922,2021-01-16
16.330991745943,A1,15.6073420559134,17.1393353276826,2021-01-17
24.8928863811914,A1,23.9067524363627,25.9502238375275,2021-01-18
21.9046772304481,A1,20.9614812386071,22.7059801185201,2021-01-19
22.0503219447115,A1,20.994629029962,23.1316337338649,2021-01-20
22.9453637032199,A1,21.6961288004971,24.2230697321607,2021-01-21
23.1317108217517,A1,21.5844798443441,25.0647409769913,2021-01-22
18.7203307995401,A1,15.9821176659227,22.4136885474638,2021-01-23
0.0233319337599205,B1,0.0,0.0,2020-03-08
0.0281627746705649,B1,0.0,0.0,2020-03-09
0.0359743472069259,B1,0.0,0.0,2020-03-10
0.0424497297041726,B1,0.0,0.0,2020-03-11
0.0594604567405905,B1,0.0,0.0,2020-03-12
0.0901928276402215,B1,0.0,0.0,2020-03-13
0.1177902911403919,B1,0.0,0.0,2020-03-14
0.1610108997132844,B1,0.0,0.0,2020-03-15
0.2608654091747947,B1,0.0,0.0,2020-03-16
0.380300241901789,B1,0.0,0.0,2020-03-17
0.5238378872574238,B1,0.0,0.0,2020-03-18
0.6536538887498452,B1,0.0,0.0,2020-03-19
0.7626047688622497,B1,0.0,0.0,2020-03-20
0.840977453848767,B1,0.0,0.0,2020-03-21
0.8993586801731497,B1,0.0,0.0,2020-03-22
0.9517270513215176,B1,0.0,0.0,2020-03-23
0.9727463484752789,B1,0.0,0.0,2020-03-24
0.9751617689306008,B1,0.0,0.0,2020-03-25
0.9942795648748528,B1,0.0,0.0,2020-03-26
0.9756242962518328,B1,0.0,0.0,2020-03-27
0.9629818828048272,B1,0.0,0.0,2020-03-28
0.9570718114779752,B1,0.0,0.0,2020-03-29
0.98872923702007,B1,0.0,0.0,2020-03-30
1.0246521923024148,B1,0.0,0.0,2020-03-31
1.0443352994170614,B1,0.0,0.0,2020-04-01
1.0732689529563462,B1,0.0,0.0,2020-04-02
1.149020649789216,B1,0.0,0.0,2020-04-03
1.16783009418598,B1,0.0,0.0,2020-04-04
1.161920022859128,B1,0.0,0.0,2020-04-05
1.223025021186321,B1,0.0,0.0,2020-04-06
1.2853634257034654,B1,0.0,0.0,2020-04-07
1.3749395502487112,B1,0.0,0.0,2020-04-08
1.415487778743375,B1,0.0,0.0,2020-04-09
1.3479587898435168,B1,0.0,0.0,2020-04-10
1.3704170608855548,B1,0.0,0.0,2020-04-11
1.394160130042126,B1,0.0,0.0,2020-04-12
1.4076762062070138,B1,0.0,0.0,2020-04-13
1.4217062016177149,B1,0.0,0.0,2020-04-14
1.4207811469752512,B1,0.0,0.0,2020-04-15
1.469140948006276,B1,0.0,0.0,2020-04-16
1.6173038665742296,B1,0.0,0.0,2020-04-17
1.673064104744965,B1,0.0,0.0,2020-04-18
1.728618775217375,B1,0.0,0.0,2020-04-19
2.078597781616184,B1,0.0,0.0,2020-04-20
2.1494158536892463,B1,0.0,0.0,2020-04-21
2.240225384424444,B1,0.0,0.0,2020-04-22
2.298195475352176,B1,0.0,0.0,2020-04-23
2.365673072327453,B1,0.0,0.0,2020-04-24
2.3678829250844498,B1,0.0,0.0,2020-04-25
2.363309043796712,B1,0.0,0.0,2020-04-26
1.8921478792351445,B1,0.0,0.0,2020-04-27
2.014049524342042,B1,0.0,0.0,2020-04-28
2.1226920529069586,B1,0.0,0.0,2020-04-29
2.342803665888764,B1,0.0,0.0,2020-04-30
2.30456807400026,B1,0.0,0.0,2020-05-01
2.511985881610479,B1,0.0,0.0,2020-05-02
2.666983926147749,B1,0.0,0.0,2020-05-03
3.281014641045394,B1,0.0,0.0,2020-05-04
3.714351349115108,B1,0.0,0.0,2020-05-05
4.111559534204153,B1,0.0,0.0,2020-05-06
4.443499975074917,B1,0.0,0.0,2020-05-07
5.008759753544887,B1,0.0,0.0,2020-05-08
5.2100619221299285,B1,0.0,0.0,2020-05-09
5.312229068197598,B1,0.0,0.0,2020-05-10
5.555158695693511,B1,0.0,0.0,2020-05-11
5.628340796297315,B1,0.0,0.0,2020-05-12
5.599355750833449,B1,0.0,0.0,2020-05-13
5.551098733651587,B1,0.0,0.0,2020-05-14
5.441428366595044,B1,0.0,0.0,2020-05-15
5.393274133262344,B1,0.0,0.0,2020-05-16
5.349025686197826,B1,0.0,0.0,2020-05-17
5.185907717576707,B1,0.0,0.0,2020-05-18
5.051312267098222,B1,0.0,0.0,2020-05-19
5.135389455713266,B1,0.0,0.0,2020-05-20
4.778575323345142,B1,0.0,0.0,2020-05-21
4.964716874178693,B1,0.0,0.0,2020-05-22
4.999457815195667,B1,0.0,0.0,2020-05-23
5.093864780651557,B1,0.0,0.0,2020-05-24
5.260426008219625,B1,0.0,0.0,2020-05-25
5.412957240376991,B1,0.0,0.0,2020-05-26
5.41408786271778,B1,0.0,0.0,2020-05-27
5.766585073421073,B1,0.0,0.0,2020-05-28
5.702961870789395,B1,0.0,0.0,2020-05-29
5.684717737563026,B1,0.0,0.0,2020-05-30
5.664726278900892,B1,0.0,0.0,2020-05-31
5.680811951294845,B1,0.0,0.0,2020-06-01
5.74160859807455,B1,0.0,0.0,2020-06-02
5.82434959665048,B1,0.0,0.0,2020-06-03
5.941214833148408,B1,0.0,0.0,2020-06-04
6.042919451894846,B1,0.0,0.0,2020-06-05
6.063681789425701,B1,0.0,0.0,2020-06-06
6.054071499528993,B1,0.0,0.0,2020-06-07
6.0469794139367705,B1,0.0,0.0,2020-06-08
6.038499746380853,B1,0.0,0.0,2020-06-09
6.09122786100129,B1,0.0,0.0,2020-06-10
6.117334958688602,B1,0.0,0.0,2020-06-11
6.079664677970492,B1,0.0,0.0,2020-06-12
6.089120792093456,B1,0.0,0.0,2020-06-13
6.061780288216192,B1,0.0,0.0,2020-06-14
6.11841418910481,B1,0.0,0.0,2020-06-15
6.112298550079632,B1,0.0,0.0,2020-06-16
6.040966558760756,B1,0.0,0.0,2020-06-17
6.026576819877985,B1,0.0,0.0,2020-06-18
6.065017979464814,B1,0.0,0.0,2020-06-19
6.03454256818809,B1,0.0,0.0,2020-06-20
6.130337115607676,B1,0.0,0.0,2020-06-21
5.88458093225979,B1,0.0,0.0,2020-06-22
5.802508028703418,B1,0.0,0.0,2020-06-23
5.763552949870775,B1,0.0,0.0,2020-06-24
5.694944730554709,B1,0.0,0.0,2020-06-25
5.659175951046108,B1,0.0,0.0,2020-06-26
5.67402821725011,B1,0.0,0.0,2020-06-27
5.579518467945058,B1,0.0,0.0,2020-06-28
5.140066120850166,B1,0.0,0.0,2020-06-29
5.163655014232994,B1,0.0,0.0,2020-06-30
5.153273845467567,B1,0.0,0.0,2020-07-01
5.154507251657519,B1,0.0,0.0,2020-07-02
5.17943233507946,B1,0.0,0.0,2020-07-03
5.080965407581645,B1,0.0,0.0,2020-07-04
5.051672010570291,B1,0.0,0.0,2020-07-05
5.6316812713951006,B1,0.0,0.0,2020-07-06
5.627826877051501,B1,0.0,0.0,2020-07-07
5.661385803803105,B1,0.0,0.0,2020-07-08
5.73657218946558,B1,0.0,0.0,2020-07-09
5.745565776267312,B1,0.0,0.0,2020-07-10
5.853540209812671,B1,0.0,0.0,2020-07-11
5.921994253354994,B1,0.0,0.0,2020-07-12
5.967578890458626,B1,0.0,0.0,2020-07-13
6.076992297892263,B1,0.0,0.0,2020-07-14
6.157163700239127,B1,0.0,0.0,2020-07-15
5.6800924643507065,B1,0.0,0.0,2020-07-16
5.71015674023078,B1,0.0,0.0,2020-07-17
5.729942631194589,B1,0.0,0.0,2020-07-18
5.681171694766914,B1,0.0,0.0,2020-07-19
5.740529367658342,B1,0.0,0.0,2020-07-20
5.682713452504354,B1,0.0,0.0,2020-07-21
5.698079637954169,B1,0.0,0.0,2020-07-22
6.3113908659076765,B1,0.0,0.0,2020-07-23
6.485712274087524,B1,0.0,0.0,2020-07-24
6.685369901085963,B1,0.0,0.0,2020-07-25
6.782397854695501,B1,0.0,0.0,2020-07-26
6.944179633277505,B1,0.0,0.0,2020-07-27
7.209464747966294,B1,0.0,0.0,2020-07-28
7.454450052445459,B1,0.0,0.0,2020-07-29
7.647889256569559,B1,0.0,0.0,2020-07-30
7.838810256389173,B1,0.0,0.0,2020-07-31
7.879409876808418,B1,0.0,0.0,2020-08-01
