Domingo_semana,Indicador,Valor,cod_color
2020-11-08,C5,0.4604585266361624,3
2020-11-08,D1,84.57142857142857,3
2020-11-08,D2,32.39090752601805,1
2020-11-08,D4,-4.601240474268535,1
2020-11-15,A1,7.5580268055873585,3
2020-11-15,A2,1.0135707813136856,4
2020-11-15,B1,11.880153738208216,1
2020-11-15,B2,0.04373591633313898,2
2020-11-15,C3,0.6148239309986891,2
2020-11-15,C4,0.5687788265412707,3
2020-11-15,C5,0.470673173314569,3
2020-11-15,D1,85.44285714285714,4
2020-11-15,D2,32.50218486134371,1
2020-11-15,D4,-2.7062017657948694,1
2020-11-22,A1,7.795035349201151,3
2020-11-22,A2,1.0388900028499528,4
2020-11-22,B1,12.012223642678704,1
2020-11-22,B2,0.044959365709351794,2
2020-11-22,C3,0.6251135983062871,2
2020-11-22,C4,0.5817257134538261,3
2020-11-22,C5,0.4727297312732351,3
2020-11-22,D1,85.70000000000002,4
2020-11-22,D2,31.808132947255647,1
2020-11-22,D4,-2.1174967676837646,1
2020-11-29,A1,8.781907135232784,3
2020-11-29,A2,1.0745479289670359,4
2020-11-29,B1,12.199011263421275,1
2020-11-29,B2,0.045713462671291914,2
2020-11-29,C3,0.6179355402553554,2
2020-11-29,C4,0.578608856324254,3
2020-11-29,C5,0.4634905795905643,3
2020-11-29,D1,86.48285714285716,4
2020-11-29,D2,31.85050808757765,1
2020-11-29,D4,-1.6695680078934756,1
2020-12-06,A1,9.710687692228742,3
2020-12-06,A2,1.108065052817237,4
2020-12-06,B1,12.107996164987755,1
2020-12-06,B2,0.051375695310711254,3
2020-12-06,C3,0.6147410039477011,2
2020-12-06,C4,0.5624327145462612,3
2020-12-06,C5,0.44349773196445874,3
2020-12-06,D1,86.47857142857144,4
2020-12-06,D2,30.99963117190186,1
2020-12-06,D4,-0.9670401351039196,1
2020-12-13,A1,11.125966232422055,4
2020-12-13,A2,1.13628895702923,4
2020-12-13,B1,13.904907466270194,1
2020-12-13,B2,0.05243238633696753,3
2020-12-13,C3,0.6016852743450117,2
2020-12-13,C4,0.5765702302570459,3
2020-12-13,C5,0.45221594174387986,3
2020-12-13,D1,85.6542857142857,4
2020-12-13,D2,29.99157289698598,1
2020-12-13,D4,4.232569037755628,1
2020-12-20,A1,12.463936634638006,4
2020-12-20,A2,1.1071499662393829,4
2020-12-20,B1,13.958582660643632,1
2020-12-20,B2,0.05933355761259638,3
2020-12-20,C3,0.5516058540156171,3
2020-12-20,C4,0.5780726267120538,3
2020-12-20,C5,0.4448442991402084,3
2020-12-20,D1,86.58571428571429,4
2020-12-20,D2,31.920895886695835,1
2020-12-20,D4,4.40505672975529,1
2020-12-27,A1,16.284063577096727,4
2020-12-27,A2,1.2096302179480571,4
2020-12-27,B1,12.332901910362647,1
2020-12-27,B2,0.08318283776125544,3
2020-12-27,C3,0.5575255378230753,3
2020-12-27,C4,0.5765160860551501,3
2020-12-27,C5,0.4336248627452558,3
2020-12-27,D1,86.95142857142858,4
2020-12-27,D2,35.00449298052367,1
2020-12-27,D4,5.14994183924469,1
2021-01-03,A1,21.504914132536953,4
2021-01-03,A2,1.2553503809312645,4
2021-01-03,B1,15.29270968107126,1
2021-01-03,B2,0.08692156572443184,3
2021-01-03,C3,0.507504174572367,3
2021-01-03,C4,0.5708954728628381,3
2021-01-03,C5,0.4078911123931252,3
2021-01-03,D1,88.73857142857142,4
2021-01-03,D2,39.036138938537306,1
2021-01-03,D4,10.283136503017797,2
2021-01-10,A1,21.430909761139883,4
2021-01-10,A2,1.1071216218878814,4
2021-01-10,B1,18.92732278834669,1
2021-01-10,B2,0.08017884142391705,3
2021-01-10,C3,0.46742764171052414,3
2021-01-10,C4,0.5630498938931018,3
2021-01-10,D1,91.65142857142857,4
2021-01-10,D2,46.05039319665756,1
2021-01-10,D4,12.443656759997918,2
2021-01-17,A1,21.797205703593242,4
2021-01-17,A2,1.0452975634371244,4
2021-01-17,B1,19.229911098578008,1
2021-01-17,B2,0.08179410426068678,3
2021-01-17,C3,0.5233608308577236,3
2021-01-17,D1,91.69285714285715,4
2021-01-17,D2,50.0831250335457,2
2021-01-17,D4,15.829023911819046,3
2021-01-24,A1,21.741096734505728,4
2021-01-24,A2,1.0007397229503858,4
2021-01-24,B1,18.536878759426347,1
2021-01-24,B2,0.0821961077097052,3
2021-01-24,D1,92.13333333333333,4
2021-01-24,D2,52.66889074228524,2
2021-01-24,D4,14.82819909991376,2
