fecha,Estimado,Indicador,Inferior,Superior,Domingo_semana
2020-12-09,86.56,D1,0.0,0.0,2020-12-06
2020-12-10,86.56,D1,0.0,0.0,2020-12-06
2020-12-11,86.31,D1,0.0,0.0,2020-12-06
2020-12-12,86.43,D1,0.0,0.0,2020-12-06
2020-12-13,85.07,D1,0.0,0.0,2020-12-13
2020-12-14,85.63,D1,0.0,0.0,2020-12-13
2020-12-15,85.4,D1,0.0,0.0,2020-12-13
2020-12-16,85.73,D1,0.0,0.0,2020-12-13
2020-12-17,86.46,D1,0.0,0.0,2020-12-13
2020-12-18,85.99,D1,0.0,0.0,2020-12-13
2020-12-19,85.3,D1,0.0,0.0,2020-12-13
2020-12-20,85.02,D1,0.0,0.0,2020-12-20
2020-12-21,84.86,D1,0.0,0.0,2020-12-20
2020-12-22,86.76,D1,0.0,0.0,2020-12-20
2020-12-23,86.94,D1,0.0,0.0,2020-12-20
2020-12-24,87.3,D1,0.0,0.0,2020-12-20
2020-12-25,88.0,D1,0.0,0.0,2020-12-20
2020-12-26,87.22,D1,0.0,0.0,2020-12-20
2020-12-27,86.51,D1,0.0,0.0,2020-12-27
2020-12-28,87.38,D1,0.0,0.0,2020-12-27
2020-12-29,87.34,D1,0.0,0.0,2020-12-27
2020-04-14,24.451612903225808,D2,0.0,0.0,2020-04-12
2020-04-15,24.888035828534868,D2,0.0,0.0,2020-04-12
2020-04-16,24.27307206068268,D2,0.0,0.0,2020-04-12
2020-04-17,24.002493765586035,D2,0.0,0.0,2020-04-12
2020-04-18,22.12661339889367,D2,0.0,0.0,2020-04-12
2020-04-19,22.92562999385372,D2,0.0,0.0,2020-04-19
2020-04-20,23.25724861196792,D2,0.0,0.0,2020-04-19
2020-04-21,24.28748451053284,D2,0.0,0.0,2020-04-19
2020-04-22,24.64484249536751,D2,0.0,0.0,2020-04-19
2020-04-23,25.33908754623921,D2,0.0,0.0,2020-04-19
2020-04-24,25.53846153846154,D2,0.0,0.0,2020-04-19
2020-04-25,25.644171779141104,D2,0.0,0.0,2020-04-19
2020-04-26,24.383078730904817,D2,0.0,0.0,2020-04-26
2020-04-27,25.029377203290245,D2,0.0,0.0,2020-04-26
2020-04-28,25.176470588235293,D2,0.0,0.0,2020-04-26
2020-04-29,24.516129032258064,D2,0.0,0.0,2020-04-26
2020-04-30,24.53161592505855,D2,0.0,0.0,2020-04-26
2020-05-01,25.029239766081872,D2,0.0,0.0,2020-04-26
2020-05-02,23.28767123287671,D2,0.0,0.0,2020-04-26
2020-05-03,24.6027397260274,D2,0.0,0.0,2020-05-03
2020-05-04,25.42465753424657,D2,0.0,0.0,2020-05-03
2020-05-05,25.753424657534246,D2,0.0,0.0,2020-05-03
2020-05-06,26.63013698630137,D2,0.0,0.0,2020-05-03
2020-05-07,27.013698630136982,D2,0.0,0.0,2020-05-03
2020-05-08,27.83561643835617,D2,0.0,0.0,2020-05-03
2020-05-09,29.80821917808219,D2,0.0,0.0,2020-05-03
2020-05-10,30.95890410958904,D2,0.0,0.0,2020-05-10
2020-05-11,30.02092050209205,D2,0.0,0.0,2020-05-10
2020-05-12,31.589958158995817,D2,0.0,0.0,2020-05-10
2020-05-13,33.57740585774059,D2,0.0,0.0,2020-05-10
2020-05-14,34.67573221757322,D2,0.0,0.0,2020-05-10
2020-05-15,37.18619246861925,D2,0.0,0.0,2020-05-10
2020-05-16,39.27824267782427,D2,0.0,0.0,2020-05-10
2020-05-17,36.10328638497653,D2,0.0,0.0,2020-05-17
2020-05-18,37.88732394366197,D2,0.0,0.0,2020-05-17
2020-05-19,41.12676056338028,D2,0.0,0.0,2020-05-17
2020-05-20,42.44131455399061,D2,0.0,0.0,2020-05-17
2020-05-21,44.27230046948357,D2,0.0,0.0,2020-05-17
2020-05-22,45.29168580615526,D2,0.0,0.0,2020-05-17
2020-05-23,47.2,D2,0.0,0.0,2020-05-17
2020-05-24,47.02329594477998,D2,0.0,0.0,2020-05-24
2020-05-25,48.35960801022582,D2,0.0,0.0,2020-05-24
2020-05-26,50.71729957805907,D2,0.0,0.0,2020-05-24
2020-05-27,51.75837815473728,D2,0.0,0.0,2020-05-24
2020-05-28,51.99677289229528,D2,0.0,0.0,2020-05-24
2020-05-29,53.61397934868943,D2,0.0,0.0,2020-05-24
2020-05-30,53.89150943396226,D2,0.0,0.0,2020-05-24
2020-05-31,53.68788819875776,D2,0.0,0.0,2020-05-31
2020-06-01,55.52995391705069,D2,0.0,0.0,2020-05-31
2020-06-02,52.87900874635569,D2,0.0,0.0,2020-05-31
2020-06-03,53.75364431486881,D2,0.0,0.0,2020-05-31
2020-06-04,54.618473895582326,D2,0.0,0.0,2020-05-31
2020-06-05,54.96928080954102,D2,0.0,0.0,2020-05-31
2020-06-06,54.93871665465032,D2,0.0,0.0,2020-05-31
2020-06-07,55.18951470067304,D2,0.0,0.0,2020-06-07
2020-06-08,55.3184044786564,D2,0.0,0.0,2020-06-07
2020-06-09,54.26703372333104,D2,0.0,0.0,2020-06-07
2020-06-10,55.34284719805082,D2,0.0,0.0,2020-06-07
2020-06-11,56.219596942321054,D2,0.0,0.0,2020-06-07
2020-06-12,57.52706950750961,D2,0.0,0.0,2020-06-07
2020-06-13,57.22183828610919,D2,0.0,0.0,2020-06-07
2020-06-14,59.17874396135266,D2,0.0,0.0,2020-06-14
2020-06-15,57.109711634073584,D2,0.0,0.0,2020-06-14
2020-06-16,57.2992700729927,D2,0.0,0.0,2020-06-14
2020-06-17,59.5222295952223,D2,0.0,0.0,2020-06-14
2020-06-18,61.21433311214333,D2,0.0,0.0,2020-06-14
2020-06-19,63.40411413404114,D2,0.0,0.0,2020-06-14
2020-06-20,64.73125414731254,D2,0.0,0.0,2020-06-14
2020-06-21,66.13651424784625,D2,0.0,0.0,2020-06-21
2020-06-22,66.73293571901922,D2,0.0,0.0,2020-06-21
2020-06-23,66.47915287888816,D2,0.0,0.0,2020-06-21
2020-06-24,67.68111147866358,D2,0.0,0.0,2020-06-21
2020-06-25,68.37775584073708,D2,0.0,0.0,2020-06-21
2020-06-26,68.48325673013788,D2,0.0,0.0,2020-06-21
2020-06-27,68.75,D2,0.0,0.0,2020-06-21
2020-06-28,69.12337662337663,D2,0.0,0.0,2020-06-28
2020-06-29,67.2674605728999,D2,0.0,0.0,2020-06-28
2020-06-30,67.6300578034682,D2,0.0,0.0,2020-06-28
2020-07-01,66.89232753062541,D2,0.0,0.0,2020-06-28
2020-07-02,67.27564102564102,D2,0.0,0.0,2020-06-28
2020-07-03,67.20893141945774,D2,0.0,0.0,2020-06-28
2020-07-04,66.08335984727967,D2,0.0,0.0,2020-06-28
2020-07-05,65.44881889763779,D2,0.0,0.0,2020-07-05
2020-07-06,65.26813880126183,D2,0.0,0.0,2020-07-05
2020-07-07,64.77987421383648,D2,0.0,0.0,2020-07-05
2020-07-08,64.55974842767296,D2,0.0,0.0,2020-07-05
2020-07-09,62.46875,D2,0.0,0.0,2020-07-05
2020-07-10,61.87810945273632,D2,0.0,0.0,2020-07-05
2020-07-11,62.822124450031424,D2,0.0,0.0,2020-07-05
2020-07-12,62.6570351758794,D2,0.0,0.0,2020-07-12
2020-07-13,60.87641866330391,D2,0.0,0.0,2020-07-12
2020-07-14,60.391043834752445,D2,0.0,0.0,2020-07-12
2020-07-15,59.24290220820189,D2,0.0,0.0,2020-07-12
2020-07-16,57.51737207833228,D2,0.0,0.0,2020-07-12
2020-07-17,56.83544303797469,D2,0.0,0.0,2020-07-12
2020-07-18,56.83476054551221,D2,0.0,0.0,2020-07-12
2020-07-19,56.14258434118396,D2,0.0,0.0,2020-07-19
2020-07-20,55.89923469387755,D2,0.0,0.0,2020-07-19
2020-07-21,55.19003513254551,D2,0.0,0.0,2020-07-19
2020-07-22,54.05059237912264,D2,0.0,0.0,2020-07-19
2020-07-23,53.74959768265207,D2,0.0,0.0,2020-07-19
2020-07-24,52.7571751048049,D2,0.0,0.0,2020-07-19
2020-07-25,51.93298969072165,D2,0.0,0.0,2020-07-19
2020-07-26,51.60453808752026,D2,0.0,0.0,2020-07-26
2020-07-27,50.50341019811627,D2,0.0,0.0,2020-07-26
