Domingo_semana,region,0,0.0275,0.975
2020-03-29,11,-0.0,-0.4,0.3
2020-03-29,12,3.9,-3.2,9.7
2020-03-29,13,41.6,23.0,59.4
2020-03-29,14,-0.8,-3.8,2.1
2020-03-29,15,5.7,2.6,9.2
2020-03-29,16,-8.7,-15.6,-2.0
2020-04-05,1,1.8,-0.4,4.4
2020-04-05,2,5.6,1.2,10.4
2020-04-05,3,0.4,-0.6,1.4
2020-04-05,4,-0.1,-1.7,1.7
2020-04-05,5,-0.0,-4.6,4.0
2020-04-05,6,0.3,-1.3,2.0
2020-04-05,7,3.1,-0.6,7.6
2020-04-05,8,-5.6,-10.4,-0.9
2020-04-05,9,-6.0,-14.2,2.0
2020-04-05,10,-6.5,-10.8,-2.4
2020-04-05,11,-0.0,-0.4,0.3
2020-04-05,12,1.6,-4.6,7.9
2020-04-05,13,50.4,28.6,68.5
2020-04-05,14,-1.6,-3.9,1.6
2020-04-05,15,0.6,-2.9,5.0
2020-04-05,16,-11.4,-16.6,-6.3
2020-04-12,1,2.7,-0.9,6.4
2020-04-12,2,7.8,2.2,13.9
2020-04-12,3,0.6,-0.6,2.0
2020-04-12,4,0.4,-1.4,2.4
2020-04-12,5,1.6,-3.0,6.9
2020-04-12,6,1.1,-0.8,3.0
2020-04-12,7,10.3,4.7,16.0
2020-04-12,8,-0.3,-5.2,4.4
2020-04-12,9,-0.5,-7.4,7.7
2020-04-12,10,-3.2,-7.1,1.1
2020-04-12,11,-0.0,-0.3,0.3
2020-04-12,12,-4.5,-10.5,1.9
2020-04-12,13,123.3,96.1,153.2
2020-04-12,14,-1.2,-3.6,0.7
2020-04-12,15,-1.3,-5.6,2.2
2020-04-12,16,-2.1,-6.2,1.9
2020-04-19,1,4.8,0.2,8.7
2020-04-19,2,12.6,5.2,19.6
2020-04-19,3,1.9,0.1,4.0
2020-04-19,4,0.5,-1.3,2.6
2020-04-19,5,8.6,2.6,15.3
2020-04-19,6,2.7,0.3,5.7
2020-04-19,7,-12.8,-19.1,-7.1
2020-04-19,8,-4.3,-8.9,0.4
2020-04-19,9,-9.0,-15.4,-2.6
2020-04-19,10,-1.1,-4.4,2.1
2020-04-19,11,0.0,-0.3,0.3
2020-04-19,12,-6.3,-11.2,-1.6
2020-04-19,13,340.9,306.2,379.4
2020-04-19,14,-0.6,-2.4,1.1
2020-04-19,15,1.0,-2.9,5.0
2020-04-19,16,-2.2,-5.5,1.4
2020-04-26,1,18.7,11.6,26.7
2020-04-26,2,22.4,14.1,31.6
2020-04-26,3,2.6,0.1,5.0
2020-04-26,4,5.2,2.4,8.6
2020-04-26,5,29.8,21.5,39.7
2020-04-26,6,5.0,1.7,8.7
2020-04-26,7,-0.1,-3.9,3.0
2020-04-26,8,3.0,-1.4,8.4
2020-04-26,9,-3.8,-9.0,1.8
2020-04-26,10,1.9,-1.7,4.6
2020-04-26,11,0.0,-0.3,0.4
2020-04-26,12,2.9,-2.6,8.3
2020-04-26,13,1040.7,990.5,1090.3
2020-04-26,14,-0.4,-1.9,1.4
2020-04-26,15,-1.6,-5.1,1.9
2020-04-26,16,-0.5,-3.9,3.0
2020-05-03,1,26.8,17.6,36.3
2020-05-03,2,14.5,3.4,25.9
2020-05-03,3,0.8,-2.2,3.6
2020-05-03,4,17.0,11.5,23.3
2020-05-03,5,37.1,25.2,49.6
2020-05-03,6,19.5,13.2,25.1
2020-05-03,7,9.0,5.0,13.6
2020-05-03,8,15.6,10.1,21.2
2020-05-03,9,5.3,-0.1,10.9
2020-05-03,10,3.0,-0.6,6.4
2020-05-03,11,0.1,-0.3,0.4
2020-05-03,12,-3.3,-8.6,2.1
2020-05-03,13,1520.7,1446.1,1595.6
2020-05-03,14,0.5,-1.4,2.2
2020-05-03,15,-0.2,-3.5,3.7
2020-05-03,16,5.4,2.1,9.1
2020-05-10,1,39.7,26.8,51.9
2020-05-10,2,20.2,8.8,31.5
2020-05-10,3,-2.4,-5.1,0.3
2020-05-10,4,4.7,-2.8,12.0
2020-05-10,5,48.6,35.0,63.6
2020-05-10,6,23.0,14.2,32.3
2020-05-10,7,17.7,11.1,25.3
2020-05-10,8,9.6,1.8,17.7
2020-05-10,9,5.6,-1.4,12.2
2020-05-10,10,1.8,-2.9,6.7
2020-05-10,11,0.1,-0.4,0.6
2020-05-10,12,-4.2,-8.5,-0.9
2020-05-10,13,817.9,743.9,906.3
2020-05-10,14,3.7,1.4,6.4
2020-05-10,15,4.7,0.4,9.0
2020-05-10,16,12.8,7.1,19.3
2020-05-17,1,28.3,13.7,41.7
2020-05-17,2,-0.9,-13.2,16.3
2020-05-17,3,1.8,-0.7,4.9
2020-05-17,4,5.0,-3.1,12.6
2020-05-17,5,33.9,19.4,50.8
2020-05-17,6,16.7,6.8,26.9
2020-05-17,7,34.5,24.3,44.9
2020-05-17,8,33.7,24.4,44.3
2020-05-17,9,14.5,6.8,22.3
2020-05-17,10,6.0,0.8,12.0
2020-05-17,11,0.3,-0.3,1.1
2020-05-17,12,-1.0,-4.6,3.1
2020-05-17,13,404.7,311.6,507.4
2020-05-17,14,5.3,1.1,9.4
2020-05-17,15,8.1,2.8,12.6
2020-05-17,16,0.0,-7.2,6.6
2020-05-24,1,-7.3,-20.5,9.2
2020-05-24,2,29.8,17.6,43.6
2020-05-24,3,5.7,2.4,9.7
2020-05-24,4,26.8,18.2,38.7
2020-05-24,5,47.6,25.7,65.6
2020-05-24,6,3.1,-8.2,14.6
2020-05-24,7,33.7,22.6,46.6
2020-05-24,8,25.3,13.0,37.3
2020-05-24,9,-0.4,-7.4,9.0
2020-05-24,10,3.5,-1.6,9.0
2020-05-24,11,0.1,-0.9,1.1
2020-05-24,12,-2.6,-5.9,0.7
2020-05-24,13,-307.0,-411.6,-217.2
2020-05-24,14,-1.8,-6.1,3.1
2020-05-24,15,7.1,1.4,14.3
2020-05-24,16,4.5,-2.3,11.3
2020-05-31,1,-4.2,-17.4,15.0
2020-05-31,2,63.2,45.9,77.9
2020-05-31,3,11.3,6.7,16.6
2020-05-31,4,6.0,-7.2,15.6
2020-05-31,5,60.3,36.4,85.4
2020-05-31,6,32.1,20.2,43.5
2020-05-31,7,28.6,12.7,43.1
2020-05-31,8,6.1,-7.1,19.2
2020-05-31,9,2.0,-6.8,10.2
2020-05-31,10,0.9,-5.4,7.1
2020-05-31,11,-0.1,-1.1,0.9
2020-05-31,12,0.8,-1.6,3.4
2020-05-31,13,-354.3,-445.8,-263.7
2020-05-31,14,0.7,-3.6,5.0
2020-05-31,15,10.2,2.6,18.6
2020-05-31,16,9.8,1.8,17.6
2020-06-07,1,-6.5,-23.1,8.4
2020-06-07,2,42.2,23.8,62.4
2020-06-07,3,7.1,0.1,14.7
2020-06-07,4,6.2,-4.4,18.7
2020-06-07,5,-22.9,-47.3,-0.4
2020-06-07,6,55.9,41.8,71.4
2020-06-07,7,12.8,-3.7,32.4
2020-06-07,8,56.0,39.6,71.7
2020-06-07,9,-2.0,-11.6,5.6
2020-06-07,10,4.9,-1.4,12.0
2020-06-07,11,0.2,-0.9,1.3
2020-06-07,12,9.7,5.9,14.4
2020-06-07,13,-798.9,-873.6,-710.4
2020-06-07,14,3.7,-1.4,8.3
2020-06-07,15,1.0,-6.9,9.3
2020-06-07,16,2.2,-7.0,10.0
2020-06-14,1,-15.8,-28.8,1.3
2020-06-14,2,14.4,-7.7,36.2
2020-06-14,3,6.2,-1.2,12.7
2020-06-14,4,-0.1,-11.5,10.5
2020-06-14,5,2.6,-19.6,28.0
2020-06-14,6,83.5,62.4,103.0
2020-06-14,7,11.5,-6.8,31.0
2020-06-14,8,46.3,27.3,63.9
2020-06-14,9,-10.7,-17.9,-3.0
2020-06-14,10,6.2,-0.7,14.3
2020-06-14,11,0.3,-0.8,1.6
2020-06-14,12,-0.9,-6.1,5.0
2020-06-14,13,-512.7,-578.1,-429.3
2020-06-14,14,-3.8,-8.3,1.4
2020-06-14,15,2.9,-5.4,10.7
2020-06-14,16,0.1,-9.5,8.9
2020-06-21,1,-11.5,-24.6,3.0
2020-06-21,2,-4.9,-27.9,17.9
2020-06-21,3,-1.7,-9.3,6.0
2020-06-21,4,9.8,-2.3,21.6
2020-06-21,5,-28.2,-47.9,-7.1
2020-06-21,6,-17.2,-39.0,6.7
2020-06-21,7,-21.3,-36.4,-6.1
2020-06-21,8,-34.4,-52.6,-13.0
2020-06-21,9,1.7,-5.6,10.2
2020-06-21,10,2.9,-5.9,11.6
2020-06-21,11,0.2,-1.2,1.4
2020-06-21,12,-2.1,-7.8,2.6
2020-06-21,13,-683.1,-750.7,-620.8
2020-06-21,14,-1.4,-6.0,2.4
2020-06-21,15,6.3,-3.3,16.4
2020-06-21,16,-9.9,-18.6,-2.0
2020-06-28,1,2.5,-11.9,18.9
2020-06-28,2,-1.0,-26.9,22.0
2020-06-28,3,6.9,-2.3,16.9
2020-06-28,4,1.9,-10.2,16.2
2020-06-28,5,-19.9,-40.9,0.0
2020-06-28,6,-40.6,-59.9,-20.1
2020-06-28,7,-14.9,-31.6,0.9
2020-06-28,8,-32.7,-50.6,-19.4
2020-06-28,9,-4.3,-11.6,3.3
2020-06-28,10,13.8,3.9,22.9
2020-06-28,11,-0.3,-1.4,0.9
2020-06-28,12,-4.0,-8.6,0.4
2020-06-28,13,-427.2,-490.8,-360.4
2020-06-28,14,-2.2,-5.9,1.4
2020-06-28,15,12.9,3.1,23.4
2020-06-28,16,9.0,1.1,18.7
2020-07-05,1,-12.5,-26.3,-1.1
2020-07-05,2,-54.1,-74.6,-30.7
2020-07-05,3,4.0,-4.6,12.7
2020-07-05,4,24.0,9.8,37.0
2020-07-05,5,-33.4,-54.1,-13.6
2020-07-05,6,-37.7,-56.6,-20.4
2020-07-05,7,-10.4,-25.2,3.9
2020-07-05,8,-0.5,-17.4,14.6
2020-07-05,9,-5.3,-12.2,0.7
2020-07-05,10,10.0,0.4,19.6
2020-07-05,11,0.5,-0.7,1.9
2020-07-05,12,2.3,-1.6,6.4
2020-07-05,13,-293.0,-342.7,-240.2
2020-07-05,14,1.6,-1.5,5.1
2020-07-05,15,30.3,19.9,43.6
2020-07-05,16,7.6,-2.6,16.8
2020-07-12,1,-1.1,-13.0,10.7
2020-07-12,2,-35.2,-54.2,-15.4
2020-07-12,3,9.8,1.6,20.4
2020-07-12,4,5.0,-8.9,19.0
2020-07-12,5,-0.5,-21.2,16.6
2020-07-12,6,-25.6,-41.2,-10.1
2020-07-12,7,-0.8,-14.9,14.1
2020-07-12,8,22.5,4.6,37.6
2020-07-12,9,3.5,-1.8,9.4
2020-07-12,10,8.7,-1.3,19.3
2020-07-12,11,-0.3,-1.7,1.3
2020-07-12,12,-0.5,-4.8,3.7
2020-07-12,13,-265.7,-313.6,-219.0
2020-07-12,14,0.5,-3.4,4.4
2020-07-12,15,16.6,4.7,29.3
2020-07-12,16,-14.0,-23.7,-4.4
2020-07-19,1,13.4,0.6,26.0
2020-07-19,2,-18.3,-36.0,0.1
2020-07-19,3,35.6,24.4,46.0
2020-07-19,4,8.1,-6.9,23.4
2020-07-19,5,-12.8,-28.7,8.6
2020-07-19,6,-30.8,-46.2,-15.8
2020-07-19,7,-3.2,-18.5,9.0
2020-07-19,8,4.8,-12.0,25.9
2020-07-19,9,11.9,5.4,19.6
2020-07-19,10,30.6,17.7,43.7
2020-07-19,11,-0.2,-1.4,1.0
2020-07-19,12,5.6,0.5,10.6
2020-07-19,13,-123.7,-163.0,-81.9
2020-07-19,14,-1.9,-5.9,1.6
2020-07-19,15,-2.4,-17.4,14.3
2020-07-19,16,-5.2,-14.5,1.6
2020-07-26,1,-11.5,-23.4,1.0
2020-07-26,2,1.6,-15.2,16.9
2020-07-26,3,21.1,8.7,33.3
2020-07-26,4,-0.1,-13.6,15.0
2020-07-26,5,-14.0,-33.7,4.6
2020-07-26,6,12.2,-1.6,27.9
2020-07-26,7,-22.8,-34.6,-10.6
2020-07-26,8,-15.8,-34.8,1.3
2020-07-26,9,-3.2,-10.8,4.7
2020-07-26,10,8.0,-6.0,23.9
2020-07-26,11,0.2,-0.9,1.7
2020-07-26,12,9.0,3.2,15.3
2020-07-26,13,-76.9,-115.8,-39.5
2020-07-26,14,0.0,-3.4,3.1
2020-07-26,15,-19.2,-32.7,-3.5
2020-07-26,16,-2.5,-9.2,5.0
2020-08-02,1,-8.7,-18.4,3.4
2020-08-02,2,-15.3,-29.7,0.3
2020-08-02,3,5.3,-10.2,19.7
2020-08-02,4,-3.6,-18.7,11.3
2020-08-02,5,19.9,2.6,36.6
2020-08-02,6,-3.1,-18.5,10.6
2020-08-02,7,14.7,1.0,27.9
2020-08-02,8,25.1,7.5,43.2
2020-08-02,9,-1.0,-8.7,7.6
2020-08-02,10,-15.5,-32.4,0.2
2020-08-02,11,0.0,-1.4,1.7
2020-08-02,12,13.3,6.1,21.3
2020-08-02,13,-84.2,-120.2,-47.0
2020-08-02,14,0.9,-2.7,4.6
2020-08-02,15,0.1,-12.9,14.0
2020-08-02,16,3.9,-3.7,12.2
2020-08-09,1,1.1,-9.8,12.0
2020-08-09,2,-17.4,-31.0,-1.3
2020-08-09,3,-28.5,-42.4,-16.8
2020-08-09,4,-5.9,-20.0,7.2
2020-08-09,5,5.1,-11.7,25.5
2020-08-09,6,-15.8,-30.2,-1.4
2020-08-09,7,-12.4,-25.7,1.9
2020-08-09,8,10.2,-6.6,30.3
2020-08-09,9,5.2,-4.4,12.9
2020-08-09,10,-9.0,-20.7,4.3
2020-08-09,11,-0.2,-1.7,1.1
2020-08-09,12,16.1,7.5,25.7
2020-08-09,13,-64.4,-101.7,-28.8
2020-08-09,14,-0.6,-4.0,2.9
2020-08-09,15,-20.9,-33.0,-7.7
2020-08-09,16,2.1,-6.2,9.6
2020-08-16,1,-13.4,-23.5,-2.8
2020-08-16,2,-15.0,-27.2,0.2
2020-08-16,3,-23.7,-34.8,-9.9
2020-08-16,4,10.4,-6.6,24.9
2020-08-16,5,6.5,-10.4,22.9
2020-08-16,6,9.0,-4.0,21.6
2020-08-16,7,4.5,-9.3,18.7
2020-08-16,8,49.2,28.1,74.7
2020-08-16,9,1.6,-5.6,10.9
2020-08-16,10,-7.5,-20.9,4.7
2020-08-16,11,0.5,-0.9,2.0
2020-08-16,12,37.9,26.7,49.7
2020-08-16,13,-5.9,-35.8,23.9
2020-08-16,14,0.1,-3.3,3.3
2020-08-16,15,-5.9,-16.7,5.0
2020-08-16,16,20.5,10.1,30.2
2020-08-23,1,-6.4,-17.4,3.3
2020-08-23,2,-1.8,-14.8,10.1
2020-08-23,3,-15.4,-26.2,-5.6
2020-08-23,4,-24.4,-40.0,-10.0
2020-08-23,5,3.3,-13.1,23.2
2020-08-23,6,18.3,5.0,33.3
2020-08-23,7,9.9,-3.9,22.0
2020-08-23,8,22.3,0.2,44.6
2020-08-23,9,11.7,2.3,22.0
2020-08-23,10,2.6,-9.1,14.2
2020-08-23,11,0.7,-1.2,2.3
2020-08-23,12,38.5,23.5,56.3
2020-08-23,13,6.0,-22.7,40.3
2020-08-23,14,3.3,-0.4,7.4
2020-08-23,15,-1.1,-10.3,9.6
2020-08-23,16,9.7,-0.2,21.6
2020-08-30,1,-9.3,-18.1,-1.0
2020-08-30,2,-14.9,-25.0,-2.4
2020-08-30,3,-2.9,-12.4,5.9
2020-08-30,4,-16.0,-27.8,-2.0
2020-08-30,5,-6.3,-25.9,9.7
2020-08-30,6,-1.0,-17.4,13.0
2020-08-30,7,49.2,35.2,64.9
2020-08-30,8,-23.7,-46.0,-2.1
2020-08-30,9,17.1,5.0,28.6
2020-08-30,10,-1.0,-14.9,12.3
2020-08-30,11,0.3,-1.7,2.4
2020-08-30,12,42.1,22.6,62.1
2020-08-30,13,-10.8,-39.2,20.9
2020-08-30,14,9.0,4.2,14.0
2020-08-30,15,-7.2,-17.3,4.1
2020-08-30,16,1.6,-10.1,12.0
2020-09-06,1,-3.6,-11.3,5.3
2020-09-06,2,-12.8,-24.7,-2.6
2020-09-06,3,-0.4,-9.2,9.6
2020-09-06,4,-12.8,-22.7,-1.6
2020-09-06,5,-20.8,-39.7,-2.0
2020-09-06,6,-23.0,-35.5,-8.8
2020-09-06,7,1.7,-15.4,19.6
2020-09-06,8,-38.6,-57.3,-17.1
2020-09-06,9,7.4,-4.9,21.0
2020-09-06,10,2.5,-8.2,15.3
2020-09-06,11,4.3,1.7,7.3
2020-09-06,12,-0.1,-17.3,17.6
2020-09-06,13,-97.0,-127.2,-65.3
2020-09-06,14,7.2,2.0,13.4
2020-09-06,15,-4.2,-14.9,5.7
2020-09-06,16,5.3,-6.2,18.0
2020-09-13,1,-10.6,-17.6,-3.4
2020-09-13,2,-7.6,-17.7,1.9
2020-09-13,3,-4.5,-13.4,4.9
2020-09-13,4,-29.2,-39.8,-18.8
2020-09-13,5,-51.7,-67.7,-36.9
2020-09-13,6,-7.5,-21.3,7.9
2020-09-13,7,-13.4,-30.1,1.6
2020-09-13,8,-23.6,-44.8,-3.8
2020-09-13,9,7.3,-4.3,19.6
2020-09-13,10,16.6,4.0,27.7
2020-09-13,11,8.2,3.2,13.0
2020-09-13,12,4.6,-12.4,26.6
2020-09-13,13,-51.2,-77.0,-23.7
2020-09-13,14,-5.2,-12.2,1.3
2020-09-13,15,-3.4,-12.3,6.4
2020-09-13,16,-25.1,-34.8,-15.6
2020-09-20,1,2.0,-3.9,8.3
2020-09-20,2,6.5,-2.4,15.9
2020-09-20,3,-3.8,-13.0,5.0
2020-09-20,4,4.7,-5.0,14.4
2020-09-20,5,5.9,-6.5,18.0
2020-09-20,6,-7.7,-19.7,3.2
2020-09-20,7,-3.6,-19.6,13.4
2020-09-20,8,20.0,0.5,41.3
2020-09-20,9,28.2,15.3,43.0
2020-09-20,10,29.6,15.6,43.4
2020-09-20,11,14.6,8.7,21.6
2020-09-20,12,30.9,12.5,52.9
2020-09-20,13,29.0,-1.3,58.3
2020-09-20,14,27.2,18.4,35.2
2020-09-20,15,15.0,5.5,25.6
2020-09-20,16,-3.9,-13.6,5.0
2020-09-27,1,2.1,-4.5,9.6
2020-09-27,2,-2.4,-11.5,6.2
2020-09-27,3,-7.0,-15.1,0.7
2020-09-27,4,-13.9,-22.5,-6.0
2020-09-27,5,-2.5,-16.7,11.6
2020-09-27,6,3.7,-8.4,14.1
2020-09-27,7,-27.8,-41.3,-11.8
2020-09-27,8,-29.5,-50.2,-11.9
2020-09-27,9,29.8,14.7,45.9
2020-09-27,10,30.2,14.6,46.7
2020-09-27,11,-7.3,-14.8,0.1
2020-09-27,12,-32.9,-54.4,-11.3
2020-09-27,13,-54.9,-82.6,-26.5
2020-09-27,14,-1.0,-10.2,9.3
2020-09-27,15,-1.7,-10.4,9.4
2020-09-27,16,-5.1,-13.2,3.4
2020-10-04,1,-3.4,-10.6,2.4
2020-10-04,2,-2.2,-10.7,8.6
2020-10-04,3,-3.6,-10.6,3.0
2020-10-04,4,-7.2,-14.1,0.6
2020-10-04,5,-18.4,-31.6,-4.0
2020-10-04,6,-0.9,-13.2,10.9
2020-10-04,7,-2.1,-18.1,15.6
2020-10-04,8,28.2,11.3,49.9
2020-10-04,9,17.2,0.5,33.7
2020-10-04,10,22.0,-0.4,39.4
2020-10-04,11,-3.4,-9.3,3.9
2020-10-04,12,-60.7,-75.9,-45.9
2020-10-04,13,-6.8,-33.6,15.7
2020-10-04,14,-5.3,-14.0,4.4
2020-10-04,15,-10.0,-18.2,-0.3
2020-10-04,16,-1.6,-10.1,6.9
2020-10-11,1,3.0,-3.3,9.7
2020-10-11,2,-6.3,-15.9,2.7
2020-10-11,3,-3.4,-9.7,3.3
2020-10-11,4,-4.8,-11.1,1.3
2020-10-11,5,-8.6,-22.9,2.6
2020-10-11,6,-2.9,-17.5,8.1
2020-10-11,7,-9.8,-21.8,3.9
2020-10-11,8,23.8,6.3,41.3
2020-10-11,9,-8.7,-26.8,11.6
2020-10-11,10,13.9,-4.7,31.4
2020-10-11,11,2.3,-3.8,8.4
2020-10-11,12,-35.3,-48.4,-21.8
2020-10-11,13,-4.2,-30.4,20.0
2020-10-11,14,12.0,2.7,21.1
2020-10-11,15,-2.9,-11.5,5.4
2020-10-11,16,-0.8,-8.6,6.9
2020-10-18,1,7.2,0.3,13.7
2020-10-18,2,-0.9,-10.2,6.6
2020-10-18,3,-2.9,-9.9,3.2
2020-10-18,4,-3.9,-8.9,1.9
2020-10-18,5,-13.6,-24.6,-1.9
2020-10-18,6,-19.3,-32.2,-7.0
2020-10-18,7,-15.6,-29.4,-4.3
2020-10-18,8,-19.5,-40.1,1.5
2020-10-18,9,20.2,3.8,39.3
2020-10-18,10,1.1,-19.0,18.2
2020-10-18,11,-10.7,-15.5,-4.9
2020-10-18,12,-5.4,-17.5,6.9
2020-10-18,13,-22.9,-45.5,1.3
2020-10-18,14,7.2,-3.7,17.4
2020-10-18,15,-7.2,-15.6,0.4
2020-10-18,16,1.8,-5.5,10.2
2020-10-25,1,-2.1,-9.9,5.3
2020-10-25,2,-6.0,-14.4,3.0
2020-10-25,3,-10.3,-15.4,-4.7
2020-10-25,4,-4.6,-9.6,0.2
2020-10-25,5,-1.0,-12.2,8.2
2020-10-25,6,-14.4,-23.9,-4.0
2020-10-25,7,3.2,-8.5,16.1
2020-10-25,8,0.9,-20.7,20.7
2020-10-25,9,20.1,1.1,39.8
2020-10-25,10,3.4,-20.7,24.2
2020-10-25,11,-1.4,-5.4,2.7
2020-10-25,12,4.9,-7.3,17.9
2020-10-25,13,-20.7,-46.0,3.3
2020-10-25,14,14.3,2.8,24.4
2020-10-25,15,-6.8,-16.3,0.9
2020-10-25,16,5.1,-2.0,15.7
2020-11-01,1,7.9,0.1,15.4
2020-11-01,2,-6.1,-12.8,0.0
2020-11-01,3,-4.4,-8.3,-0.9
2020-11-01,4,-0.7,-4.9,3.6
2020-11-01,5,1.5,-11.1,13.3
2020-11-01,6,2.9,-6.4,13.2
2020-11-01,7,-9.4,-22.4,2.9
2020-11-01,8,22.8,3.3,42.3
2020-11-01,9,-4.5,-23.8,16.1
2020-11-01,10,18.5,-1.9,36.9
2020-11-01,11,-1.7,-5.1,2.0
2020-11-01,12,-15.7,-27.6,-3.4
2020-11-01,13,-2.6,-27.9,18.3
2020-11-01,14,12.4,1.1,26.1
2020-11-01,15,-0.7,-7.6,6.7
2020-11-01,16,-0.3,-9.2,8.0
2020-11-08,1,-6.6,-15.9,2.1
2020-11-08,2,-0.1,-6.9,6.4
2020-11-08,3,3.3,-0.1,7.1
2020-11-08,4,2.4,-2.6,6.7
2020-11-08,5,-5.7,-17.0,5.0
2020-11-08,6,-5.1,-15.4,4.3
2020-11-08,7,4.2,-9.2,17.4
2020-11-08,8,30.1,11.0,56.9
2020-11-08,9,-19.0,-37.7,0.0
2020-11-08,10,-16.4,-37.3,9.2
2020-11-08,11,-1.1,-4.7,2.3
2020-11-08,12,-0.4,-11.0,11.7
2020-11-08,13,0.7,-26.0,27.7
2020-11-08,14,5.8,-6.2,21.2
2020-11-08,15,-7.5,-13.5,-1.0
2020-11-08,16,7.7,-2.1,17.3
2020-11-15,1,-3.3,-9.4,3.7
2020-11-15,2,-3.4,-9.8,3.3
2020-11-15,3,1.6,-2.8,5.9
2020-11-15,4,6.0,0.2,11.1
2020-11-15,5,2.8,-9.1,14.7
2020-11-15,6,1.7,-7.5,10.3
2020-11-15,7,-5.4,-18.9,5.7
2020-11-15,8,-0.3,-23.2,20.4
2020-11-15,9,-9.8,-28.6,9.0
2020-11-15,10,-17.5,-37.2,2.2
2020-11-15,11,-0.4,-3.3,3.0
2020-11-15,12,16.8,3.5,30.3
2020-11-15,13,11.9,-8.1,32.6
2020-11-15,14,-2.3,-17.7,11.6
2020-11-15,15,-5.2,-11.4,1.2
2020-11-15,16,2.3,-7.6,12.6
2020-11-22,1,4.1,-2.6,11.3
2020-11-22,2,0.5,-6.1,8.1
2020-11-22,3,0.1,-4.0,4.4
2020-11-22,4,8.6,2.7,14.7
2020-11-22,5,11.2,-0.3,22.7
2020-11-22,6,1.4,-6.9,9.9
2020-11-22,7,0.1,-11.7,11.0
2020-11-22,8,35.4,13.9,59.6
2020-11-22,9,5.2,-13.9,23.9
2020-11-22,10,-38.9,-56.1,-21.6
2020-11-22,11,-0.8,-3.9,2.0
2020-11-22,12,1.2,-11.1,14.3
2020-11-22,13,27.4,2.6,53.3
2020-11-22,14,-11.7,-23.7,4.6
2020-11-22,15,-3.3,-8.2,2.0
2020-11-22,16,0.7,-9.8,10.4
2020-11-29,1,7.3,-0.7,15.7
