Domingo_semana,region,0,0.0275,0.975
2020-03-29,13,200.2,184.9,213.1
2020-03-29,14,5.8,3.7,7.7
2020-03-29,15,8.8,6.1,11.6
2020-03-29,16,22.6,18.4,27.3
2020-04-05,1,5.7,3.7,8.3
2020-04-05,2,14.5,11.1,18.1
2020-04-05,3,1.0,0.3,1.9
2020-04-05,4,2.3,1.3,3.9
2020-04-05,5,14.0,10.5,17.9
2020-04-05,6,2.3,1.1,3.7
2020-04-05,7,10.4,7.6,14.6
2020-04-05,8,14.9,11.3,18.6
2020-04-05,9,28.8,23.9,34.3
2020-04-05,10,9.6,7.1,12.7
2020-04-05,11,0.1,0.0,0.4
2020-04-05,12,23.4,19.4,28.0
2020-04-05,13,250.6,236.4,267.7
2020-04-05,14,4.2,2.6,6.3
2020-04-05,15,9.5,6.9,12.4
2020-04-05,16,11.2,7.7,14.6
2020-04-12,1,8.4,5.3,11.4
2020-04-12,2,22.3,18.0,27.6
2020-04-12,3,1.6,0.6,2.9
2020-04-12,4,2.7,1.3,4.4
2020-04-12,5,15.6,12.2,20.1
2020-04-12,6,3.3,1.9,5.0
2020-04-12,7,20.7,16.2,25.6
2020-04-12,8,14.7,11.6,18.0
2020-04-12,9,28.2,22.9,33.6
2020-04-12,10,6.4,4.1,9.4
2020-04-12,11,0.1,0.0,0.4
2020-04-12,12,18.9,15.5,23.7
2020-04-12,13,373.9,355.5,396.4
2020-04-12,14,3.0,1.6,4.6
2020-04-12,15,8.2,5.5,11.3
2020-04-12,16,9.1,6.6,12.1
2020-04-19,1,13.2,9.6,16.9
2020-04-19,2,34.9,28.8,40.3
2020-04-19,3,3.5,2.1,5.1
2020-04-19,4,3.2,1.9,4.9
2020-04-19,5,24.2,19.9,29.9
2020-04-19,6,6.1,3.7,8.4
2020-04-19,7,7.9,5.5,10.9
2020-04-19,8,10.3,7.4,13.1
2020-04-19,9,19.3,15.4,23.9
2020-04-19,10,5.4,3.6,7.9
2020-04-19,11,0.1,0.0,0.3
2020-04-19,12,12.7,9.7,16.2
2020-04-19,13,714.8,687.9,743.4
2020-04-19,14,2.4,1.2,3.7
2020-04-19,15,9.2,6.4,11.9
2020-04-19,16,6.9,5.0,9.4
2020-04-26,1,31.9,25.5,38.4
2020-04-26,2,57.3,50.6,64.6
2020-04-26,3,6.1,4.0,8.3
2020-04-26,4,8.4,6.2,11.3
2020-04-26,5,54.0,47.4,61.4
2020-04-26,6,11.0,8.1,14.1
2020-04-26,7,7.8,5.4,10.4
2020-04-26,8,13.4,9.8,17.6
2020-04-26,9,15.4,11.8,19.4
2020-04-26,10,7.3,4.9,9.7
2020-04-26,11,0.1,0.0,0.4
2020-04-26,12,15.6,11.7,19.2
2020-04-26,13,1755.5,1715.0,1796.3
2020-04-26,14,2.0,0.9,3.4
2020-04-26,15,7.6,5.2,10.1
2020-04-26,16,6.3,4.3,9.0
2020-05-03,1,58.7,50.9,67.1
2020-05-03,2,71.7,63.4,79.3
2020-05-03,3,6.9,4.6,9.4
2020-05-03,4,25.4,20.8,31.2
2020-05-03,5,91.2,81.8,100.6
2020-05-03,6,30.6,25.3,36.4
2020-05-03,7,16.9,13.1,20.3
2020-05-03,8,29.0,23.7,34.0
2020-05-03,9,20.7,15.9,25.7
2020-05-03,10,10.3,7.4,13.9
2020-05-03,11,0.2,0.0,0.6
2020-05-03,12,12.3,8.9,15.7
2020-05-03,13,3276.2,3214.4,3329.3
2020-05-03,14,2.5,1.1,4.0
2020-05-03,15,7.3,4.9,10.0
2020-05-03,16,11.8,8.6,15.4
2020-05-10,1,98.5,89.7,109.0
2020-05-10,2,91.9,82.8,102.7
2020-05-10,3,4.5,3.1,6.0
2020-05-10,4,30.0,24.9,35.9
2020-05-10,5,139.7,128.5,152.2
2020-05-10,6,53.5,46.1,60.4
2020-05-10,7,34.6,28.9,40.7
2020-05-10,8,38.6,31.9,45.1
2020-05-10,9,26.3,21.2,31.7
2020-05-10,10,12.1,8.8,15.9
2020-05-10,11,0.2,0.0,0.7
2020-05-10,12,8.0,5.4,10.7
2020-05-10,13,4094.1,4027.7,4163.2
2020-05-10,14,6.2,3.9,8.7
2020-05-10,15,12.1,8.6,15.6
2020-05-10,16,24.6,19.6,30.3
2020-05-17,1,126.7,115.1,138.4
2020-05-17,2,90.9,81.7,102.1
2020-05-17,3,6.2,4.3,8.4
2020-05-17,4,35.0,29.4,40.4
2020-05-17,5,173.6,161.8,185.3
2020-05-17,6,70.2,63.1,79.6
2020-05-17,7,69.1,61.1,78.0
2020-05-17,8,72.3,64.5,81.9
2020-05-17,9,40.8,35.4,46.4
2020-05-17,10,18.2,14.4,22.3
2020-05-17,11,0.5,0.0,1.3
2020-05-17,12,7.0,4.7,9.7
2020-05-17,13,4498.7,4433.1,4563.6
2020-05-17,14,11.5,8.1,15.2
2020-05-17,15,20.2,15.6,24.6
2020-05-17,16,24.6,19.9,29.3
2020-05-24,1,119.4,109.0,129.0
2020-05-24,2,120.8,110.4,131.7
2020-05-24,3,11.9,8.6,15.3
2020-05-24,4,61.8,53.4,70.6
2020-05-24,5,221.2,203.6,236.6
2020-05-24,6,73.3,64.9,80.8
2020-05-24,7,102.8,93.3,113.6
2020-05-24,8,97.6,88.6,106.7
2020-05-24,9,40.4,35.1,47.0
2020-05-24,10,21.7,17.3,26.6
2020-05-24,11,0.6,0.1,1.6
2020-05-24,12,4.4,2.6,6.9
2020-05-24,13,4191.7,4116.4,4257.3
2020-05-24,14,9.7,6.9,12.7
2020-05-24,15,27.3,22.9,32.6
2020-05-24,16,29.2,23.9,34.6
2020-05-31,1,115.2,105.3,128.4
2020-05-31,2,184.0,171.8,196.3
2020-05-31,3,23.3,19.2,28.7
2020-05-31,4,67.8,60.9,74.9
2020-05-31,5,281.5,265.4,298.7
2020-05-31,6,105.4,94.4,116.7
2020-05-31,7,131.3,119.6,145.0
2020-05-31,8,103.7,94.2,115.2
2020-05-31,9,42.4,36.1,48.4
2020-05-31,10,22.6,18.6,27.4
2020-05-31,11,0.6,0.0,1.4
2020-05-31,12,5.3,3.2,7.9
2020-05-31,13,3837.5,3775.4,3904.1
2020-05-31,14,10.4,7.6,13.7
2020-05-31,15,37.5,32.0,44.3
2020-05-31,16,39.0,33.8,45.1
2020-06-07,1,108.7,98.1,120.2
2020-06-07,2,226.1,210.3,240.9
2020-06-07,3,30.4,25.4,36.1
2020-06-07,4,74.0,65.4,82.9
2020-06-07,5,258.6,243.7,277.3
2020-06-07,6,161.3,149.3,171.6
2020-06-07,7,144.2,130.5,155.7
2020-06-07,8,159.7,145.8,172.4
2020-06-07,9,40.3,35.6,46.4
2020-06-07,10,27.5,23.2,32.7
2020-06-07,11,0.8,0.1,1.6
2020-06-07,12,15.0,11.1,18.9
2020-06-07,13,3038.6,2981.1,3095.8
2020-06-07,14,14.1,10.7,17.3
2020-06-07,15,38.5,32.7,44.7
2020-06-07,16,41.3,35.2,48.0
2020-06-14,1,92.8,83.2,103.0
2020-06-14,2,240.5,225.5,255.0
2020-06-14,3,36.5,32.0,42.1
2020-06-14,4,74.0,65.3,83.0
2020-06-14,5,261.2,244.8,277.6
2020-06-14,6,244.9,228.5,260.2
2020-06-14,7,155.6,144.6,166.7
2020-06-14,8,206.0,191.6,221.0
2020-06-14,9,29.6,24.1,35.3
2020-06-14,10,33.7,28.1,40.0
2020-06-14,11,1.1,0.4,2.1
2020-06-14,12,14.0,10.6,18.6
2020-06-14,13,2525.9,2471.7,2577.6
2020-06-14,14,10.2,7.7,13.4
2020-06-14,15,41.4,35.4,47.4
2020-06-14,16,41.4,35.8,48.7
2020-06-21,1,81.3,72.6,92.4
2020-06-21,2,235.6,221.3,250.4
2020-06-21,3,34.9,29.4,40.9
2020-06-21,4,83.7,74.0,93.9
2020-06-21,5,233.0,218.5,249.2
2020-06-21,6,227.6,211.5,242.9
2020-06-21,7,134.4,123.6,145.7
2020-06-21,8,171.6,158.3,187.7
2020-06-21,9,31.4,25.3,37.0
2020-06-21,10,36.6,31.0,42.6
2020-06-21,11,1.3,0.4,2.4
2020-06-21,12,12.0,8.4,15.6
2020-06-21,13,1842.9,1800.9,1884.9
2020-06-21,14,8.8,6.3,11.9
2020-06-21,15,47.6,40.0,54.7
2020-06-21,16,31.5,25.8,37.0
2020-06-28,1,83.8,75.1,94.7
2020-06-28,2,234.6,219.2,249.6
2020-06-28,3,41.8,35.1,48.6
2020-06-28,4,85.6,77.2,95.3
2020-06-28,5,213.2,198.8,228.6
2020-06-28,6,187.0,173.6,200.2
2020-06-28,7,119.4,109.8,130.6
2020-06-28,8,138.9,128.0,152.3
2020-06-28,9,27.1,23.1,32.0
2020-06-28,10,50.4,44.1,57.5
2020-06-28,11,1.0,0.3,2.0
2020-06-28,12,8.0,5.4,10.4
2020-06-28,13,1415.7,1379.0,1453.9
2020-06-28,14,6.6,4.1,9.6
2020-06-28,15,60.5,53.4,69.0
2020-06-28,16,40.5,34.9,47.2
2020-07-05,1,71.3,63.5,78.6
2020-07-05,2,180.4,166.8,196.9
2020-07-05,3,45.8,39.3,52.7
2020-07-05,4,109.6,99.1,120.2
2020-07-05,5,179.8,167.8,194.7
2020-07-05,6,149.3,137.9,161.0
2020-07-05,7,109.0,99.8,120.6
2020-07-05,8,138.4,127.1,152.6
2020-07-05,9,21.8,18.3,25.9
2020-07-05,10,60.4,52.6,67.7
2020-07-05,11,1.5,0.6,2.7
2020-07-05,12,10.2,7.1,13.6
2020-07-05,13,1122.7,1090.6,1159.3
2020-07-05,14,8.2,5.6,11.0
2020-07-05,15,90.9,81.1,101.0
2020-07-05,16,48.1,42.1,55.9
2020-07-12,1,70.2,62.1,78.7
2020-07-12,2,145.2,133.8,157.2
2020-07-12,3,55.6,49.1,62.9
2020-07-12,4,114.7,104.4,125.0
2020-07-12,5,179.2,164.1,191.4
2020-07-12,6,123.7,113.7,134.1
2020-07-12,7,108.2,99.2,117.9
2020-07-12,8,161.0,148.9,173.1
2020-07-12,9,25.4,20.4,30.0
2020-07-12,10,69.1,61.5,77.3
2020-07-12,11,1.3,0.4,2.3
2020-07-12,12,9.7,6.6,13.1
2020-07-12,13,856.9,824.5,889.4
2020-07-12,14,8.7,6.2,11.4
2020-07-12,15,107.5,98.7,118.3
2020-07-12,16,34.1,28.5,40.0
2020-07-19,1,83.6,75.0,92.7
2020-07-19,2,126.9,116.3,140.2
2020-07-19,3,91.2,81.8,101.6
2020-07-19,4,122.8,111.6,133.4
2020-07-19,5,166.4,151.4,179.9
2020-07-19,6,92.9,83.1,103.2
2020-07-19,7,105.0,96.4,113.6
2020-07-19,8,165.8,153.1,180.1
2020-07-19,9,37.3,31.9,43.3
2020-07-19,10,99.7,90.0,111.1
2020-07-19,11,1.1,0.3,2.0
2020-07-19,12,15.4,12.1,18.7
2020-07-19,13,733.3,706.8,758.3
2020-07-19,14,6.8,4.6,8.9
2020-07-19,15,105.1,94.8,116.1
2020-07-19,16,28.9,23.1,33.9
2020-07-26,1,72.1,64.1,81.4
2020-07-26,2,128.5,115.3,139.9
2020-07-26,3,112.3,103.3,121.9
2020-07-26,4,122.6,111.0,135.2
2020-07-26,5,152.5,140.2,165.0
2020-07-26,6,105.1,95.3,116.4
2020-07-26,7,82.2,74.1,91.1
2020-07-26,8,150.0,137.9,162.0
2020-07-26,9,34.1,28.8,40.4
2020-07-26,10,107.7,98.1,117.9
2020-07-26,11,1.2,0.4,2.4
2020-07-26,12,24.4,19.4,29.3
2020-07-26,13,656.4,629.2,680.3
2020-07-26,14,6.8,4.4,9.2
2020-07-26,15,85.8,76.7,95.9
2020-07-26,16,26.4,21.1,32.1
2020-08-02,1,63.4,56.6,70.6
2020-08-02,2,113.2,101.0,124.9
2020-08-02,3,117.6,106.8,129.5
2020-08-02,4,119.0,108.8,130.0
2020-08-02,5,172.4,159.4,186.0
2020-08-02,6,102.0,92.2,113.9
2020-08-02,7,96.9,86.5,106.4
2020-08-02,8,175.1,165.2,188.6
2020-08-02,9,33.1,28.1,39.0
2020-08-02,10,92.2,82.4,101.9
2020-08-02,11,1.3,0.4,2.7
2020-08-02,12,37.7,31.9,43.9
2020-08-02,13,572.2,548.3,599.2
2020-08-02,14,7.7,5.3,10.6
2020-08-02,15,85.9,76.8,95.4
2020-08-02,16,30.3,24.3,35.6
2020-08-09,1,64.5,55.8,73.1
2020-08-09,2,95.8,85.5,106.6
2020-08-09,3,89.2,79.1,100.1
2020-08-09,4,113.1,103.0,124.4
2020-08-09,5,177.4,164.7,190.3
2020-08-09,6,86.2,78.2,95.1
2020-08-09,7,84.5,75.1,94.9
2020-08-09,8,185.3,172.2,200.7
2020-08-09,9,38.3,32.8,44.2
2020-08-09,10,83.2,74.7,92.7
2020-08-09,11,1.1,0.3,2.1
2020-08-09,12,53.8,47.6,62.2
2020-08-09,13,507.8,484.0,530.9
2020-08-09,14,7.0,4.9,9.7
2020-08-09,15,65.0,57.6,72.9
2020-08-09,16,32.4,27.6,38.2
2020-08-16,1,51.0,43.7,59.7
2020-08-16,2,80.8,73.2,90.2
2020-08-16,3,65.5,57.5,74.3
2020-08-16,4,123.5,112.5,135.8
2020-08-16,5,184.0,169.7,198.7
2020-08-16,6,95.2,86.0,106.0
2020-08-16,7,89.0,80.3,99.9
2020-08-16,8,234.5,217.0,249.7
2020-08-16,9,39.9,34.1,46.6
2020-08-16,10,75.7,67.8,84.5
2020-08-16,11,1.6,0.7,3.0
2020-08-16,12,91.7,82.5,102.2
2020-08-16,13,501.9,479.5,524.0
2020-08-16,14,7.2,4.4,9.9
2020-08-16,15,59.1,51.2,65.9
2020-08-16,16,53.0,45.1,60.3
2020-08-23,1,44.6,38.8,51.6
2020-08-23,2,78.9,70.9,87.0
2020-08-23,3,50.0,43.4,57.9
2020-08-23,4,99.1,87.6,107.6
2020-08-23,5,187.3,174.4,200.1
2020-08-23,6,113.6,103.2,124.3
2020-08-23,7,98.9,89.4,109.4
2020-08-23,8,256.8,242.9,271.2
2020-08-23,9,51.6,44.8,59.1
2020-08-23,10,78.3,68.5,87.1
2020-08-23,11,2.3,1.1,3.9
2020-08-23,12,130.3,118.3,142.0
2020-08-23,13,507.9,486.6,529.1
2020-08-23,14,10.5,7.6,13.7
2020-08-23,15,58.0,51.2,66.1
2020-08-23,16,62.7,55.3,70.7
2020-08-30,1,35.4,29.8,40.7
2020-08-30,2,64.0,56.8,71.2
2020-08-30,3,47.2,41.1,54.2
2020-08-30,4,83.2,74.5,91.3
2020-08-30,5,181.0,166.2,193.0
2020-08-30,6,112.6,103.2,123.7
2020-08-30,7,148.1,137.1,160.3
2020-08-30,8,233.1,218.5,251.2
2020-08-30,9,68.7,59.9,77.6
2020-08-30,10,77.3,68.6,86.6
2020-08-30,11,2.6,1.3,4.4
2020-08-30,12,172.4,159.3,186.9
2020-08-30,13,497.2,474.1,520.9
2020-08-30,14,19.5,15.7,24.0
2020-08-30,15,50.8,44.2,59.4
2020-08-30,16,64.3,56.9,71.6
2020-09-06,1,31.8,26.7,38.6
2020-09-06,2,51.2,44.1,59.3
2020-09-06,3,46.8,40.3,53.6
2020-09-06,4,70.4,63.1,79.3
2020-09-06,5,160.2,147.3,173.9
2020-09-06,6,89.6,81.3,100.0
2020-09-06,7,149.8,138.2,161.3
2020-09-06,8,194.5,182.0,214.2
2020-09-06,9,76.1,67.3,84.4
2020-09-06,10,79.8,72.4,88.3
2020-09-06,11,7.0,4.7,9.7
2020-09-06,12,172.3,158.6,186.0
2020-09-06,13,400.2,382.6,416.3
2020-09-06,14,26.7,22.1,31.6
2020-09-06,15,46.6,40.1,54.0
2020-09-06,16,69.5,61.4,78.4
2020-09-13,1,21.2,17.5,25.2
2020-09-13,2,43.6,37.9,50.3
2020-09-13,3,42.2,35.6,48.7
2020-09-13,4,41.2,35.1,48.5
2020-09-13,5,108.5,98.8,118.9
2020-09-13,6,82.1,73.3,92.4
2020-09-13,7,136.4,124.9,147.4
2020-09-13,8,170.9,156.4,184.3
2020-09-13,9,83.4,74.5,92.3
2020-09-13,10,96.4,87.4,107.4
2020-09-13,11,15.1,11.6,19.2
2020-09-13,12,176.9,163.6,192.0
2020-09-13,13,348.9,330.4,372.4
2020-09-13,14,21.5,17.1,25.9
2020-09-13,15,43.2,37.5,50.0
2020-09-13,16,44.4,38.9,50.6
2020-09-20,1,23.1,18.8,28.1
2020-09-20,2,50.1,43.9,57.1
2020-09-20,3,38.4,32.4,44.6
2020-09-20,4,45.9,39.9,52.9
2020-09-20,5,114.4,104.9,123.6
2020-09-20,6,74.4,67.9,82.4
2020-09-20,7,132.9,122.6,144.8
2020-09-20,8,190.8,176.1,206.7
2020-09-20,9,111.6,101.8,122.2
2020-09-20,10,126.0,115.7,137.3
2020-09-20,11,29.7,24.5,35.9
2020-09-20,12,207.8,192.8,225.5
2020-09-20,13,377.9,359.5,396.7
2020-09-20,14,48.6,41.7,55.6
2020-09-20,15,58.2,49.6,65.9
2020-09-20,16,40.6,35.0,46.6
2020-09-27,1,25.3,20.8,30.6
2020-09-27,2,47.6,39.6,54.6
2020-09-27,3,31.4,26.4,36.9
2020-09-27,4,32.0,26.8,38.6
2020-09-27,5,111.9,102.3,124.6
2020-09-27,6,78.1,70.3,86.5
2020-09-27,7,105.1,94.9,116.2
2020-09-27,8,161.3,150.9,175.1
2020-09-27,9,141.4,130.1,154.4
2020-09-27,10,156.2,142.2,171.3
2020-09-27,11,22.4,18.2,27.3
2020-09-27,12,174.8,161.1,188.3
2020-09-27,13,323.0,305.7,344.5
2020-09-27,14,47.6,41.8,55.3
2020-09-27,15,56.4,49.3,63.0
2020-09-27,16,35.5,29.9,43.6
2020-10-04,1,21.9,18.0,26.7
2020-10-04,2,45.4,38.3,54.4
2020-10-04,3,27.7,22.8,32.6
2020-10-04,4,24.8,20.8,29.9
2020-10-04,5,93.6,84.3,104.4
2020-10-04,6,77.2,69.8,86.1
2020-10-04,7,102.9,94.1,115.0
2020-10-04,8,189.5,176.3,205.9
2020-10-04,9,158.6,145.5,171.3
2020-10-04,10,178.2,165.9,190.7
2020-10-04,11,19.0,15.0,23.7
2020-10-04,12,114.1,104.1,127.9
2020-10-04,13,316.2,299.3,332.7
2020-10-04,14,42.3,36.6,50.0
2020-10-04,15,46.4,39.4,53.9
2020-10-04,16,33.8,28.8,40.3
2020-10-11,1,24.8,20.1,30.1
2020-10-11,2,39.1,33.5,46.7
2020-10-11,3,24.3,19.5,30.0
2020-10-11,4,20.0,16.3,24.0
2020-10-11,5,85.0,76.6,93.1
2020-10-11,6,74.3,65.6,83.6
2020-10-11,7,93.1,85.2,102.7
2020-10-11,8,213.3,197.7,227.2
2020-10-11,9,149.9,137.9,163.4
2020-10-11,10,192.1,179.6,205.6
2020-10-11,11,21.3,16.6,25.4
2020-10-11,12,78.8,69.2,88.7
2020-10-11,13,312.0,295.6,330.0
2020-10-11,14,54.3,48.0,62.9
2020-10-11,15,43.5,37.0,50.6
2020-10-11,16,33.1,26.6,38.2
2020-10-18,1,32.0,26.7,37.1
2020-10-18,2,38.3,32.6,43.9
2020-10-18,3,21.4,16.8,26.3
2020-10-18,4,16.1,12.4,19.9
2020-10-18,5,71.4,63.8,80.4
2020-10-18,6,54.9,47.4,63.1
2020-10-18,7,77.6,67.9,86.0
2020-10-18,8,193.9,179.2,207.2
2020-10-18,9,170.1,157.6,183.3
2020-10-18,10,193.2,178.8,209.7
2020-10-18,11,10.7,7.4,14.3
2020-10-18,12,73.4,64.9,82.6
2020-10-18,13,289.1,271.3,307.3
2020-10-18,14,61.5,55.0,70.0
2020-10-18,15,36.3,30.6,42.4
2020-10-18,16,34.8,29.0,41.4
2020-10-25,1,29.9,25.0,35.4
2020-10-25,2,32.3,26.6,38.4
2020-10-25,3,11.2,8.6,14.4
2020-10-25,4,11.4,8.4,14.9
2020-10-25,5,70.4,62.6,78.7
2020-10-25,6,40.5,34.1,47.0
2020-10-25,7,80.8,72.6,89.6
2020-10-25,8,194.8,181.0,210.0
2020-10-25,9,190.1,175.8,205.1
2020-10-25,10,196.6,183.0,210.7
2020-10-25,11,9.2,6.6,12.3
2020-10-25,12,78.3,69.0,87.0
2020-10-25,13,268.4,253.0,283.9
2020-10-25,14,75.8,66.6,84.3
2020-10-25,15,29.5,23.4,34.4
2020-10-25,16,40.0,34.4,47.0
2020-11-01,1,37.8,32.0,44.4
2020-11-01,2,26.2,21.2,31.4
2020-11-01,3,6.7,5.0,9.0
2020-11-01,4,10.7,8.1,13.9
2020-11-01,5,71.9,63.6,81.1
2020-11-01,6,43.5,36.8,50.4
2020-11-01,7,71.4,63.5,82.0
2020-11-01,8,217.5,203.3,232.6
2020-11-01,9,185.7,171.1,201.6
2020-11-01,10,215.1,200.5,230.4
2020-11-01,11,7.6,5.2,10.0
2020-11-01,12,62.6,54.6,71.3
2020-11-01,13,265.8,249.0,283.7
2020-11-01,14,88.2,79.2,98.4
2020-11-01,15,28.7,23.8,33.9
2020-11-01,16,39.7,34.1,46.0
2020-11-08,1,31.2,25.7,36.6
2020-11-08,2,26.1,20.7,31.2
2020-11-08,3,10.0,7.4,13.3
2020-11-08,4,13.1,9.8,17.1
2020-11-08,5,66.1,58.7,75.9
2020-11-08,6,38.4,32.3,44.7
2020-11-08,7,75.6,66.8,84.7
2020-11-08,8,247.7,231.3,265.8
2020-11-08,9,166.7,153.4,179.8
2020-11-08,10,198.6,183.8,213.0
2020-11-08,11,6.5,4.0,9.0
2020-11-08,12,62.2,54.6,71.0
2020-11-08,13,266.5,250.2,282.7
2020-11-08,14,93.9,85.1,106.2
2020-11-08,15,21.2,16.5,25.9
2020-11-08,16,47.4,40.6,54.6
2020-11-15,1,27.9,23.1,32.7
2020-11-15,2,22.7,17.9,27.0
2020-11-15,3,11.6,9.0,15.2
2020-11-15,4,19.1,15.2,22.9
2020-11-15,5,69.0,61.4,77.9
2020-11-15,6,40.1,33.8,45.6
2020-11-15,7,70.2,61.4,79.7
2020-11-15,8,247.3,230.7,264.4
2020-11-15,9,156.9,143.5,168.6
2020-11-15,10,181.1,167.0,194.6
2020-11-15,11,6.1,3.8,8.6
2020-11-15,12,79.0,69.4,88.4
2020-11-15,13,278.4,262.8,294.3
2020-11-15,14,91.7,82.1,102.3
2020-11-15,15,16.0,11.9,20.7
2020-11-15,16,49.6,42.6,57.6
2020-11-22,1,32.0,27.3,37.3
2020-11-22,2,23.1,19.0,27.7
2020-11-22,3,11.7,8.4,14.9
2020-11-22,4,27.7,23.1,32.9
2020-11-22,5,80.2,71.4,89.0
2020-11-22,6,41.5,35.8,47.7
2020-11-22,7,70.3,62.1,79.0
2020-11-22,8,282.8,266.0,302.7
2020-11-22,9,162.1,149.0,174.7
2020-11-22,10,142.2,130.5,155.3
2020-11-22,11,5.3,3.4,7.3
2020-11-22,12,80.2,72.3,89.3
2020-11-22,13,305.8,287.7,324.6
2020-11-22,14,80.0,71.3,90.0
2020-11-22,15,12.7,9.6,15.7
2020-11-22,16,50.3,43.6,57.3
2020-11-29,1,39.3,33.1,45.9
2020-11-29,2,27.1,22.6,32.6
2020-11-29,3,9.6,6.9,12.4
2020-11-29,4,32.4,27.3,37.9
2020-11-29,5,94.8,85.1,105.6
2020-11-29,6,48.6,42.4,57.2
2020-11-29,7,85.9,77.2,96.0
2020-11-29,8,326.8,309.2,347.7
2020-11-29,9,172.1,161.0,184.9
2020-11-29,10,141.9,130.1,156.1
2020-11-29,11,6.5,4.2,9.3
2020-11-29,12,84.6,74.7,94.7
2020-11-29,13,378.1,360.0,396.5
2020-11-29,14,86.6,77.9,97.1
2020-11-29,15,13.5,9.9,17.3
2020-11-29,16,53.5,45.8,60.6
2020-12-06,1,53.8,46.6,60.0
2020-12-06,2,44.7,38.2,51.7
2020-12-06,3,9.7,6.9,12.7
2020-12-06,4,36.9,31.1,44.4
2020-12-06,5,101.5,91.8,110.6
2020-12-06,6,49.9,44.3,58.0
2020-12-06,7,125.4,112.8,137.3
2020-12-06,8,356.0,335.9,375.7
2020-12-06,9,170.8,158.5,184.7
2020-12-06,10,141.7,130.9,152.3
2020-12-06,11,7.4,4.9,10.1
2020-12-06,12,84.0,74.2,94.3
2020-12-06,13,437.2,416.7,457.6
2020-12-06,14,93.8,84.3,102.9
2020-12-06,15,19.6,15.4,24.0
2020-12-06,16,56.4,48.9,66.0
2020-12-13,1,73.2,65.3,83.0
2020-12-13,2,62.5,55.5,71.0
2020-12-13,3,14.5,11.1,18.3
2020-12-13,4,43.2,35.4,51.0
2020-12-13,5,130.2,118.3,143.3
2020-12-13,6,62.1,54.9,70.0
2020-12-13,7,171.4,157.1,186.1
