Domingo_semana,Indicador,Valor,cod_color
2020-06-14,A1,21.4527880376045,4
2020-06-14,A2,0.9572912098423523,3
2020-06-14,B1,6.0656567076703265,2
2020-06-14,B2,0.2976722740959493,4
2020-06-14,C2,0.16781728395472,4
2020-06-14,C3,0.39896470273067736,4
2020-06-14,C4,0.41119573514715213,3
2020-06-14,C5,0.2710294664090637,4
2020-06-14,D1,88.50714285714285,4
2020-06-14,D2,60.351379522448326,2
2020-06-14,D4,13.442444106142332,2
2020-06-21,A1,17.312140674087313,4
2020-06-21,A2,0.9168657775209208,3
2020-06-21,B1,5.801303989327512,2
2020-06-21,B2,0.267720646304808,4
2020-06-21,C2,0.205443094947554,3
2020-06-21,C3,0.4687687617594604,3
2020-06-21,C4,0.43433119642996826,3
2020-06-21,C5,0.3234397420563873,4
